Frequency Spectrum for Input Signal

Data Shown:    PIA M (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 150°  

Freq [Hz]	Signal Level [dBSPL]
22.4	1.6
23	4
23.6	6.3
24	9.4
25	12.2
25.8	14.7
26.5	17
27.2	19.1
28	21.1
29	23.3
30	24.4
30.7	22.4
31.5	22.4
32.5	22.9
33.5	24.4
34.5	25.7
35.5	25.8
36.5	25.6
37.5	26.2
38.7	27
40	29.1
41.2	31.1
42.5	41.6
43.7	48
45	51.6
46.2	52.1
47.5	51.3
48.7	51.3
50	52.7
51.5	54.7
53	55.8
54.5	61.5
56	66.3
58	71.6
60	73.9
61.5	74.3
63	75.6
65	77
67	77.5
69	78.5
71	79.7
73	80
75	80.9
77.5	82
80	83.3
82.5	84.5
85	85.8
87.5	87.1
90	88.4
92.5	89.5
95	90.3
97.5	91
100	91.7
103	92.4
106	92.9
109	93.4
112	93.7
115	93.8
118	94
122	94
125	94
128	93.9
132	93.8
136	93.7
140	93.7
145	93.6
150	93.6
155	93.6
160	93.6
165	93.6
170	93.5
175	93.4
180	93.4
185	93.3
190	93.3
195	93.3
200	93.3
206	93.1
212	92.9
218	92.8
224	92.7
230	92.5
236	92.4
240	92.1
250	91.6
258	91.3
265	90.5
272	90
280	90.4
290	91.1
300	91.4
307	91.2
315	90.8
325	90.4
335	90.2
345	89.8
355	89.1
365	88
375	87.3
387	86.6
400	85.9
412	84.9
425	84.8
437	83.6
450	82.6
462	81.3
475	79.4
487	77.7
500	78.2
515	78.6
530	77.4
545	74.6
560	73.8
580	74.6
600	75.9
615	77.3
630	78.5
650	78
670	76.3
690	74.5
710	76.2
730	77.7
750	77.8
775	72.9
800	72
825	75.9
850	76.7
875	77.4
900	75.6
925	71.2
950	70.5
975	71.1
1000	72
1030	71.8
1060	69
1090	64.5
1120	64.2
1150	71.3
1180	72.5
1220	72.5
1250	70.6
1280	69.3
1320	68.6
1360	68.9
1400	71.9
1450	64
1500	73.4
1550	74.2
1600	69
1650	71.6
1700	71.2
1750	70.6
1800	65.8
1850	71
1900	74.8
1950	70.7
2000	65.2
2060	67.6
2120	67.5
2180	64.7
2240	67.6
2300	73
2360	70.7
2400	69
2500	69.8
2580	68.3
2650	73.8
2720	70.6
2800	63
2900	67.9
3000	67.1
3070	46.3
3150	68.2
3250	68.8
3350	67.9
3450	66.5
3550	67.1
3650	59.4
3750	65
3870	66.2
4000	63.5
4120	63.2
4250	65.2
4370	60.1
4500	60.8
4620	62.1
4750	64.7
4870	65.1
5000	67.9
5150	66.9
5300	63.2
5450	67.2
5600	64.7
5800	64.7
6000	66.1
6150	63.7
6300	63.2
6500	64.6
6700	59.4
6900	63.9
7100	59.7
7300	63.2
7500	62.3
7750	63.2
8000	66
8250	67.2
8500	62.6
8750	60.9
9000	63.2
9250	61.1
9500	61.1
9750	62.8
10000	63.6
10300	63.1
10600	63.7
10900	62.7
11200	64.6
11500	64.6
11800	62.5
12200	62.6
12500	66
12800	61.5
13200	57.3
13600	57.9
14000	58.1
14500	58.1
15000	61.7
15500	56.7
16000	62
16500	57
17000	56.9
17500	60.7
18000	61
18500	59
19000	60.5
19500	56.7
20000	56.8
20600	53.8
21200	52.6
21800	52.2
22400	46.5
