"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.98482	20.5078	-0.723098
23.4375	-1.02572	23.4375	-0.235522
26.3672	-1.44681	26.3672	-0.411421
29.2969	-1.37812	29.2969	-0.372548
32.2266	-1.95435	32.2266	-0.701173
35.1563	-1.48229	35.1563	-0.530957
38.0859	-1.14165	38.0859	-0.401359
41.0156	-0.930736	41.0156	-0.327849
43.9453	-0.684306	43.9453	-0.243869
46.875	-0.537942	46.875	-0.193071
49.8047	-0.560036	49.8047	-0.203998
52.7344	-0.575268	52.7344	-0.212092
55.6641	-0.282317	55.6641	-0.10467
58.5938	0.0415249	58.5938	0.00723247
61.5234	-0.0562505	61.5234	-0.0348347
64.4531	-0.352928	64.4531	-0.146742
67.3828	-0.663028	67.3828	-0.263621
70.3125	-0.824465	70.3125	-0.318374
73.2422	-0.551843	73.2422	-0.194351
76.1719	0.106547	76.1719	0.0533814
79.1016	0.346293	79.1016	0.121621
82.0313	0.319859	82.0313	0.0990879
84.9609	0.219496	84.9609	0.0562719
87.8906	0.0821861	87.8906	0.00516053
90.8203	-0.553475	90.8203	-0.227935
93.75	0.0874591	93.75	0.0426204
96.6797	0.506985	96.6797	0.179369
102.539	0.264351	102.539	0.0650953
105.469	0.0042673	105.469	-0.038765
108.398	-0.320458	108.398	-0.159993
111.328	-0.605166	111.328	-0.258788
117.188	-0.710113	117.188	-0.22647
120.117	-0.380617	120.117	-0.047836
125.977	0.394223	125.977	0.262657
128.906	0.7539	128.906	0.367549
134.766	0.87039	134.766	0.36471
137.695	0.798987	137.695	0.326437
143.555	0.763077	143.555	0.308428
149.414	0.573083	149.414	0.254047
155.273	0.728267	155.273	0.330501
158.203	0.76153	158.203	0.351108
164.063	0.629697	164.063	0.304192
169.922	0.631736	169.922	0.338066
175.781	0.759288	175.781	0.395284
181.641	0.861654	181.641	0.441935
190.43	0.990061	190.43	0.470698
196.289	0.967527	196.289	0.468638
202.148	1.0686	202.148	0.516407
210.938	1.12164	210.938	0.506579
216.797	1.03184	216.797	0.471995
225.586	1.10588	225.586	0.523852
234.375	1.22056	234.375	0.540164
240.234	1.17993	240.234	0.513835
249.023	1.31456	249.023	0.549043
257.813	1.28321	257.813	0.514449
266.602	1.24407	266.602	0.501658
278.32	1.08368	278.32	0.460123
287.109	1.10645	287.109	0.46622
295.898	1.02278	295.898	0.654764
307.617	1.90482	307.617	1.12436
319.336	2.18475	319.336	1.04766
331.055	2.11869	331.055	0.947688
342.773	2.11906	342.773	0.990362
354.492	2.4475	354.492	1.02523
366.211	2.50169	366.211	0.991235
377.93	2.27483	377.93	0.900022
392.578	2.28733	392.578	0.923575
407.227	2.29772	407.227	0.942251
421.875	2.46641	421.875	0.926554
436.523	2.44619	436.523	0.981328
451.172	2.7222	451.172	0.953045
465.82	2.46416	465.82	0.84646
483.398	2.40262	483.398	0.796876
500.977	2.00893	500.977	0.579515
518.555	1.66074	518.555	0.493938
536.133	2.90232	536.133	1.16736
553.711	3.33786	553.711	1.1741
574.219	3.20144	574.219	1.13805
594.727	3.22565	594.727	1.20751
615.234	3.90442	615.234	1.51935
638.672	3.93705	638.672	1.54163
659.18	3.33274	659.18	1.25768
682.617	3.74568	682.617	1.45694
706.055	3.88895	706.055	1.49776
732.422	3.6281	732.422	1.31124
758.789	-0.0827565	758.789	-1.29639
785.156	2.16547	785.156	0.496852
811.523	3.30839	811.523	1.4389
840.82	3.80401	840.82	2.10066
870.117	2.33686	870.117	2.21116
902.344	2.80874	902.344	1.40238
931.641	3.62699	931.641	1.59608
966.797	4.08552	966.797	1.64877
999.023	3.17645	999.023	1.14313
1,034.18	4.85438	1,034.18	2.11077
1,072.27	4.99281	1,072.27	2.07589
1,110.35	4.85172	1,110.35	2.0245
1,148.44	4.88654	1,148.44	2.10545
1,189.45	5.35798	1,189.45	2.41372
1,230.47	5.04465	1,230.47	2.25103
1,274.41	5.62649	1,274.41	2.79781
1,318.36	6.26353	1,318.36	2.97485
1,365.23	4.10257	1,365.23	1.3927
1,415.04	4.7705	1,415.04	1.89258
1,464.84	5.34305	1,464.84	2.30785
1,514.65	5.24193	1,514.65	2.32381
1,570.31	5.27137	1,570.31	2.24567
1,623.05	5.21722	1,623.05	2.12711
1,681.64	4.76834	1,681.64	2.37566
1,740.23	5.22864	1,740.23	2.23247
1,801.76	5.65982	1,801.76	2.37064
1,866.21	5.3708	1,866.21	2.16314
1,930.66	5.37067	1,930.66	2.09168
2,000.98	5.34752	2,000.98	1.89657
2,071.29	5.89321	2,071.29	2.17311
2,144.53	5.94826	2,144.53	2.27155
2,217.77	5.88949	2,217.77	2.35007
2,296.88	6.1014	2,296.88	2.23695
2,378.91	6.49135	2,378.91	2.46524
2,460.94	6.59585	2,460.94	2.57997
2,548.83	6.65752	2,548.83	2.64232
2,639.65	7.18642	2,639.65	2.96146
2,733.4	7.48484	2,733.4	3.06994
2,827.15	7.5393	2,827.15	3.12691
2,926.76	7.53998	2,926.76	3.15849
3,032.23	7.58014	3,032.23	3.24952
3,137.7	7.53208	3,137.7	3.2272
3,249.02	7.34515	3,249.02	3.24671
3,363.28	7.12577	3,363.28	3.25818
3,483.4	7.11078	3,483.4	3.21975
3,606.45	7.16094	3,606.45	3.16151
3,732.42	6.89682	3,732.42	2.97441
3,864.26	7.12895	3,864.26	3.0047
3,999.02	7.00623	3,999.02	2.95696
4,139.65	6.65729	4,139.65	2.74094
4,286.13	6.65823	4,286.13	2.64089
4,438.48	6.48644	4,438.48	2.5317
4,593.75	6.51614	4,593.75	2.40134
4,757.81	6.17491	4,757.81	2.25127
4,924.8	6.0364	4,924.8	2.14129
5,097.66	5.93409	5,097.66	1.98164
5,279.3	6.34824	5,279.3	2.32453
5,463.87	6.74787	5,463.87	2.49131
5,657.23	6.75405	5,657.23	2.50874
5,856.45	7.23168	5,856.45	2.88691
6,061.52	7.40123	6,061.52	3.08461
6,275.39	7.63346	6,275.39	3.30268
6,498.05	7.65332	6,498.05	3.31041
6,726.56	7.90122	6,726.56	3.42541
6,963.87	7.98841	6,963.87	3.498
7,209.96	8.03175	7,209.96	3.5278
7,464.84	7.96002	7,464.84	3.47229
7,728.52	8.22838	7,728.52	3.63939
8,000.98	8.55589	8,000.98	3.7321
8,282.23	8.92585	8,282.23	3.87995
8,575.2	9.07852	8,575.2	3.95645
8,876.95	9.13618	8,876.95	4.01456
9,190.43	9.18679	9,190.43	4.04056
9,512.7	9.32701	9,512.7	4.08512
9,849.61	9.45914	9,849.61	4.0873
10,195.3	9.50825	10,195.3	4.09827
10,555.7	9.51933	10,555.7	4.13734
10,927.7	9.5759	10,927.7	4.22967
11,314.5	9.61101	11,314.5	4.33965
11,712.9	9.52549	11,712.9	4.35909
12,126	9.54419	12,126	4.32584
12,553.7	9.66017	12,553.7	4.28873
12,996.1	9.64805	12,996.1	4.24911
13,453.1	9.60279	13,453.1	4.25631
13,927.7	9.65665	13,927.7	4.30286
14,419.9	9.77694	14,419.9	4.38506
14,929.7	10.0053	14,929.7	4.52437
15,454.1	10.2289	15,454.1	4.62011
15,999	10.3683	15,999	4.64114
16,564.5	10.5047	16,564.5	4.70236
17,147.5	10.7025	17,147.5	4.796
17,753.9	10.7529	17,753.9	4.76006
18,377.9	10.5912	18,377.9	4.63391
19,028.3	10.7503	19,028.3	4.70567
19,699.2	11.0951	19,699.2	4.83968
19,998	11.1669	19,998	4.87698
