"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.4251	20.5078	46.9716	20.5078	60.4994	20.5078	57.9752
21.9727	55.6708	21.9727	54.2763	21.9727	62.198	21.9727	60.0929
23.4375	54.6128	23.4375	53.8588	23.4375	63.7599	23.4375	61.3932
24.9023	58.7115	24.9023	58.0969	24.9023	65.1341	24.9023	63.1071
26.3672	60.8719	26.3672	60.6147	26.3672	66.7116	26.3672	64.8186
27.832	63.3021	27.832	62.9522	27.832	68.037	27.832	66.3575
29.2969	64.6458	29.2969	64.4353	29.2969	69.3375	29.2969	67.6857
30.7617	66.6925	30.7617	66.4927	30.7617	70.5834	30.7617	69.1293
32.2266	67.9626	32.2266	67.8838	32.2266	71.7652	32.2266	70.3532
33.6914	69.459	33.6914	69.4433	33.6914	72.9733	33.6914	71.6513
35.1562	70.7406	35.1562	70.7541	35.1562	73.9849	35.1562	72.7466
36.6211	71.9066	36.6211	71.9776	36.6211	74.9693	36.6211	73.7964
38.0859	72.9464	38.0859	73.0859	38.0859	75.9143	38.0859	74.7836
39.5508	74.1365	39.5508	74.2861	39.5508	76.7793	39.5508	75.7558
41.0156	75.047	41.0156	75.2092	41.0156	77.4895	41.0156	76.536
42.4805	75.6494	42.4805	75.728	42.4805	77.7574	42.4805	76.9036
43.9453	76.3308	43.9453	76.4762	43.9453	78.4369	43.9453	77.5981
45.4102	77.0055	45.4102	77.1803	45.4102	79.035	45.4102	78.2303
46.875	77.6785	46.875	77.85	46.875	79.5315	46.875	78.7913
48.3398	78.1176	48.3398	78.3288	48.3398	79.9614	48.3398	79.2336
51.2695	79.1825	51.2695	79.4101	51.2695	80.7928	51.2695	80.158
52.7344	79.651	52.7344	79.8811	52.7344	81.1518	52.7344	80.5606
54.1992	80.0949	54.1992	80.3276	54.1992	81.5114	54.1992	80.9543
55.6641	80.4648	55.6641	80.7077	55.6641	81.8344	55.6641	81.2986
58.5938	81.2595	58.5938	81.5106	58.5938	82.4567	58.5938	81.9932
60.0586	81.6002	60.0586	81.8504	60.0586	82.6841	60.0586	82.2675
62.9883	82.3428	62.9883	82.5798	62.9883	83.25	62.9883	82.905
64.4531	82.6219	64.4531	82.8628	64.4531	83.4926	64.4531	83.1642
67.3828	83.1594	67.3828	83.4206	67.3828	83.9933	67.3828	83.6861
68.8477	83.4255	68.8477	83.6929	68.8477	84.2258	68.8477	83.9349
71.7773	84.0421	71.7773	84.2954	71.7773	84.7032	71.7773	84.4697
74.707	84.6466	74.707	84.8837	74.707	85.1687	74.707	84.9929
77.6367	85.1689	77.6367	85.3919	77.6367	85.5648	77.6367	85.4425
79.1016	85.3884	79.1016	85.6066	79.1016	85.7392	79.1016	85.6362
82.0312	85.8295	82.0312	86.052	82.0312	86.1373	82.0312	86.0553
84.9609	86.1963	84.9609	86.4282	84.9609	86.4973	84.9609	86.4211
87.8906	86.5397	87.8906	86.7713	87.8906	86.8322	87.8906	86.7598
90.8203	87.0296	90.8203	87.1884	90.8203	87.0276	90.8203	87.0733
95.2148	87.4601	95.2148	87.619	95.2148	87.4147	95.2148	87.4812
98.1445	87.6742	98.1445	87.8371	98.1445	87.6357	98.1445	87.7
101.074	87.7467	101.074	87.9506	101.074	87.8058	101.074	87.8352
105.469	88.1915	105.469	88.3151	105.469	87.911	105.469	88.0816
108.398	88.5675	108.398	88.649	108.398	88.1651	108.398	88.3837
112.793	88.9887	112.793	89.0157	112.793	88.3934	112.793	88.6928
117.188	88.9925	117.188	89.0084	117.188	88.4168	117.188	88.7029
120.117	89.1312	120.117	89.137	120.117	88.4694	120.117	88.7963
124.512	89.3934	124.512	89.4127	124.512	88.6848	124.512	89.0397
128.906	89.2121	128.906	89.3089	128.906	88.8079	128.906	89.0319
133.301	89.2405	133.301	89.2886	133.301	88.7483	133.301	89.0019
139.16	89.3263	139.16	89.3132	139.16	88.6255	139.16	88.9666
143.555	89.3017	143.555	89.2464	143.555	88.5768	143.555	88.9176
147.949	89.3347	147.949	89.2382	147.949	88.5951	147.949	88.9311
153.809	89.323	153.809	89.1676	153.809	88.3417	153.809	88.7851
159.668	89.365	159.668	89.1854	159.668	88.3484	159.668	88.8029
165.527	89.2668	165.527	89.1534	165.527	88.3786	165.527	88.7861
171.387	89.1095	171.387	88.9195	171.387	88.1793	171.387	88.5855
177.246	89.1174	177.246	88.8296	177.246	87.8544	177.246	88.4065
183.105	88.7899	183.105	88.5215	183.105	87.5183	183.105	88.081
188.965	88.5101	188.965	88.2544	188.965	87.3138	188.965	87.8401
196.289	88.6448	196.289	88.2659	196.289	87.0898	196.289	87.7721
203.613	88.3843	203.613	87.9719	203.613	86.6783	203.613	87.4335
210.938	88.32	210.938	87.873	210.938	86.4745	210.938	87.2969
218.262	88.0039	218.262	87.6032	218.262	86.3479	218.262	87.0791
225.586	87.7569	225.586	87.2272	225.586	86.0797	225.586	86.7825
232.91	87.8105	232.91	87.0377	232.91	85.1607	232.91	86.3455
241.699	87.9088	241.699	86.628	241.699	84.6201	241.699	86.0298
250.488	89.9403	250.488	88.3697	250.488	86.512	250.488	87.9171
259.277	89.6146	259.277	88.497	259.277	86.3793	259.277	87.8085
268.066	88.8748	268.066	87.8493	268.066	85.9867	268.066	87.2331
276.855	88.5484	276.855	87.6194	276.855	85.4337	276.855	86.8501
