"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.4599	20.5078	46.1613	20.5078	49.573
21.9727	56.1262	21.9727	54.0635	21.9727	55.2162
23.4375	55.1914	23.4375	53.7586	23.4375	54.5338
24.9023	59.1075	24.9023	57.9462	24.9023	58.5655
26.3672	61.0885	26.3672	60.5482	26.3672	60.8267
27.832	63.5347	27.832	62.7995	27.832	63.1826
29.2969	64.8622	29.2969	64.2573	29.2969	64.5703
30.7617	66.9039	30.7617	66.2745	30.7617	66.6006
32.2266	68.1312	32.2266	67.6966	32.2266	67.9193
33.6914	69.6223	33.6914	69.2523	33.6914	69.4413
35.1562	70.8925	35.1562	70.5537	35.1562	70.7264
36.6211	72.0536	36.6211	71.7747	36.6211	71.9164
38.0859	73.071	38.0859	72.9118	38.0859	72.9921
39.5508	74.2487	39.5508	74.1069	39.5508	74.1784
41.0156	75.1644	41.0156	75.0036	41.0156	75.0848
42.4805	75.7942	42.4805	75.5037	42.4805	75.6514
43.9453	76.4675	43.9453	76.252	43.9453	76.3611
45.4102	77.1331	45.4102	76.9648	45.4102	77.0498
46.875	77.7953	46.875	77.6433	46.875	77.72
48.3398	78.2359	48.3398	78.1152	48.3398	78.176
51.2695	79.2991	51.2695	79.1894	51.2695	79.2446
52.7344	79.7634	52.7344	79.66	52.7344	79.712
54.1992	80.2049	54.1992	80.1056	54.1992	80.1555
55.6641	80.5724	55.6641	80.4887	55.6641	80.5307
58.5938	81.3702	58.5938	81.2764	58.5938	81.3236
60.0586	81.7064	60.0586	81.6209	60.0586	81.6639
62.9883	82.4535	62.9883	82.3365	62.9883	82.3954
64.4531	82.7351	64.4531	82.6121	64.4531	82.6741
67.3828	83.277	67.3828	83.1565	67.3828	83.2172
68.8477	83.5434	68.8477	83.4215	68.8477	83.4829
71.7773	84.1455	71.7773	84.0451	71.7773	84.0956
74.707	84.7439	74.707	84.635	74.707	84.6898
77.6367	85.2656	77.6367	85.1318	77.6367	85.1992
79.1016	85.4863	79.1016	85.339	79.1016	85.4132
82.0312	85.9401	82.0312	85.7605	82.0312	85.8512
84.9609	86.2889	84.9609	86.1474	84.9609	86.2187
87.8906	86.632	87.8906	86.4797	87.8906	86.5565
90.8203	87.1131	90.8203	86.9202	90.8203	87.0177
95.2148	87.5417	95.2148	87.3301	95.2148	87.4372
98.1445	87.7552	98.1445	87.5441	98.1445	87.6509
101.074	87.8275	101.074	87.6266	101.074	87.7282
105.469	88.2355	105.469	88.013	105.469	88.1257
108.398	88.6147	108.398	88.3515	108.398	88.4851
112.793	89.0286	112.793	88.7599	112.793	88.8963
117.188	89.0331	117.188	88.6827	117.188	88.8614
120.117	89.1996	120.117	88.8101	120.117	89.0092
124.512	89.4442	124.512	89.0864	124.512	89.269
128.906	89.2777	128.906	88.8891	128.906	89.0877
133.301	89.3204	133.301	88.8615	133.301	89.097
139.16	89.381	139.16	88.914	139.16	89.1537
143.555	89.3354	143.555	88.8686	143.555	89.1083
147.949	89.3647	147.949	88.8274	147.949	89.1043
153.809	89.3418	153.809	88.7466	153.809	89.0544
159.668	89.3637	159.668	88.8014	159.668	89.0917
165.527	89.2289	165.527	88.7446	165.527	88.9935
171.387	89.0843	171.387	88.4889	171.387	88.7968
177.246	89.0919	177.246	88.3907	177.246	88.7554
183.105	88.7235	183.105	88.0512	183.105	88.4003
188.965	88.3646	188.965	87.8159	188.965	88.0989
196.289	88.6024	196.289	87.7257	196.289	88.1861
203.613	88.3083	203.613	87.363	203.613	87.8614
210.938	88.2117	210.938	87.2142	210.938	87.7416
218.262	87.9371	218.262	86.8184	218.262	87.4137
225.586	87.7068	225.586	86.5078	225.586	87.1486
232.91	87.6623	232.91	86.3778	232.91	87.0673
241.699	87.7166	241.699	86.1781	241.699	87.0151
250.488	89.8362	250.488	88.3154	250.488	89.142
259.277	89.4968	259.277	88.0909	259.277	88.8505
268.066	88.7693	268.066	87.243	268.066	88.0728
276.855	88.3347	276.855	86.8403	276.855	87.6514
287.109	87.9971	287.109	86.487	287.109	87.3074
297.363	87.8472	297.363	86.3622	297.363	87.1679
307.617	88.0311	307.617	86.4288	307.617	87.3034
319.336	87.8062	319.336	86.0073	319.336	86.9992
329.59	87.5514	329.59	85.7339	329.59	86.737
341.309	87.4611	341.309	85.1288	341.309	86.4497
353.027	87.2686	353.027	84.8676	353.027	86.232
366.211	86.7985	366.211	84.7036	366.211	85.8761
379.395	87.3176	379.395	85.2079	379.395	86.3896
392.578	86.7148	392.578	84.2025	392.578	85.6378
405.762	86.8604	405.762	83.953	405.762	85.6456
420.41	86.5651	420.41	83.9225	420.41	85.4418
435.059	86.1218	435.059	83.2795	435.059	84.9292
451.172	86.6004	451.172	83.0184	451.172	85.1687
465.82	86.6127	465.82	82.9792	465.82	85.1654
483.398	86.0747	483.398	82.5713	483.398	84.6671
499.512	86.4347	499.512	81.2999	499.512	84.5857
517.09	86.5412	517.09	81.8624	517.09	84.8036
536.133	86.4562	536.133	81.3936	536.133	84.6243
555.176	86.7658	555.176	81.7544	555.176	84.9461
574.219	87.037	574.219	80.9595	574.219	84.9845
594.727	86.846	594.727	81.3157	594.727	84.9074
615.234	86.6447	615.234	81.2472	615.234	84.7355
637.207	86.8537	637.207	80.8858	637.207	84.8231
659.18	87.503	659.18	81.2644	659.18	85.419
682.617	87.2651	682.617	81.0397	682.617	85.1837
707.52	87.0977	707.52	80.7878	707.52	85.0002
732.422	87.3403	732.422	80.9955	732.422	85.2362
757.324	87.4406	757.324	80.1435	757.324	85.1723
785.156	86.9173	785.156	79.4112	785.156	84.6169
811.523	86.8436	811.523	78.2939	811.523	84.401
840.82	86.8163	840.82	78.7943	840.82	84.4419
870.117	86.5163	870.117	76.4838	870.117	83.917
900.879	86.159	900.879	76.8851	900.879	83.6339
933.105	85.8498	933.105	74.8335	933.105	83.1702
965.332	85.382	965.332	74.0124	965.332	82.6775
1,000.49	85.621	1,000.49	74.4218	1,000.49	82.9283
1,035.64	84.8079	1,035.64	70.2629	1,035.64	81.9474
1,072.27	83.8283	1,072.27	72.4104	1,072.27	81.1205
1,108.89	83.1904	1,108.89	72.0703	1,108.89	80.5033
1,148.44	84.5045	1,148.44	72.6876	1,148.44	81.771
1,189.45	83.8708	1,189.45	71.8962	1,189.45	81.1277
1,230.47	83.8878	1,230.47	73.4635	1,230.47	81.2546
1,274.41	83.8878	1,274.41	75.8557	1,274.41	81.512
1,319.82	84.0057	1,319.82	74.7842	1,319.82	81.4861
1,366.7	84.08	1,366.7	76.0997	1,366.7	81.7114
1,413.57	83.2619	1,413.57	77.4421	1,413.57	81.2616
1,463.38	83.3804	1,463.38	75.6783	1,463.38	81.051
1,516.11	82.0641	1,516.11	71.6738	1,516.11	79.4337
1,568.85	80.2299	1,568.85	70.2475	1,568.85	77.6352
1,624.51	79.0183	1,624.51	70.5645	1,624.51	76.5876
1,681.64	79.7759	1,681.64	74.9663	1,681.64	78.0054
1,741.7	79.4783	1,741.7	76.5187	1,741.7	78.2459
1,803.22	80.61	1,803.22	79.3541	1,803.22	80.0273
1,866.21	80.7076	1,866.21	77.7954	1,866.21	79.4912
1,932.13	79.7207	1,932.13	78.1794	1,932.13	79.0181
1,999.51	80.455	1,999.51	77.8644	1,999.51	79.3501
2,069.82	81.0431	2,069.82	76.8557	2,069.82	79.4357
2,143.07	81.5753	2,143.07	77.4737	2,143.07	79.9917
