"Contour Plot"
""
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
23.6	57.7303	-180
24.3	57.7834	-180
25	57.835	-180
25.8	57.8922	-180
26.5	57.9408	-180
27.2	57.9882	-180
28	58.0408	-180
29	58.1046	-180
30	58.1812	-180
30.7	58.2378	-180
31.5	58.3009	-180
32.5	58.3775	-180
33.5	58.4519	-180
34.5	58.524	-180
35.5	58.6001	-180
36.5	58.6853	-180
37.5	58.7682	-180
38.7	58.8648	-180
40	58.9661	-180
41.2	59.0593	-180
42.5	59.1722	-180
43.7	59.2735	-180
45	59.38	-180
46.2	59.4757	-180
47.5	59.5833	-180
48.7	59.6867	-180
50	59.7958	-180
51.5	59.9183	-180
53	60.0395	-180
54.5	60.1675	-180
56	60.2921	-180
58	60.4531	-180
60	60.6177	-180
61.5	60.7403	-180
63	60.8601	-180
65	61.0181	-180
67	61.1783	-180
69	61.3339	-180
71	61.4876	-180
73	61.6419	-180
75	61.792	-180
77.5	61.9779	-180
80	62.1611	-180
82.5	62.3396	-180
85	62.5169	-180
87.5	62.6891	-180
90	62.8595	-180
92.5	63.0258	-180
95	63.189	-180
97.5	63.3491	-180
100	63.5053	-180
103	63.6893	-180
106	63.8682	-180
109	64.0427	-180
112	64.2126	-180
115	64.3781	-180
118	64.5391	-180
122	64.7471	-180
125	64.8981	-180
128	65.0451	-180
132	65.2343	-180
136	65.4167	-180
140	65.5923	-180
145	65.8018	-180
150	66.0012	-180
155	66.1908	-180
160	66.3709	-180
165	66.542	-180
170	66.7043	-180
175	66.8574	-180
180	67.0023	-180
185	67.1394	-180
190	67.269	-180
195	67.3915	-180
200	67.507	-180
206	67.6364	-180
212	67.7566	-180
218	67.868	-180
224	67.9712	-180
230	68.0664	-180
236	68.1542	-180
243	68.2476	-180
250	68.3321	-180
258	68.4186	-180
265	68.485	-180
272	68.544	-180
280	68.6029	-180
290	68.6639	-180
300	68.7122	-180
307	68.7385	-180
315	68.7618	-180
325	68.7807	-180
335	68.7892	-180
345	68.7876	-180
355	68.7762	-180
365	68.7562	-180
375	68.7282	-180
387	68.6842	-180
400	68.6258	-180
412	68.5637	-180
425	68.4892	-180
437	68.4155	-180
450	68.3319	-180
462	68.2529	-180
475	68.1666	-180
487	68.0874	-180
500	68.0028	-180
515	67.9073	-180
530	67.8139	-180
545	67.7219	-180
560	67.6299	-180
580	67.5049	-180
600	67.3735	-180
615	67.2691	-180
630	67.1584	-180
650	67.0012	-180
670	66.8327	-180
690	66.6547	-180
710	66.4689	-180
730	66.2765	-180
750	66.0783	-180
775	65.8207	-180
800	65.5493	-180
825	65.2604	-180
850	64.9518	-180
875	64.6252	-180
900	64.2863	-180
925	63.9438	-180
950	63.6072	-180
975	63.2842	-180
1,000	62.9781	-180
1,030	62.6314	-180
1,060	62.299	-180
1,090	61.9711	-180
1,120	61.6423	-180
1,150	61.3135	-180
1,180	60.9897	-180
1,220	60.571	-180
1,250	60.2612	-180
1,280	59.9425	-180
1,320	59.4842	-180
1,360	58.9896	-180
1,400	58.5071	-180
1,450	58.0424	-180
1,500	57.8111	-180
1,550	57.7338	-180
1,600	57.6411	-180
1,650	57.4545	-180
1,700	57.2569	-180
1,750	57.2033	-180
1,800	57.3598	-180
1,850	57.6416	-180
1,900	57.9181	-180
1,950	58.1302	-180
2,000	58.2943	-180
2,060	58.4769	-180
2,120	58.6551	-180
2,180	58.7871	-180
2,240	58.8271	-180
2,300	58.7811	-180
2,360	58.7069	-180
2,430	58.5989	-180
2,500	58.2987	-180
2,580	57.4667	-180
2,650	56.2766	-180
2,720	54.6466	-180
2,800	52.3055	-180
2,900	49.7907	-180
3,000	49.5292	-180
3,070	50.4508	-180
3,150	52.0854	-180
3,250	54.7277	-180
3,350	56.9382	-180
3,450	58.1524	-180
3,550	58.8885	-180
3,650	59.5608	-180
3,750	60.06	-180
3,870	60.325	-180
4,000	60.3271	-180
4,120	59.9996	-180
4,250	59.4721	-180
4,370	58.464	-180
4,500	57.1226	-180
4,620	56.1714	-180
4,750	55.1556	-180
4,870	53.8295	-180
5,000	51.0114	-180
5,150	47.0316	-180
5,300	41.4438	-180
5,450	40.7369	-180
5,600	46.6295	-180
5,800	49.6902	-180
6,000	51.1811	-180
6,150	51.4265	-180
6,300	52.1666	-180
6,500	51.6801	-180
6,700	52.8443	-180
6,900	53.9399	-180
7,100	54.476	-180
7,300	54.7595	-180
7,500	54.1251	-180
7,750	52.729	-180
8,000	50.1347	-180
8,250	45.0345	-180
8,500	36.6276	-180
8,750	37.4494	-180
9,000	42.2633	-180
9,250	45.4456	-180
9,500	46.4765	-180
9,750	46.3612	-180
10,000	45.0407	-180
10,300	44.2211	-180
10,600	43.3213	-180
10,900	41.9385	-180
11,200	39.4793	-180
11,500	34.6075	-180
11,800	23.7122	-180
12,200	29.7064	-180
12,500	33.7659	-180
12,800	36.7744	-180
13,200	38.8647	-180
13,600	39.2863	-180
14,000	37.7565	-180
14,500	33.7011	-180
15,000	28.7007	-180
15,500	16.0469	-180
16,000	26.8795	-180
16,500	29.3257	-180
17,000	29.3121	-180
17,500	24.1229	-180
18,000	21.7486	-180
18,500	18.6734	-180
19,000	16.5857	-180
19,500	17.6502	-180
23.6	58.1991	-170
24.3	58.2489	-170
25	58.2974	-170
25.8	58.3511	-170
26.5	58.3968	-170
27.2	58.4413	-170
28	58.4908	-170
29	58.5506	-170
30	58.6229	-170
30.7	58.6763	-170
31.5	58.7359	-170
32.5	58.8083	-170
33.5	58.8784	-170
34.5	58.9466	-170
35.5	59.0185	-170
36.5	59.0994	-170
37.5	59.178	-170
38.7	59.2697	-170
40	59.3659	-170
41.2	59.4544	-170
42.5	59.5621	-170
43.7	59.6586	-170
45	59.7602	-170
