"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.1564	20.5078	62.1172	20.5078	61.7624	20.5078	61.144	20.5078	40.9526	20.5078	40.3342	20.5078	39.9794
23.4375	60.2222	23.4375	60.188	23.4375	59.9091	23.4375	59.6664	23.4375	40.501	23.4375	40.2583	23.4375	39.9794
26.3672	66.5187	26.3672	66.5236	26.3672	66.5316	26.3672	66.869	26.3672	39.634	26.3672	39.9714	26.3672	39.9794
29.2969	71.6785	29.2969	71.6803	29.2969	71.6539	29.2969	71.8477	29.2969	39.812	29.2969	40.0058	29.2969	39.9794
32.2266	73.9095	32.2266	73.9125	32.2266	73.9021	32.2266	74.1531	32.2266	39.7389	32.2266	39.9898	32.2266	39.9794
35.1563	76.0567	35.1563	76.0573	35.1563	76.0267	35.1563	76.2182	35.1563	39.8185	35.1563	40.01	35.1563	39.9794
38.0859	78.5835	38.0859	78.5805	38.0859	78.5256	38.0859	78.7137	38.0859	39.8462	38.0859	40.0343	38.0859	39.9794
41.0156	79.9385	41.0156	79.9347	41.0156	79.874	41.0156	80.0462	41.0156	39.8679	41.0156	40.0401	41.0156	39.9794
43.9453	81.0828	43.9453	81.0746	43.9453	80.9833	43.9453	81.0971	43.9453	39.957	43.9453	40.0708	43.9453	39.9794
46.875	82.0148	46.875	82.0088	46.875	81.9326	46.875	82.0732	46.875	39.9149	46.875	40.0556	46.875	39.9794
49.8047	82.9517	49.8047	82.9443	49.8047	82.8595	49.8047	82.9848	49.8047	39.9389	49.8047	40.0643	49.8047	39.9794
55.6641	84.4066	55.6641	84.3981	55.6641	84.3121	55.6641	84.4297	55.6641	39.9478	55.6641	40.0654	55.6641	39.9794
58.5938	85.3882	58.5938	85.3771	58.5938	85.275	58.5938	85.3939	58.5938	39.9627	58.5938	40.0815	58.5938	39.9794
61.5234	85.8308	61.5234	85.8188	61.5234	85.7108	61.5234	85.8199	61.5234	39.9783	61.5234	40.0874	61.5234	39.9794
67.3828	86.3449	67.3828	86.3311	67.3828	86.2149	67.3828	86.3166	67.3828	39.9939	67.3828	40.0957	67.3828	39.9794
73.2422	86.9064	73.2422	86.889	73.2422	86.7534	73.2422	86.8303	73.2422	40.038	73.2422	40.115	73.2422	39.9794
76.1719	87.1643	76.1719	87.1446	76.1719	86.9936	76.1719	87.0476	76.1719	40.0764	76.1719	40.1303	76.1719	39.9794
82.0313	87.4136	82.0313	87.3943	82.0313	87.2527	82.0313	87.3276	82.0313	40.0461	82.0313	40.121	82.0313	39.9794
87.8906	87.9134	87.8906	87.8882	87.8906	87.7067	87.8906	87.7274	87.8906	40.1401	87.8906	40.1608	87.8906	39.9794
93.75	87.8321	93.75	87.8051	93.75	87.6382	93.75	87.711	93.75	40.0734	93.75	40.1463	93.75	39.9794
102.539	87.6674	102.539	87.6268	102.539	87.3745	102.539	87.3392	102.539	40.267	102.539	40.2317	102.539	39.9794
108.398	87.8514	108.398	87.7995	108.398	87.4558	108.398	87.2715	108.398	40.5074	108.398	40.3231	108.398	39.9794
117.188	87.843	117.188	87.7893	117.188	87.4271	117.188	87.1728	117.188	40.5959	117.188	40.3416	117.188	39.9794
125.977	87.7664	125.977	87.7066	125.977	87.309	125.977	87.0056	125.977	40.6804	125.977	40.3769	125.977	39.9794
134.766	87.6066	134.766	87.5421	134.766	87.1301	134.766	86.8198	134.766	40.7017	134.766	40.3914	134.766	39.9794
143.555	87.3559	143.555	87.285	143.555	86.8257	143.555	86.4283	143.555	40.8361	143.555	40.4387	143.555	39.9794
155.273	87.0604	155.273	86.9707	155.273	86.3976	155.273	85.8641	155.273	41.086	155.273	40.5526	155.273	39.9794
164.063	87.6153	164.063	87.513	164.063	86.8189	164.063	86.0271	164.063	41.4653	164.063	40.6736	164.063	39.9794
175.781	87.5585	175.781	87.4645	175.781	86.791	175.781	85.9588	175.781	41.485	175.781	40.6529	175.781	39.9794
190.43	87.4724	190.43	87.3418	190.43	86.4559	190.43	85.2938	190.43	42.0274	190.43	40.8653	190.43	39.9794
202.148	87.7684	202.148	87.649	202.148	86.7486	202.148	85.3479	202.148	42.2805	202.148	40.8798	202.148	39.9794
216.797	86.8102	216.797	86.678	216.797	85.7399	216.797	84.2051	216.797	42.4524	216.797	40.9175	216.797	39.9794
234.375	87.4512	234.375	87.3079	234.375	86.2622	234.375	84.4798	234.375	42.8075	234.375	41.0251	234.375	39.9794
249.023	87.4701	249.023	87.3197	249.023	86.2036	249.023	84.2903	249.023	43.0088	249.023	41.0955	249.023	39.9794
266.602	88.5778	266.602	88.4325	266.602	87.2188	266.602	84.8189	266.602	43.5929	266.602	41.1931	266.602	39.9794
287.109	88.5249	287.109	88.3635	287.109	87.131	287.109	84.7694	287.109	43.5736	287.109	41.2119	287.109	39.9794
307.617	88.7654	307.617	88.5953	307.617	87.2806	307.617	84.7013	307.617	43.8735	307.617	41.2941	307.617	39.9794
331.055	88.4436	331.055	88.271	331.055	86.9756	331.055	84.4559	331.055	43.7945	331.055	41.2748	331.055	39.9794
354.492	88.6906	354.492	88.5058	354.492	87.1867	354.492	84.4977	354.492	43.9875	354.492	41.2984	354.492	39.9794
377.93	88.6411	377.93	88.4563	377.93	87.2571	377.93	84.7199	377.93	43.7158	377.93	41.1785	377.93	39.9794
