Frequency Spectrum for Input Signal

Data Shown:    CA 106 Pro (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	42.8
23	42.4
23.6	42
24	41.7
25	41.1
25.8	40.2
26.5	38.9
27.2	37.1
28	38.9
29	41.3
30	44
30.7	46.2
31.5	48.4
32.5	51.1
33.5	52.2
34.5	52.6
35.5	53
36.5	56.1
37.5	60.8
38.7	66
40	67.9
41.2	69.2
42.5	69.4
43.7	66.7
45	65
46.2	66.4
47.5	69.5
48.7	72.5
50	65.9
51.5	65.4
53	67.4
54.5	68.8
56	69.8
58	71.3
60	73
61.5	74.6
63	75.9
65	76.9
67	78
69	78.8
71	79.4
73	80
75	80.8
77.5	81.6
80	82.2
82.5	82.7
85	83.3
87.5	83.7
90	83.7
92.5	83.3
95	83.1
97.5	83
100	83.1
103	83.3
106	83.4
109	83.2
112	83.2
115	83.3
118	83.5
122	83.6
125	83.9
128	84.2
132	84.5
136	84.7
140	84.9
145	84.9
150	84.9
155	85.1
160	85.3
165	85.6
170	85.9
175	86
180	86.2
185	86.3
190	85.9
195	85.8
200	85.7
206	85.3
212	85.1
218	85.1
224	85
230	85.2
236	85.7
240	85.9
250	86.2
258	86.6
265	86.6
272	86.7
280	87
290	86.8
300	86.3
307	86.5
315	86.9
325	86.8
335	86.1
345	84.8
355	83.8
365	83.4
375	83.3
387	83.4
400	83.4
412	83.5
425	83.9
437	84.5
450	84.9
462	85.2
475	85.3
487	85.6
500	85.1
515	84.7
530	84.4
545	83.9
560	83.4
580	83.6
600	84.1
615	84.1
630	83.2
650	82.9
670	82.9
690	82.5
710	82.1
730	81.7
750	82
775	82.4
800	83.1
825	84.2
850	84.5
875	84.5
900	85.1
925	84.4
950	83.7
975	83.4
1000	84
1030	84.4
1060	83.3
1090	82.1
1120	80.4
1150	79.6
1180	77.1
1220	74.8
1250	74.2
1280	73.5
1320	72.8
1360	73.6
1400	72.8
1450	72.1
1500	70.9
1550	71.7
1600	72.6
1650	72.4
1700	70
1750	66.3
1800	67.2
1850	68.4
1900	69
1950	69.4
2000	70.8
2060	71.2
2120	71.3
2180	72.1
2240	73.7
2300	74
2360	74.6
2400	73
2500	72.8
2580	70.2
2650	68.6
2720	67.6
2800	67.6
2900	66.6
3000	67.4
3070	66.3
3150	66
3250	65.2
3350	57.3
3450	60.1
3550	59.2
3650	62.2
3750	65.5
3870	68.6
4000	71
4120	72.4
4250	73.5
4370	73.6
4500	72.9
4620	71.8
4750	69.3
4870	68.7
5000	68.3
5150	64.1
5300	54.5
5450	61.2
5600	66.8
5800	69.4
6000	70.8
6150	69.4
6300	68.3
6500	66.3
6700	64.4
6900	62.2
7100	52.4
7300	57.6
7500	58.5
7750	63.3
8000	64.7
8250	65.9
8500	66.2
8750	63.4
9000	58.7
9250	55
9500	55
9750	60.5
10000	64
10300	64.9
10600	62.9
10900	58.4
11200	48.8
11500	55.1
11800	59.8
12200	60.1
12500	55
12800	47.6
13200	47
13600	55.9
14000	56.7
14500	53.5
15000	52.4
15500	58.4
16000	57.3
16500	48.1
17000	47
17500	50.5
18000	47.2
18500	44.8
19000	44.1
19500	44.1
20000	44.2
20600	46.3
21200	53.9
21800	49.5
22400	47.8
