Frequency Spectrum for Input Signal

Data Shown:    ULTRA-X23 (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 170°

Freq [Hz]	Signal Level [dBSPL]
22.4	40.6
23	41.8
23.6	42.8
24	45
25	52.1
25.8	55.4
26.5	57.4
27.2	58.2
28	56.9
29	54.4
30	48.1
30.7	44.8
31.5	46.8
32.5	48.4
33.5	50.6
34.5	52.3
35.5	53.2
36.5	51.6
37.5	48
38.7	46.5
40	49.4
41.2	50.6
42.5	49.3
43.7	47.5
45	49.9
46.2	51.9
47.5	51
48.7	50.8
50	59.8
51.5	62.9
53	62.6
54.5	62.8
56	65.4
58	67.7
60	70
61.5	73.3
63	75.3
65	76.5
67	78.1
69	79.7
71	81
73	81.8
75	82.9
77.5	83.4
80	83.7
82.5	84.3
85	84.4
87.5	84
90	84.2
92.5	83.2
95	83.8
97.5	84
100	83.9
103	84
106	83.3
109	83.8
112	83.3
115	83.4
118	83.5
122	84.2
125	83.3
128	83
132	83.1
136	83.1
140	83.2
145	83.4
150	83
155	82.4
160	82.2
165	82.5
170	82.5
175	82.4
180	81.6
185	81.2
190	81.9
195	81.9
200	81.4
206	81.1
212	81.3
218	80.8
224	80.3
230	80.6
236	80.8
240	80.5
250	80.1
258	79.5
265	79.1
272	78.8
280	78.7
290	78.9
300	79.1
307	79.3
315	79.5
325	79.4
335	79.2
345	79.3
355	79.7
365	79.7
375	79.2
387	78.8
400	78.8
412	78.9
425	78.5
437	77.8
450	76.7
462	76.3
475	76.6
487	77
500	77.1
515	76.8
530	75.8
545	74.9
560	74
580	73.4
600	72.9
615	72.3
630	72.2
650	71.2
670	67.7
690	59.5
710	58.4
730	62.2
750	62
775	60.6
800	60.9
825	61
850	60.7
875	60.3
900	59.4
925	59.3
950	59.2
975	57.5
1000	55.2
1030	51.7
1060	54.2
1090	53.6
1120	53.2
1150	49.8
1180	49.5
1220	54.5
1250	54.8
1280	59.6
1320	63.2
1360	62.8
1400	61.4
1450	59.6
1500	58.1
1550	58.8
1600	59.4
1650	54.7
1700	57.8
1750	58.2
1800	58.7
1850	58.5
1900	58.3
1950	56.8
2000	56.1
2060	56.8
2120	57.4
2180	57.4
2240	55.4
2300	56.9
2360	58.8
2400	59.5
2500	58.9
2580	58.7
2650	55.8
2720	52.4
2800	56.4
2900	58.7
3000	57.6
3070	58.1
3150	61.1
3250	61.2
3350	60.1
3450	60.8
3550	59.6
3650	59.8
3750	60.2
3870	61.3
4000	60.9
4120	59.7
4250	57
4370	55.8
4500	55.5
4620	57.6
4750	58.6
4870	57.8
5000	56.8
5150	57.6
5300	59.1
5450	58.1
5600	54.2
5800	53.8
6000	54.6
6150	52.4
6300	50.4
6500	49.4
6700	53
6900	53.8
7100	52.4
7300	55
7500	53.7
7750	48
8000	49.6
8250	50.1
8500	48.1
8750	47.4
9000	51.2
9250	51.2
9500	49.8
9750	50.9
10000	50.1
10300	49.8
10600	51
10900	53.5
11200	52.5
11500	51.6
11800	50.4
12200	48
12500	46.1
12800	47.6
13200	50.5
13600	52.3
14000	52.6
14500	51.6
15000	47.8
15500	43.8
16000	43.1
16500	42.9
17000	40.7
17500	38.5
18000	37.9
18500	35.4
19000	28.9
19500	24.9
20000	25.2
20600	24.6
21200	24
21800	21.3
22400	20.9
