Frequency Spectrum for Input Signal

Data Shown:    ULTRA-X23 (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 50°  

Freq [Hz]	Signal Level [dBSPL]
22.4	38.6
23	39.4
23.6	40.2
24	42.3
25	49.6
25.8	52.9
26.5	54.8
27.2	55.7
28	54.4
29	52
30	45.6
30.7	42.5
31.5	44.5
32.5	46
33.5	48.3
34.5	50.1
35.5	50.9
36.5	49.3
37.5	45.8
38.7	44.4
40	47.2
41.2	48.4
42.5	47.1
43.7	45.3
45	47.8
46.2	49.8
47.5	48.9
48.7	48.8
50	57.8
51.5	60.9
53	60.6
54.5	60.9
56	63.4
58	65.8
60	68.1
61.5	71.4
63	73.4
65	74.6
67	76.2
69	77.8
71	79.2
73	80
75	81.1
77.5	81.6
80	81.8
82.5	82.5
85	82.6
87.5	82.2
90	82.4
92.5	81.4
95	82
97.5	82.2
100	82
103	82.2
106	81.5
109	82
112	81.5
115	81.6
118	81.7
122	82.4
125	81.5
128	81.2
132	81.3
136	81.3
140	81.4
145	81.6
150	81.2
155	80.6
160	80.4
165	80.7
170	80.7
175	80.6
180	79.9
185	79.5
190	80.2
195	80.2
200	79.7
206	79.4
212	79.7
218	79.2
224	78.7
230	79.1
236	79.4
240	79.2
250	79.1
258	78.6
265	78.3
272	77.9
280	77.8
290	78
300	78.2
307	78.4
315	78.5
325	78.5
335	78.8
345	79.4
355	79.7
365	79.5
375	79.3
387	79.6
400	79.2
412	78
425	76.5
437	75
450	75.3
462	75.6
475	75.9
487	75.8
500	75.3
515	74.9
530	74
545	74
560	74.2
580	74.2
600	74
615	73.6
630	72.8
650	70.7
670	67.5
690	66.7
710	69.4
730	71.3
750	73.7
775	74.1
800	72.5
825	69.6
850	67.9
875	67.7
900	68.2
925	69
950	69.5
975	70.1
1000	70.7
1030	71.3
1060	71.9
1090	72.6
1120	73.5
1150	74.9
1180	75.8
1220	76.4
1250	76.9
1280	76.9
1320	76.9
1360	78.1
1400	78.8
1450	78.6
1500	78.4
1550	78
1600	76.5
1650	74.8
1700	74.5
1750	73.7
1800	73.8
1850	72.9
1900	71.4
1950	70.6
2000	72.8
2060	74
2120	74.3
2180	73.7
2240	72.1
2300	72.2
2360	71
2400	71.5
2500	72.7
2580	72.2
2650	71.7
2720	72.2
2800	73.4
2900	74.6
3000	74.3
3070	74
3150	73.9
3250	76.8
3350	79.8
3450	80
3550	78.8
3650	76.7
3750	74.7
3870	74.5
4000	75.6
4120	76.5
4250	77.4
4370	78.5
4500	78.5
4620	77.8
4750	77.8
4870	79.8
5000	80.8
5150	79.5
5300	79.4
5450	80.4
5600	80.3
5800	78.4
6000	76.7
6150	76.2
6300	76.1
6500	75.5
6700	75.5
6900	76.2
7100	77.2
7300	79
7500	78.8
7750	77.2
8000	75.7
8250	76.7
8500	77.2
8750	76.3
9000	75.6
9250	76.2
9500	77.3
9750	76.7
10000	78
10300	78.7
10600	78.6
10900	79.6
11200	79.4
11500	79.1
11800	77.6
12200	75.8
12500	73.9
12800	72.9
13200	74.8
13600	76.9
14000	78.2
14500	79
15000	77.7
15500	74.6
16000	71.7
16500	65.8
17000	60.9
17500	69
18000	72
18500	69
19000	60.9
19500	47.6
20000	40.7
20600	41.3
21200	42
21800	40.3
22400	39.9
