"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
405.762	4.59844	405.762	1.73999
420.41	5.23973	420.41	2.18802
435.059	4.70924	435.059	2.21293
451.172	4.66623	451.172	1.82195
465.82	4.62689	465.82	2.08523
483.398	5.23182	483.398	2.49623
499.512	4.22879	499.512	1.89947
517.09	4.70659	517.09	2.0846
536.133	4.72942	536.133	2.03705
555.176	4.3867	555.176	1.81822
574.219	4.04987	574.219	1.50863
594.727	3.6493	594.727	1.19516
615.234	5.17187	615.234	2.00623
637.207	4.94146	637.207	1.83102
659.18	4.05032	659.18	1.23975
682.617	4.78585	682.617	1.52492
707.52	5.29001	707.52	1.95669
732.422	4.66706	732.422	1.38727
757.324	5.99852	757.324	2.26292
785.156	5.59665	785.156	2.17282
811.523	5.60711	811.523	2.10715
840.82	5.77137	840.82	2.21851
870.117	5.17688	870.117	1.70876
900.879	5.31592	900.879	1.67515
933.105	4.72014	933.105	1.52189
965.332	5.43103	965.332	1.8839
1,000.49	4.6945	1,000.49	1.52987
1,035.64	4.91369	1,035.64	1.49693
1,072.27	4.41745	1,072.27	1.51118
1,108.89	5.14871	1,108.89	1.88434
1,148.44	5.89582	1,148.44	2.57564
1,189.45	6.09537	1,189.45	2.63672
1,230.47	6.53994	1,230.47	3.20179
1,274.41	6.31059	1,274.41	3.15458
1,319.82	7.13301	1,319.82	3.98206
1,366.7	7.52149	1,366.7	4.21506
1,413.57	7.9018	1,413.57	4.09114
1,463.38	7.33284	1,463.38	3.93416
1,516.11	7.32758	1,516.11	3.91213
1,568.85	7.61834	1,568.85	3.92582
1,624.51	7.96872	1,624.51	3.93425
1,681.64	8.25275	1,681.64	3.84193
1,741.7	8.27195	1,741.7	3.77356
1,803.22	8.20398	1,803.22	3.58704
1,866.21	7.39988	1,866.21	3.08947
1,932.13	7.19496	1,932.13	2.90668
1,999.51	7.12831	1,999.51	2.81347
2,069.82	7.37256	2,069.82	2.85543
2,143.07	7.5497	2,143.07	2.94024
2,219.24	7.213	2,219.24	2.68108
2,296.88	6.62299	2,296.88	2.42801
2,378.91	6.78818	2,378.91	2.59146
2,462.4	7.23007	2,462.4	2.94562
2,548.83	7.05984	2,548.83	2.90424
2,639.65	6.44817	2,639.65	2.46099
2,731.93	6.21419	2,731.93	2.26069
2,828.61	6.53641	2,828.61	2.5407
2,928.22	6.79703	2,928.22	2.79743
3,030.76	6.94543	3,030.76	2.89307
3,137.7	7.12852	3,137.7	2.98387
3,249.02	7.19394	3,249.02	2.93001
3,363.28	7.51066	3,363.28	3.10384
3,481.93	7.78478	3,481.93	3.32841
3,604.98	7.70933	3,604.98	3.1935
3,732.42	8.081	3,732.42	3.3786
3,864.26	7.72073	3,864.26	3.21234
4,000.49	7.4296	4,000.49	2.98357
4,141.11	7.84995	4,141.11	3.30834
4,287.6	7.91676	4,287.6	3.42288
4,438.48	8.08256	4,438.48	3.46758
4,595.21	7.99431	4,595.21	3.49407
4,756.35	8.02769	4,756.35	3.41125
4,924.8	8.15158	4,924.8	3.49836
5,097.66	7.8763	5,097.66	3.31811
5,277.83	7.99389	5,277.83	3.28955
5,463.87	8.08487	5,463.87	3.36201
5,657.23	8.24687	5,657.23	3.47509
5,856.45	8.03114	5,856.45	3.39961
6,062.99	8.25491	6,062.99	3.47882
6,276.86	8.11464	6,276.86	3.49414
6,498.05	8.23424	6,498.05	3.54304
6,726.56	8.43607	6,726.56	3.6652
6,963.87	8.46669	6,963.87	3.73551
7,209.96	8.61302	7,209.96	3.79552
7,464.84	8.68227	7,464.84	3.87538
7,727.05	8.74394	7,727.05	3.83327
7,999.51	8.86114	7,999.51	3.88689
8,282.23	8.85496	8,282.23	3.91294
8,573.73	8.95254	8,573.73	3.91397
8,876.95	8.93793	8,876.95	3.92798
9,188.96	9.0759	9,188.96	3.9519
9,514.16	9.16629	9,514.16	3.979
9,849.61	9.29964	9,849.61	4.05666
10,196.8	9.50551	10,196.8	4.22956
10,555.7	9.67915	10,555.7	4.40332
10,927.7	9.89715	10,927.7	4.54461
11,313	10.1058	11,313	4.69163
11,712.9	10.2884	11,712.9	4.7719
12,126	10.4881	12,126	4.74381
12,553.7	10.7021	12,553.7	4.78231
12,996.1	10.9972	12,996.1	4.93473
13,454.6	11.1705	13,454.6	4.96398
13,929.2	11.302	13,929.2	5.02306
14,419.9	11.5485	14,419.9	5.10564
14,928.2	11.8104	14,928.2	5.23379
15,455.6	11.8665	15,455.6	5.23557
16,000.5	11.8367	16,000.5	5.19714
16,564.5	11.906	16,564.5	5.11459
17,148.9	12.0333	17,148.9	5.12974
17,752.4	12.2182	17,752.4	5.18242
18,379.4	12.448	18,379.4	5.27923
19,026.9	12.7705	19,026.9	5.36256
19,697.8	12.7529	19,697.8	5.33329
19,999.5	12.6314	19,999.5	5.31643
