"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	64.5564
21.9727	68.3701
23.4375	70.07
24.9023	72.2488
26.3672	74.6767
27.832	75.4183
29.2969	77.837
30.7617	79.2954
32.2266	80.4054
33.6914	81.5423
35.1562	82.3251
36.6211	82.9886
38.0859	83.3364
39.5508	83.8549
41.0156	84.0183
42.4805	84.3794
43.9453	84.5617
45.4102	84.7745
46.875	85.0231
48.3398	85.2441
51.2695	85.6451
52.7344	85.6534
54.1992	85.8709
55.6641	86.0762
58.5938	86.5565
60.0586	86.7231
62.9883	87.0874
64.4531	87.2359
67.3828	87.538
68.8477	87.7536
71.7773	88.2027
74.707	88.6031
77.6367	88.9161
79.1016	89.0364
82.0312	89.2796
84.9609	89.4477
87.8906	89.5111
90.8203	89.5561
95.2148	89.7058
98.1445	89.5551
101.074	89.5326
105.469	89.5005
108.398	89.7142
112.793	89.9579
117.188	89.7661
120.117	89.67
124.512	89.5994
128.906	89.2152
133.301	88.9664
139.16	88.5788
143.555	88.138
147.949	87.7652
153.809	87.4129
159.668	87.5311
165.527	87.4412
171.387	87.0862
177.246	86.4285
183.105	85.4517
188.965	85.4422
196.289	86.6156
203.613	86.5893
210.938	86.9766
218.262	86.9353
225.586	88.0846
232.91	88.4927
241.699	87.8699
250.488	87.8445
259.277	88.384
268.066	87.1889
276.855	86.4945
287.109	86.1443
297.363	86.5425
307.617	86.1693
319.336	86.5137
329.59	86.309
341.309	86.108
353.027	86.2183
366.211	85.8997
379.395	86.8022
392.578	86.0044
405.762	85.9895
420.41	85.8356
435.059	84.7741
451.172	85.4916
465.82	85.3229
483.398	85.0168
499.512	85.0276
517.09	86.0569
536.133	85.2194
555.176	84.7564
574.219	85.131
594.727	85.1198
615.234	85.3125
637.207	86.3626
659.18	85.7393
682.617	85.2639
707.52	85.4933
732.422	85.1161
757.324	85.1217
785.156	85.3868
811.523	85.621
840.82	85.0881
870.117	85.5034
900.879	85.2514
933.105	86.1244
965.332	86.2751
1,000.49	86.4869
1,035.64	85.8932
1,072.27	85.3965
1,108.89	84.3361
1,148.44	83.7711
1,189.45	83.1697
1,230.47	82.8733
1,274.41	82.191
1,319.82	81.5878
1,366.7	81.6449
1,413.57	81.6389
1,463.38	80.7671
1,516.11	80.7802
1,568.85	80.9375
1,624.51	82.0747
1,681.64	83.7384
1,741.7	84.9086
1,803.22	85.67
1,866.21	85.3159
1,932.13	85.0953
1,999.51	85.7614
2,069.82	86.4165
2,143.07	86.5914
2,219.24	85.9691
2,296.88	85.3021
2,378.91	85.1142
2,462.4	86.0131
2,548.83	85.9946
2,639.65	85.3515
2,731.93	84.8834
2,828.61	85.1207
2,928.22	85.629
3,030.76	85.7272
3,137.7	85.5234
3,249.02	85.1185
3,363.28	84.9527
3,481.93	85.2091
3,604.98	85.5642
3,732.42	86.1759
3,864.26	85.7269
4,000.49	85.3183
4,141.11	85.6738
4,287.6	85.4808
4,438.48	85.5676
4,595.21	85.0085
4,756.35	85.4484
4,924.8	85.4284
5,097.66	84.918
5,277.83	84.9795
5,463.87	84.9635
5,657.23	85.1401
5,856.45	84.715
6,062.99	85.4885
6,276.86	85.0158
6,498.05	85.2372
6,726.56	85.7073
6,963.87	85.4079
7,209.96	85.9301
7,464.84	86.0113
7,727.05	86.3095
7,999.51	86.5804
8,282.23	86.6082
8,573.73	86.3866
8,876.95	85.6332
9,188.96	85.6978
9,514.16	85.5404
9,849.61	85.0972
10,196.8	84.9521
10,555.7	84.711
10,927.7	84.8204
11,313	84.7342
11,712.9	84.3911
12,126	84.0033
12,553.7	83.236
12,996.1	82.103
13,454.6	82.0326
13,929.2	83.4286
14,419.9	82.7668
14,928.2	79.9931
15,455.6	79.3879
16,000.5	80.2134
16,564.5	81.2159
17,148.9	81.1113
17,752.4	79.7803
18,379.4	79.2125
19,026.9	78.5488
19,697.8	77.4631
19,999.5	77.2969
