"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	66.0795	20.5078	61.8152	20.5078	64.451
21.9727	69.8183	21.9727	66.1366	21.9727	68.3564
23.4375	71.69	23.4375	67.7845	23.4375	70.1622
24.9023	73.7307	24.9023	70.3046	24.9023	72.3471
26.3672	76.1013	26.3672	72.9232	26.3672	74.7967
27.832	77.0162	27.832	73.5308	27.832	75.6142
29.2969	79.1863	29.2969	76.2455	29.2969	77.9602
30.7617	80.7831	30.7617	77.6489	30.7617	79.4928
32.2266	81.7835	32.2266	78.8395	32.2266	80.5563
33.6914	82.9302	33.6914	80.078	33.6914	81.7342
35.1562	83.6966	35.1562	80.8783	35.1562	82.5122
36.6211	84.3208	36.6211	81.6024	36.6211	83.1709
38.0859	84.7228	38.0859	81.9473	38.0859	83.5531
39.5508	85.181	39.5508	82.5489	39.5508	84.0614
41.0156	85.3772	41.0156	82.7046	41.0156	84.2433
42.4805	85.7371	42.4805	83.0807	42.4805	84.6089
43.9453	85.9117	43.9453	83.2673	43.9453	84.7877
45.4102	86.1449	45.4102	83.4802	45.4102	85.0138
46.875	86.3507	46.875	83.7586	46.875	85.2452
48.3398	86.5791	48.3398	84.0005	48.3398	85.4784
51.2695	86.9654	51.2695	84.4815	51.2695	85.8986
52.7344	86.9866	52.7344	84.5058	52.7344	85.921
54.1992	87.2122	54.1992	84.7151	54.1992	86.1407
55.6641	87.4257	55.6641	84.9059	55.6641	86.346
58.5938	87.8735	58.5938	85.397	58.5938	86.8095
60.0586	88.0399	60.0586	85.5816	60.0586	86.9824
62.9883	88.4465	62.9883	85.9346	62.9883	87.3697
64.4531	88.6043	64.4531	86.076	64.4531	87.5216
67.3828	88.9667	67.3828	86.3286	67.3828	87.8449
68.8477	89.1837	68.8477	86.538	68.8477	88.0593
71.7773	89.6306	71.7773	87.0286	71.7773	88.5216
74.707	90.0005	74.707	87.5116	74.707	88.932
77.6367	90.3013	77.6367	87.8337	77.6367	89.2404
79.1016	90.4529	79.1016	87.9418	79.1016	89.3764
82.0312	90.7483	82.0312	88.1845	82.0312	89.6529
84.9609	90.9553	84.9609	88.3625	84.9609	89.8496
87.8906	90.9805	87.8906	88.4216	87.8906	89.8869
90.8203	91.1145	90.8203	88.3504	90.8203	89.9488
95.2148	91.2537	95.2148	88.5676	95.2148	90.1151
98.1445	91.1818	98.1445	88.3737	98.1445	90.0008
101.074	91.2243	101.074	88.2855	101.074	89.9989
105.469	91.3706	105.469	88.209	105.469	90.0714
108.398	91.6595	108.398	88.4033	108.398	90.3297
112.793	91.8244	112.793	88.7479	112.793	90.5531
117.188	91.6384	117.188	88.6368	117.188	90.3919
120.117	91.5658	120.117	88.5666	120.117	90.3201
124.512	91.4304	124.512	88.4992	124.512	90.2075
128.906	91.0678	128.906	88.0466	128.906	89.8148
133.301	90.898	133.301	87.7512	133.301	89.6036
139.16	90.5733	139.16	87.409	139.16	89.2731
143.555	90.1254	143.555	86.9671	143.555	88.8272
147.949	89.7454	147.949	86.5071	147.949	88.4214
153.809	89.5944	153.809	86.1186	153.809	88.1953
159.668	89.6118	159.668	86.4317	159.668	88.3066
165.527	89.4005	165.527	86.4373	165.527	88.1669
171.387	89.102	171.387	86.2093	171.387	87.8922
177.246	88.2776	177.246	85.8862	177.246	87.2445
183.105	87.3725	183.105	84.6037	183.105	86.2051
188.965	87.6621	188.965	84.1302	188.965	86.2457
196.289	88.8856	196.289	85.2809	196.289	87.447
203.613	88.8268	203.613	85.6724	203.613	87.5299
210.938	89.1482	210.938	85.9996	210.938	87.8532
218.262	88.9298	218.262	86.3387	218.262	87.8247
225.586	90.3935	225.586	86.571	225.586	88.8899
232.91	90.5526	232.91	87.5648	232.91	89.3108
241.699	89.8093	241.699	87.0315	241.699	88.6388
250.488	89.843	250.488	87.0197	250.488	88.6568
259.277	90.3118	259.277	87.8148	259.277	89.2403
268.066	88.6818	268.066	87.3352	268.066	88.0605
276.855	88.1257	276.855	86.719	276.855	87.4791
287.109	87.9397	287.109	85.7477	287.109	86.9806
297.363	88.5198	297.363	85.7727	297.363	87.3599
307.617	88.3872	307.617	85.2458	307.617	87.0945
319.336	88.7918	319.336	85.0143	319.336	87.3014
329.59	87.852	329.59	85.2163	329.59	86.7311
341.309	87.4083	341.309	85.3713	341.309	86.5082
353.027	87.5865	353.027	85.9205	353.027	86.8329
366.211	87.6894	366.211	86.0721	366.211	86.9556
379.395	89.2602	379.395	85.5354	379.395	87.7854
392.578	87.7848	392.578	84.8356	392.578	86.5559
405.762	88.1139	405.762	84.7987	405.762	86.7652
420.41	87.88	420.41	84.2774	420.41	86.442
435.059	86.3975	435.059	83.587	435.059	85.2158
451.172	88.0136	451.172	83.8108	451.172	86.4019
465.82	88.2298	465.82	83.7164	465.82	86.5348
483.398	85.804	483.398	84.5875	483.398	85.2382
499.512	88.76	499.512	85.4997	499.512	87.4288
517.09	89.5442	517.09	85.7987	517.09	88.0633
536.133	89.292	536.133	85.0433	536.133	87.6677
555.176	88.7608	555.176	85.7494	555.176	87.511
574.219	90.1341	574.219	85.0685	574.219	88.3015
594.727	91.1747	594.727	84.7563	594.727	89.0568
615.234	89.8796	615.234	85.3809	615.234	88.1885
637.207	91.6128	637.207	85.5657	637.207	89.5663
659.18	91.6079	659.18	86.1115	659.18	89.6767
682.617	90.9249	682.617	84.4858	682.617	88.8032
707.52	90.4477	707.52	85.0405	707.52	88.5363
732.422	90.9399	732.422	84.7616	732.422	88.8676
757.324	89.617	757.324	84.2593	757.324	87.7167
785.156	90.6123	785.156	83.2787	785.156	88.3384
811.523	90.7519	811.523	84.3164	811.523	88.6308
840.82	90.2435	840.82	84.2493	840.82	88.2075
870.117	91.5797	870.117	83.8947	870.117	89.2528
900.879	91.4704	900.879	84.1141	900.879	89.193
933.105	92.3499	933.105	85.996	933.105	90.2441
965.332	91.4679	965.332	87.4517	965.332	89.9084
1,000.49	90.944	1,000.49	88.3349	1,000.49	89.8325
1,035.64	89.6838	1,035.64	88.1394	1,035.64	88.9799
1,072.27	88.4078	1,072.27	88.5822	1,072.27	88.4959
1,108.89	88.4505	1,108.89	87.7846	1,108.89	88.1303
1,148.44	87.5156	1,148.44	85.8102	1,148.44	86.7461
1,189.45	87.5884	1,189.45	84.7364	1,189.45	86.3924
1,230.47	86.9295	1,230.47	83.3558	1,230.47	85.5003
1,274.41	87.0991	1,274.41	81.4464	1,274.41	85.134
1,319.82	86.3319	1,319.82	78.5911	1,319.82	83.9969
1,366.7	86.3867	1,366.7	76.6401	1,366.7	83.814
1,413.57	85.5473	1,413.57	76.6177	1,413.57	83.0599
1,463.38	84.4835	1,463.38	77.3345	1,463.38	82.2388
1,516.11	83.0846	1,516.11	78.8377	1,516.11	81.4608
1,568.85	82.0659	1,568.85	79.5461	1,568.85	80.9863
1,624.51	81.6283	1,624.51	80.7653	1,624.51	81.2182
1,681.64	83.4924	1,681.64	81.9522	1,681.64	82.7902
1,741.7	84.3943	1,741.7	83.0834	1,741.7	83.7881
1,803.22	85.2519	1,803.22	83.6617	1,803.22	84.5292
1,866.21	86.444	1,866.21	83.8967	1,866.21	85.3545
1,932.13	86.7752	1,932.13	84.5663	1,932.13	85.8097
1,999.51	87.4417	1,999.51	85.2698	1,999.51	86.4902
2,069.82	87.6662	2,069.82	85.2578	2,069.82	86.6269
2,143.07	87.9097	2,143.07	84.6411	2,143.07	86.5759
2,219.24	88.6393	2,219.24	84.2072	2,219.24	86.9657
2,296.88	88.801	2,296.88	84.0661	2,296.88	87.0492
2,378.91	88.1949	2,378.91	83.8218	2,378.91	86.537
2,462.4	87.4789	2,462.4	84.3803	2,462.4	86.2003
2,548.83	88.2491	2,548.83	84.112	2,548.83	86.6556
2,639.65	89.2382	2,639.65	84.2356	2,639.65	87.4206
2,731.93	88.9812	2,731.93	84.1673	2,731.93	87.2096
2,828.61	88.6457	2,828.61	84.1724	2,828.61	86.9612
2,928.22	88.7597	2,928.22	84.9116	2,928.22	87.2486
3,030.76	88.7137	3,030.76	84.7335	3,030.76	87.1645
3,137.7	88.6249	3,137.7	84.5058	3,137.7	87.0364
3,249.02	88.6049	3,249.02	84.6599	3,249.02	87.0658
3,363.28	88.0676	3,363.28	84.1725	3,363.28	86.5428
3,481.93	87.7739	3,481.93	84.3348	3,481.93	86.3862
3,604.98	87.9535	3,604.98	84.4042	3,604.98	86.5318
3,732.42	87.4602	3,732.42	84.3671	3,732.42	86.1834
3,864.26	88.271	3,864.26	84.9427	3,864.26	86.9182
4,000.49	88.3416	4,000.49	84.6469	4,000.49	86.8758
4,141.11	87.6649	4,141.11	84.4589	4,141.11	86.3512
4,287.6	87.2898	4,287.6	84.1085	4,287.6	85.9841
4,438.48	86.9667	4,438.48	83.8669	4,438.48	85.6877
4,595.21	86.9424	4,595.21	82.4481	4,595.21	85.2524
4,756.35	86.9951	4,756.35	82.509	4,756.35	85.3072
4,924.8	86.6745	4,924.8	82.4124	4,924.8	85.0466
5,097.66	86.9206	5,097.66	82.8882	5,097.66	85.3565
5,277.83	86.7203	5,277.83	83.4123	5,277.83	85.3739
5,463.87	86.6923	5,463.87	82.8348	5,463.87	85.1785
5,657.23	86.5272	5,657.23	82.9011	5,657.23	85.082
5,856.45	86.8408	5,856.45	82.3282	5,856.45	85.146
6,062.99	86.8946	6,062.99	82.5631	6,062.99	85.2479
6,276.86	86.7067	6,276.86	83.1762	6,276.86	85.2907
6,498.05	86.8383	6,498.05	83.1995	6,498.05	85.3894
6,726.56	86.9639	6,726.56	82.7678	6,726.56	85.3541
6,963.87	87.1201	6,963.87	82.0493	6,963.87	85.2862
7,209.96	87.2533	7,209.96	82.4046	7,209.96	85.4732
7,464.84	87.5466	7,464.84	82.5522	7,464.84	85.731
7,727.05	87.7593	7,727.05	83.3325	7,727.05	86.0871
7,999.51	87.8125	7,999.51	83.4224	7,999.51	86.15
8,282.23	87.8789	8,282.23	83.0478	8,282.23	86.1031
8,573.73	87.4233	8,573.73	81.8393	8,573.73	85.473
8,876.95	86.8394	8,876.95	80.5032	8,876.95	84.7369
9,188.96	86.6686	9,188.96	80.2104	9,188.96	84.5433
9,514.16	86.4479	9,514.16	79.5083	9,514.16	84.2378
9,849.61	85.7859	9,849.61	79.4053	9,849.61	83.6751
