"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	66.0795	20.5078	61.8152	20.5078	63.8463	20.5078	64.0433	20.5078	64.2937	20.5078	64.1191
21.9727	69.8183	21.9727	66.1366	21.9727	67.9458	21.9727	67.9669	21.9727	67.9034	21.9727	68.0473
23.4375	71.69	23.4375	67.7845	23.4375	69.7493	23.4375	69.7279	23.4375	69.5272	23.4375	69.8156
24.9023	73.7307	24.9023	70.3046	24.9023	72.0641	24.9023	72.0073	24.9023	71.712	24.9023	72.0709
26.3672	76.1013	26.3672	72.9232	26.3672	74.5652	26.3672	74.4529	26.3672	74.1374	26.3672	74.5303
27.832	77.0162	27.832	73.5308	27.832	75.3737	27.832	75.2157	27.832	74.6978	27.832	75.2982
29.2969	79.1863	29.2969	76.2455	29.2969	77.7924	29.2969	77.6467	29.2969	77.3506	29.2969	77.7278
30.7617	80.7831	30.7617	77.6489	30.7617	79.3601	30.7617	79.1404	30.7617	78.6239	30.7617	79.2287
32.2266	81.7835	32.2266	78.8395	32.2266	80.4312	32.2266	80.2516	32.2266	79.8697	32.2266	80.3309
33.6914	82.9302	33.6914	80.078	33.6914	81.6437	33.6914	81.4147	33.6914	80.9313	33.6914	81.5009
35.1562	83.6966	35.1562	80.8783	35.1562	82.4351	35.1562	82.2071	35.1562	81.7396	35.1562	82.2911
36.6211	84.3208	36.6211	81.6024	36.6211	83.1041	36.6211	82.873	36.6211	82.4348	36.6211	82.9591
38.0859	84.7228	38.0859	81.9473	38.0859	83.5096	38.0859	83.2363	38.0859	82.6997	38.0859	83.3288
39.5508	85.181	39.5508	82.5489	39.5508	84.0255	39.5508	83.7578	39.5508	83.2711	39.5508	83.8506
41.0156	85.3772	41.0156	82.7046	41.0156	84.2209	41.0156	83.9261	41.0156	83.3905	41.0156	84.0249
42.4805	85.7371	42.4805	83.0807	42.4805	84.5975	42.4805	84.2925	42.4805	83.7499	42.4805	84.3933
43.9453	85.9117	43.9453	83.2673	43.9453	84.7882	43.9453	84.478	43.9453	83.9458	43.9453	84.5797
45.4102	86.1449	45.4102	83.4802	45.4102	85.0335	45.4102	84.7013	45.4102	84.1279	45.4102	84.8058
46.875	86.3507	46.875	83.7586	46.875	85.2742	46.875	84.953	46.875	84.41	46.875	85.0525
48.3398	86.5791	48.3398	84.0005	48.3398	85.516	48.3398	85.1704	48.3398	84.6172	48.3398	85.2796
51.2695	86.9654	51.2695	84.4815	51.2695	85.9605	51.2695	85.5878	51.2695	84.9816	51.2695	85.7002
52.7344	86.9866	52.7344	84.5058	52.7344	85.9872	52.7344	85.5963	52.7344	84.9678	52.7344	85.7151
54.1992	87.2122	54.1992	84.7151	54.1992	86.2131	54.1992	85.8177	54.1992	85.1826	54.1992	85.9367
55.6641	87.4257	55.6641	84.9059	55.6641	86.4213	55.6641	86.0189	55.6641	85.3923	55.6641	86.1417
58.5938	87.8735	58.5938	85.397	58.5938	86.8928	58.5938	86.4936	58.5938	85.9102	58.5938	86.617
60.0586	88.0399	60.0586	85.5816	60.0586	87.0684	60.0586	86.6539	60.0586	86.0758	60.0586	86.7853
62.9883	88.4465	62.9883	85.9346	62.9883	87.4697	62.9883	87.0172	62.9883	86.3949	62.9883	87.161
64.4531	88.6043	64.4531	86.076	64.4531	87.6252	64.4531	87.1616	64.4531	86.5403	64.4531	87.3106
67.3828	88.9667	67.3828	86.3286	67.3828	87.9682	67.3828	87.4578	67.3828	86.7868	67.3828	87.6222
68.8477	89.1837	68.8477	86.538	68.8477	88.196	68.8477	87.6726	68.8477	86.9996	68.8477	87.8405
71.7773	89.6306	71.7773	87.0286	71.7773	88.6881	71.7773	88.1315	71.7773	87.4214	71.7773	88.3064
74.707	90.0005	74.707	87.5116	74.707	89.1027	74.707	88.532	74.707	87.8193	74.707	88.7132
77.6367	90.3013	77.6367	87.8337	77.6367	89.3995	77.6367	88.8239	77.6367	88.1651	77.6367	89.0156
79.1016	90.4529	79.1016	87.9418	79.1016	89.5439	79.1016	88.938	79.1016	88.2561	79.1016	89.1419
82.0312	90.7483	82.0312	88.1845	82.0312	89.8341	82.0312	89.1779	82.0312	88.4338	82.0312	89.3998
84.9609	90.9553	84.9609	88.3625	84.9609	90.0493	84.9609	89.3513	84.9609	88.5221	84.9609	89.5836
87.8906	90.9805	87.8906	88.4216	87.8906	90.09	87.8906	89.4036	87.8906	88.6336	87.8906	89.6341
90.8203	91.1145	90.8203	88.3504	90.8203	90.1484	90.8203	89.4029	90.8203	88.6859	90.8203	89.6714
95.2148	91.2537	95.2148	88.5676	95.2148	90.3698	95.2148	89.5781	95.2148	88.7411	95.2148	89.8475
98.1445	91.1818	98.1445	88.3737	98.1445	90.2611	98.1445	89.4118	98.1445	88.5448	98.1445	89.7088
101.074	91.2243	101.074	88.2855	101.074	90.2734	101.074	89.3579	101.074	88.4917	101.074	89.6882
105.469	91.3706	105.469	88.209	105.469	90.4308	105.469	89.3503	105.469	88.1693	105.469	89.7256
108.398	91.6595	108.398	88.4033	108.398	90.7422	108.398	89.5853	108.398	88.2175	108.398	89.9761
112.793	91.8244	112.793	88.7479	112.793	90.9818	112.793	89.8506	112.793	88.5185	112.793	90.2254
117.188	91.6384	117.188	88.6368	117.188	90.8331	117.188	89.6812	117.188	88.2239	117.188	90.0551
120.117	91.5658	120.117	88.5666	120.117	90.7652	120.117	89.5824	120.117	88.0717	120.117	89.969
124.512	91.4304	124.512	88.4992	124.512	90.6377	124.512	89.5097	124.512	88.1371	124.512	89.8792
128.906	91.0678	128.906	88.0466	128.906	90.2404	128.906	89.0656	128.906	87.8179	128.906	89.4727
133.301	90.898	133.301	87.7512	133.301	90.0574	133.301	88.7832	133.301	87.4901	133.301	89.2367
139.16	90.5733	139.16	87.409	139.16	89.7903	139.16	88.4202	139.16	86.8542	139.16	88.893
143.555	90.1254	143.555	86.9671	143.555	89.3305	143.555	87.9901	143.555	86.4031	143.555	88.4476
147.949	89.7454	147.949	86.5071	147.949	88.9507	147.949	87.5869	147.949	86.0975	147.949	88.0585
153.809	89.5944	153.809	86.1186	153.809	88.8854	153.809	87.2251	153.809	85.2569	153.809	87.7983
159.668	89.6118	159.668	86.4317	159.668	89.0263	159.668	87.4261	159.668	85.3061	159.668	87.9463
165.527	89.4005	165.527	86.4373	165.527	88.9032	165.527	87.3602	165.527	85.3643	165.527	87.8502
171.387	89.102	171.387	86.2093	171.387	88.5546	171.387	86.942	171.387	84.9232	171.387	87.4904
177.246	88.2776	177.246	85.8862	177.246	87.8436	177.246	86.3393	177.246	84.3274	177.246	86.8398
183.105	87.3725	183.105	84.6037	183.105	86.7415	183.105	85.2491	183.105	83.6256	183.105	85.7847
188.965	87.6621	188.965	84.1302	188.965	86.9601	188.965	84.9888	188.965	83.375	188.965	85.7672
196.289	88.8856	196.289	85.2809	196.289	88.6041	196.289	86.0601	196.289	83.7817	196.289	87.0435
203.613	88.8268	203.613	85.6724	203.613	88.7006	203.613	86.3242	203.613	83.2873	203.613	87.1589
210.938	89.1482	210.938	85.9996	210.938	89.0844	210.938	86.8864	210.938	83.7258	210.938	87.5877
218.262	88.9298	218.262	86.3387	218.262	88.8873	218.262	86.9405	218.262	83.8407	218.262	87.5305
225.586	90.3935	225.586	86.571	225.586	90.2079	225.586	87.8918	225.586	85.047	225.586	88.6614
