"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-5.74609	20.5078	-2.00948
21.9727	-3.32071	21.9727	-1.1391
23.4375	-1.75308	23.4375	-0.434263
24.9023	-2.04546	24.9023	-0.52335
26.3672	-2.56142	26.3672	-0.742913
27.832	-1.76792	27.832	-0.488205
29.2969	-1.30315	29.2969	-0.33448
30.7617	-1.11658	30.7617	-0.277404
32.2266	-0.975503	32.2266	-0.237113
33.6914	-0.813869	33.6914	-0.189634
35.1563	-0.68261	35.1563	-0.154783
36.6211	-0.603224	36.6211	-0.131061
38.0859	-0.507126	38.0859	-0.105203
39.5508	-0.424321	39.5508	-0.0829232
41.0156	-0.392694	41.0156	-0.0650361
42.4805	-0.246978	42.4805	-0.0327524
43.9453	-0.219261	43.9453	-0.0271404
45.4102	-0.184722	45.4102	-0.0176478
46.875	-0.13585	46.875	-0.00242658
48.3398	-0.0846088	48.3398	0.0133811
51.2695	-0.0305872	51.2695	0.0267002
52.7344	0.000462787	52.7344	0.0357335
54.1992	0.013693	54.1992	0.0376973
55.6641	0.0583523	55.6641	0.0532437
58.5938	0.0933502	58.5938	0.0633433
60.0586	0.123017	60.0586	0.0732904
62.9883	0.151594	62.9883	0.0807505
64.4531	0.168987	64.4531	0.0862393
67.3828	0.197307	67.3828	0.0953181
68.8477	0.210933	68.8477	0.100002
71.7773	0.247141	71.7773	0.112352
74.707	0.276636	74.707	0.121735
77.6367	0.288782	77.6367	0.125668
79.1016	0.297343	79.1016	0.129049
82.0313	0.319282	82.0313	0.137564
84.9609	0.334319	84.9609	0.143708
87.8906	0.365023	87.8906	0.155672
90.8203	0.383295	90.8203	0.162983
95.2148	0.420766	95.2148	0.178073
98.1445	0.442158	98.1445	0.186299
101.074	0.44905	101.074	0.189983
105.469	0.512065	105.469	0.219203
108.398	0.578542	108.398	0.240635
112.793	0.54327	112.793	0.228735
117.188	0.587566	117.188	0.249809
120.117	0.616007	120.117	0.261607
124.512	0.618122	124.512	0.264222
128.906	0.63642	128.906	0.275132
133.301	0.657362	133.301	0.285963
139.16	0.689793	139.16	0.303067
143.555	0.72571	143.555	0.321422
147.949	0.77652	147.949	0.344863
153.809	0.859505	153.809	0.379275
159.668	0.925321	159.668	0.399716
165.527	0.880585	165.527	0.392291
171.387	0.931964	171.387	0.418627
177.246	0.949494	177.246	0.431228
183.105	1.01326	183.105	0.466602
188.965	1.15152	188.965	0.519908
196.289	1.18164	196.289	0.525289
203.613	1.2992	203.613	0.584291
210.938	1.3818	210.938	0.613682
218.262	1.44236	218.262	0.627156
225.586	1.46933	225.586	0.664592
232.91	1.71986	232.91	0.735845
241.699	1.70209	241.699	0.702316
250.488	1.67345	250.488	0.714957
259.277	1.64319	259.277	0.710507
268.066	1.59529	268.066	0.715597
276.855	1.7481	276.855	0.776452
287.109	1.91373	287.109	0.888826
297.363	2.11548	297.363	0.970927
307.617	2.1646	307.617	0.924716
319.336	2.24658	319.336	0.982111
329.59	2.52398	329.59	1.05602
341.309	2.25053	341.309	0.969083
353.027	2.60963	353.027	1.14544
366.211	2.82472	366.211	1.14844
379.395	2.89354	379.395	1.13105
392.578	2.62638	392.578	1.01345
405.762	2.80517	405.762	1.18005
420.41	3.21349	420.41	1.19793
435.059	2.76558	435.059	1.03042
451.172	2.9439	451.172	1.11959
465.82	2.91948	465.82	1.05287
483.398	2.76159	483.398	1.10868
499.512	3.21067	499.512	1.26969
517.09	3.34879	517.09	1.13782
536.133	2.96467	536.133	1.10232
555.176	3.27305	555.176	1.20908
574.219	3.54866	574.219	1.30353
594.727	3.28032	594.727	1.12751
615.234	3.43305	615.234	1.29884
637.207	3.26361	637.207	1.34907
659.18	4.19838	659.18	1.70825
682.617	3.93779	682.617	1.68246
707.52	4.68308	707.52	2.04627
732.422	4.97143	732.422	2.0929
757.324	5.08867	757.324	2.19148
785.156	5.41408	785.156	2.1956
811.523	5.08038	811.523	2.04132
840.82	4.85707	840.82	1.8707
870.117	4.27976	870.117	1.60612
900.879	4.24417	900.879	1.76912
933.105	4.33231	933.105	1.91053
965.332	4.83778	965.332	1.88854
