"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.6038	20.5078	47.6965	20.5078	47.1844
21.9727	54.0109	21.9727	49.95	21.9727	52.4388
23.4375	54.776	23.4375	54.5965	23.4375	54.6872
24.9023	55.7145	24.9023	55.0599	24.9023	55.3995
26.3672	57.266	26.3672	55.0292	26.3672	56.2901
27.832	59.9635	27.832	58.2399	27.832	59.1867
29.2969	62.0217	29.2969	60.4897	29.2969	61.3229
30.7617	63.3581	30.7617	62.0969	30.7617	62.7731
32.2266	64.9932	32.2266	63.6526	32.2266	64.3744
33.6914	66.4752	33.6914	65.2616	33.6914	65.9106
35.1563	67.9006	35.1563	66.7823	35.1563	67.3774
36.6211	68.99	36.6211	67.9151	36.6211	68.4857
38.0859	70.6403	38.0859	69.5368	38.0859	70.1235
39.5508	71.9821	39.5508	70.9668	39.5508	71.5041
41.0156	73.0891	41.0156	71.8292	41.0156	72.5047
42.4805	74.4077	42.4805	73.3951	42.4805	73.9309
43.9453	75.3506	43.9453	74.4318	43.9453	74.9155
45.4102	76.1445	45.4102	75.2673	45.4102	75.728
46.875	76.9015	46.875	76.0302	46.875	76.4876
48.3398	77.6587	48.3398	76.8038	48.3398	77.2522
51.2695	78.8644	51.2695	78.0711	51.2695	78.4859
52.7344	79.5876	52.7344	78.8138	52.7344	79.2179
54.1992	80.066	54.1992	79.3372	54.1992	79.7169
55.6641	80.4695	55.6641	79.7449	55.6641	80.1223
58.5938	81.2675	58.5938	80.5818	58.5938	80.9381
60.0586	81.4865	60.0586	80.8037	60.0586	81.1585
62.9883	82.0741	62.9883	81.4139	62.9883	81.7565
64.4531	82.3732	64.4531	81.7301	64.4531	82.0636
67.3828	82.7976	67.3828	82.1787	67.3828	82.4992
68.8477	83.0087	68.8477	82.3918	68.8477	82.7112
71.7773	83.4967	71.7773	82.916	71.7773	83.2161
74.707	83.8814	74.707	83.3347	74.707	83.6166
77.6367	84.1213	77.6367	83.5937	77.6367	83.8655
79.1016	84.2338	79.1016	83.7081	79.1016	83.9789
82.0313	84.5528	82.0313	84.0406	82.0313	84.3043
84.9609	84.8558	84.9609	84.356	84.9609	84.6131
87.8906	85.0311	87.8906	84.5508	87.8906	84.7976
90.8203	85.2195	90.8203	84.7459	90.8203	84.9892
95.2148	85.5017	95.2148	85.0434	95.2148	85.2786
98.1445	85.6289	98.1445	85.1913	98.1445	85.4156
101.074	85.7547	101.074	85.3319	101.074	85.5485
105.469	85.9225	105.469	85.539	105.469	85.735
108.398	86.1018	108.398	85.7617	108.398	85.9351
112.793	86.3446	112.793	85.9767	112.793	86.1646
117.188	86.4697	117.188	86.1057	117.188	86.2915
120.117	86.561	120.117	86.2277	120.117	86.3976
124.512	86.7126	124.512	86.3511	124.512	86.5356
128.906	86.7459	128.906	86.3721	128.906	86.563
133.301	86.7797	133.301	86.4108	133.301	86.5992
139.16	86.7528	139.16	86.3657	139.16	86.5635
143.555	86.7387	143.555	86.3487	143.555	86.5481
147.949	86.6804	147.949	86.2948	147.949	86.4919
153.809	86.5758	153.809	86.2607	153.809	86.4211
159.668	86.7414	159.668	86.4551	159.668	86.6006
165.527	86.7187	165.527	86.4293	165.527	86.5764
