"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.3244	20.5078	44.2644	20.5078	48.6653	20.5078	47.0251
21.9727	51.0642	21.9727	52.1263	21.9727	54.5064	21.9727	53.4071
23.4375	53.6031	23.4375	53.7773	23.4375	54.8921	23.4375	54.3722
24.9023	54.2396	24.9023	54.4932	24.9023	55.9097	24.9023	55.2578
26.3672	55.133	26.3672	55.6935	26.3672	57.6018	26.3672	56.7236
27.832	58.4484	27.832	58.8329	27.832	60.1601	27.832	59.5228
29.2969	60.7815	29.2969	61.0369	29.2969	61.9707	29.2969	61.5116
30.7617	62.3023	30.7617	62.5053	30.7617	63.2984	30.7617	62.9068
32.2266	63.9863	32.2266	64.1667	32.2266	64.8532	32.2266	64.5108
33.6914	65.5924	33.6914	65.7339	33.6914	66.2952	33.6914	66.0139
35.1563	67.1159	35.1563	67.2314	35.1563	67.6944	35.1563	67.4609
36.6211	68.2522	36.6211	68.3466	36.6211	68.7371	36.6211	68.5397
38.0859	69.9396	38.0859	70.0181	38.0859	70.3311	38.0859	70.1715
39.5508	71.353	39.5508	71.4118	39.5508	71.6687	39.5508	71.5382
41.0156	72.3819	41.0156	72.4282	41.0156	72.6308	41.0156	72.5275
42.4805	73.8545	42.4805	73.8758	42.4805	73.9639	42.4805	73.9184
43.9453	74.8492	43.9453	74.8645	43.9453	74.9489	43.9453	74.9063
45.4102	75.6727	45.4102	75.6782	45.4102	75.7372	45.4102	75.7084
46.875	76.4485	46.875	76.4392	46.875	76.4519	46.875	76.4477
48.3398	77.2308	48.3398	77.2059	48.3398	77.1731	48.3398	77.1935
51.2695	78.4851	51.2695	78.4491	51.2695	78.3762	51.2695	78.4178
52.7344	79.2296	52.7344	79.1851	52.7344	79.0887	52.7344	79.1433
54.1992	79.7333	54.1992	79.6876	54.1992	79.5867	54.1992	79.6437
55.6641	80.1522	55.6641	80.089	55.6641	79.9465	55.6641	80.0269
58.5938	80.9787	58.5938	80.9044	58.5938	80.7365	58.5938	80.8314
60.0586	81.209	60.0586	81.1239	60.0586	80.9292	60.0586	81.0393
62.9883	81.8184	62.9883	81.7272	62.9883	81.5096	62.9883	81.6321
64.4531	82.1303	64.4531	82.0327	64.4531	81.8013	64.4531	81.9318
67.3828	82.5751	67.3828	82.467	67.3828	82.2149	67.3828	82.3576
68.8477	82.7924	68.8477	82.6791	68.8477	82.4167	68.8477	82.5656
71.7773	83.307	71.7773	83.1785	71.7773	82.8877	71.7773	83.0536
74.707	83.7146	74.707	83.5748	74.707	83.2586	74.707	83.4394
77.6367	83.9681	77.6367	83.8234	77.6367	83.5031	77.6367	83.6869
79.1016	84.0853	79.1016	83.9363	79.1016	83.612	79.1016	83.7987
82.0313	84.4172	82.0313	84.2572	82.0313	83.917	82.0313	84.1138
84.9609	84.7316	84.9609	84.5632	84.9609	84.2162	84.9609	84.4182
87.8906	84.9245	87.8906	84.7405	87.8906	84.3683	87.8906	84.5861
90.8203	85.1222	90.8203	84.9286	90.8203	84.5444	90.8203	84.7702
95.2148	85.4214	95.2148	85.2079	95.2148	84.7916	95.2148	85.0376
98.1445	85.5637	98.1445	85.3391	98.1445	84.9057	98.1445	85.1627
101.074	85.7004	101.074	85.4699	101.074	85.0407	101.074	85.2968
105.469	85.9008	105.469	85.6268	105.469	85.1545	105.469	85.4417
108.398	86.1127	108.398	85.8135	108.398	85.2594	108.398	85.5937
112.793	86.3411	112.793	86.0573	112.793	85.5547	112.793	85.8594
117.188	86.4793	117.188	86.165	117.188	85.6275	117.188	85.9566
120.117	86.5928	120.117	86.2613	120.117	85.7061	120.117	86.048
124.512	86.7341	124.512	86.3985	124.512	85.8483	124.512	86.1886
128.906	86.7709	128.906	86.4188	128.906	85.8664	128.906	86.2115
133.301	86.8121	133.301	86.4433	133.301	85.8777	133.301	86.2333
139.16	86.7898	139.16	86.3965	139.16	85.8122	139.16	86.1829
143.555	86.7864	143.555	86.3661	143.555	85.7585	143.555	86.1472
147.949	86.7411	147.949	86.2862	147.949	85.6339	147.949	86.0537
153.809	86.6883	153.809	86.1842	153.809	85.4549	153.809	85.9263
159.668	86.8778	159.668	86.3488	159.668	85.5329	159.668	86.0559
165.527	86.8524	165.527	86.3267	165.527	85.5982	165.527	86.0742
