"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.5123	20.5078	57.8482	20.5078	58.1929
23.4375	61.3917	23.4375	61.1878	23.4375	61.2909
26.3672	65.3995	26.3672	65.4984	26.3672	65.4492
29.2969	68.3552	29.2969	68.427	29.2969	68.3913
32.2266	71.0666	32.2266	71.1006	32.2266	71.0837
35.1563	73.651	35.1563	73.5847	35.1563	73.618
38.0859	75.6251	38.0859	75.4819	38.0859	75.5541
41.0156	77.2891	41.0156	77.1074	41.0156	77.1992
43.9453	78.498	43.9453	78.2251	43.9453	78.3637
46.875	79.4716	46.875	79.165	46.875	79.321
49.8047	80.1474	49.8047	79.7967	49.8047	79.9756
52.7344	80.6094	52.7344	80.2393	52.7344	80.4283
55.6641	81.043	55.6641	80.6466	55.6641	80.8493
58.5938	81.3139	58.5938	80.8926	58.5938	81.1083
61.5234	81.574	61.5234	81.1132	61.5234	81.3497
64.4531	81.7693	64.4531	81.2797	64.4531	81.5314
67.3828	81.9641	67.3828	81.4538	67.3828	81.7164
70.3125	82.0398	70.3125	81.4957	70.3125	81.7762
73.2422	82.1157	73.2422	81.5893	73.2422	81.8605
76.1719	82.2736	76.1719	81.7264	76.1719	82.0086
79.1016	82.2762	79.1016	81.7372	79.1016	82.0151
82.0313	82.5075	82.0313	81.944	82.0313	82.2349
84.9609	82.7394	84.9609	82.133	84.9609	82.4467
87.8906	82.485	87.8906	81.9484	87.8906	82.225
90.8203	82.4287	90.8203	81.8792	90.8203	82.1626
93.75	82.7518	93.75	82.1296	93.75	82.4518
96.6797	82.7285	96.6797	82.1103	96.6797	82.4304
102.539	82.7745	102.539	82.1533	102.539	82.475
105.469	82.7619	105.469	82.1144	105.469	82.4502
108.398	82.8647	108.398	82.1843	108.398	82.5379
111.328	82.9769	111.328	82.2534	111.328	82.6302
117.188	82.984	117.188	82.226	117.188	82.6215
120.117	83.082	120.117	82.3286	120.117	82.7216
125.977	83.049	125.977	82.265	125.977	82.6747
128.906	82.9671	128.906	82.1976	128.906	82.5994
134.766	82.7845	134.766	82.0023	134.766	82.411
137.695	82.7727	137.695	81.9481	137.695	82.38
143.555	82.7768	143.555	81.8125	143.555	82.3214
149.414	82.8342	149.414	81.793	149.414	82.3447
155.273	82.9239	155.273	81.815	155.273	82.4047
158.203	82.9249	158.203	81.8514	158.203	82.4212
164.063	82.8219	164.063	81.7766	164.063	82.3306
169.922	82.6402	169.922	81.5973	169.922	82.15
175.781	82.5363	175.781	81.4119	175.781	82.0104
181.641	82.5134	181.641	81.3021	181.641	81.9499
190.43	82.4221	190.43	81.3133	190.43	81.903
196.289	82.2784	196.289	81.1961	196.289	81.7709
202.148	82.2256	202.148	81.0408	202.148	81.6735
210.938	82.1919	210.938	80.8916	210.938	81.5902
216.797	82.0332	216.797	80.7502	216.797	81.4389
225.586	82.1361	225.586	80.6899	225.586	81.4729
234.375	82.1538	234.375	80.7091	234.375	81.4913
240.234	81.9992	240.234	80.4263	240.234	81.2836
249.023	82.1945	249.023	80.2474	249.023	81.3291
257.813	82.1829	257.813	80.4525	257.813	81.4033
266.602	81.8907	266.602	79.7496	266.602	80.9508
278.32	81.6642	278.32	79.948	278.32	80.8903
287.109	81.5474	287.109	80.2297	287.109	80.9383
295.898	81.9825	295.898	80.339	295.898	81.238
307.617	82.3509	307.617	80.0326	307.617	81.3447
319.336	82.4779	319.336	79.8899	319.336	81.3739
331.055	82.2446	331.055	79.6982	331.055	81.1554
342.773	82.267	342.773	79.2413	342.773	81.0125
354.492	82.2465	354.492	79.6685	354.492	81.146
366.211	82.3402	366.211	79.8406	366.211	81.2678
377.93	82.3876	377.93	80.1239	377.93	81.4016
392.578	81.7258	392.578	79.6661	392.578	80.8169
407.227	81.8121	407.227	79.0768	407.227	80.6563
421.875	82.1461	421.875	79.5106	421.875	81.0253
436.523	82.5824	436.523	79.9436	436.523	81.4604
451.172	83.0714	451.172	80.9029	451.172	82.1211
465.82	83.1073	465.82	81.0347	465.82	82.1935
483.398	82.7221	483.398	80.9528	483.398	81.927
500.977	82.7663	500.977	80.4167	500.977	81.7485
518.555	82.365	518.555	79.6134	518.555	81.2036
536.133	82.3887	536.133	79.4511	536.133	81.1637
553.711	82.52	553.711	79.4888	553.711	81.2636
574.219	82.6575	574.219	79.5064	574.219	81.3617
594.727	82.698	594.727	79.6371	594.727	81.4318
615.234	82.4779	615.234	79.595	615.234	81.2714
638.672	82.9868	638.672	78.3784	638.672	81.2672
659.18	82.208	659.18	79.1886	659.18	80.9556
682.617	82.3953	682.617	79.7784	682.617	81.2811
706.055	82.6802	706.055	79.882	706.055	81.5027
732.422	81.8378	732.422	80.2328	732.422	81.109
758.789	81.6936	758.789	80.4549	758.789	81.1183
785.156	81.0681	785.156	80.5552	785.156	80.8192
811.523	80.488	811.523	79.8099	811.523	80.1622
840.82	80.9183	840.82	79.5487	840.82	80.2873
870.117	80.5009	870.117	79.4665	870.117	80.0144
902.344	80.4544	902.344	79.9753	902.344	80.2214
931.641	80.0739	931.641	79.1702	931.641	79.6455
966.797	79.767	966.797	78.8476	966.797	79.3316
999.023	79.6166	999.023	78.7383	999.023	79.1996
1,034.18	79.1184	1,034.18	79.4161	1,034.18	79.2698
1,072.27	78.7302	1,072.27	78.9183	1,072.27	78.8253
1,110.35	77.8361	1,110.35	78.2036	1,110.35	78.0237
1,148.44	76.9763	1,148.44	76.9825	1,148.44	76.9794
1,189.45	76.0418	1,189.45	76.1853	1,189.45	76.1141
1,230.47	75.0772	1,230.47	75.5834	1,230.47	75.3377
1,274.41	74.2231	1,274.41	75.2009	1,274.41	74.7394
1,318.36	73.9752	1,318.36	74.4849	1,318.36	74.2375
1,365.23	73.3247	1,365.23	74.0644	1,365.23	73.7103
1,415.04	72.7216	1,415.04	73.6424	1,415.04	73.2063
1,464.84	72.7595	1,464.84	72.712	1,464.84	72.7358
1,514.65	73.189	1,514.65	72.3968	1,514.65	72.811
1,570.31	73.9593	1,570.31	70.7997	1,570.31	72.6607
1,623.05	74.1924	1,623.05	72.0663	1,623.05	73.2582
1,681.64	75.3265	1,681.64	71.622	1,681.64	73.8578
1,740.23	75.2679	1,740.23	72.4246	1,740.23	74.0749
1,801.76	75.8371	1,801.76	71.2779	1,801.76	74.1302
1,866.21	75.9859	1,866.21	72.4933	1,866.21	74.5816
1,930.66	75.8771	1,930.66	71.5722	1,930.66	74.2376
2,000.98	76.0091	2,000.98	72.8025	2,000.98	74.6953
2,071.29	76.5667	2,071.29	75.4334	2,071.29	76.0369
2,144.53	76.4454	2,144.53	77.1555	2,144.53	76.8149
2,217.77	77.2816	2,217.77	77.5038	2,217.77	77.3941
2,296.88	77.3609	2,296.88	78.5092	2,296.88	77.9729
2,378.91	77.3304	2,378.91	79.9663	2,378.91	78.8453
2,460.94	78.9956	2,460.94	79.8924	2,460.94	79.4671
2,548.83	79.8405	2,548.83	80.4741	2,548.83	80.1689
2,639.65	80.612	2,639.65	81.6036	2,639.65	81.136
2,733.4	81.6142	2,733.4	81.7942	2,733.4	81.7051
2,827.15	82.269	2,827.15	82.0194	2,827.15	82.146
2,926.76	82.9181	2,926.76	81.5146	2,926.76	82.2728
3,032.23	83.2309	3,032.23	81.6423	3,032.23	82.5088
3,137.7	83.1873	3,137.7	81.1492	3,137.7	82.2867
3,249.02	83.2784	3,249.02	81.3667	3,249.02	82.4269
3,363.28	83.2385	3,363.28	81.8485	3,363.28	82.5988
3,483.4	83.0212	3,483.4	82.1496	3,483.4	82.6072
3,606.45	82.6841	3,606.45	82.4646	3,606.45	82.5757
3,732.42	82.0847	3,732.42	82.741	3,732.42	82.4252
3,864.26	81.6362	3,864.26	82.5007	3,864.26	82.0899
3,999.02	82.3282	3,999.02	82.6902	3,999.02	82.513
4,139.65	83.0049	4,139.65	82.1173	4,139.65	82.5837
4,286.13	83.0178	4,286.13	82.8644	4,286.13	82.9418
4,438.48	83.9246	4,438.48	82.6441	4,438.48	83.3314
4,593.75	84.0832	4,593.75	82.8974	4,593.75	83.5307
4,757.81	83.9397	4,757.81	82.883	4,757.81	83.4434
4,924.8	84.6594	4,924.8	82.9433	4,924.8	83.8856
5,097.66	84.48	5,097.66	82.8709	5,097.66	83.7495
5,279.3	84.2418	5,279.3	82.6469	5,279.3	83.5172
5,463.87	84.1682	5,463.87	82.9125	5,463.87	83.5856
5,657.23	83.4438	5,657.23	82.6399	5,657.23	83.0604
5,856.45	83.1262	5,856.45	82.5327	5,856.45	82.8396
6,061.52	83.1507	6,061.52	82.2668	6,061.52	82.7312
6,275.39	83.0302	6,275.39	81.6923	6,275.39	82.4126
6,498.05	83.5113	6,498.05	81.2541	6,498.05	82.5277
6,726.56	83.5696	6,726.56	80.8237	6,726.56	82.4102
6,963.87	83.672	6,963.87	80.3891	6,963.87	82.3337
7,209.96	83.6657	7,209.96	80.1819	7,209.96	82.2642
7,464.84	83.537	7,464.84	80.2102	7,464.84	82.1846
7,728.52	83.4304	7,728.52	80.2448	7,728.52	82.1233
8,000.98	83.4237	8,000.98	80.1665	8,000.98	82.0936
8,282.23	83.3803	8,282.23	79.7576	8,282.23	81.9362
8,575.2	83.3447	8,575.2	79.073	8,575.2	81.7141
8,876.95	83.2538	8,876.95	78.2655	8,876.95	81.4397
9,190.43	82.9652	9,190.43	77.1945	9,190.43	80.9752
9,512.7	82.64	9,512.7	76.8423	9,512.7	80.6443
9,849.61	82.4351	9,849.61	76.486	9,849.61	80.4083
10,195.3	82.168	10,195.3	76.0275	10,195.3	80.1031
10,555.7	81.93	10,555.7	75.9892	10,555.7	79.9049
10,927.7	81.5487	10,927.7	76.291	10,927.7	79.6711
11,314.5	81.1053	11,314.5	76.6771	11,314.5	79.4327
11,712.9	80.3902	11,712.9	76.0969	11,712.9	78.7538
12,126	80.2121	12,126	74.9666	12,126	78.3374
12,553.7	80.1978	12,553.7	74.2423	12,553.7	78.1697
12,996.1	79.8725	12,996.1	73.8917	12,996.1	77.8393
13,453.1	79.4602	13,453.1	73.3362	13,453.1	77.3985
13,927.7	79.488	13,927.7	72.3578	13,927.7	77.2464
14,419.9	79.6826	14,419.9	70.8065	14,419.9	77.2013
14,929.7	79.4645	14,929.7	68.7284	14,929.7	76.8061
15,454.1	79.0649	15,454.1	67.3431	15,454.1	76.3373
15,999	78.6541	15,999	67.8175	15,999	75.988
16,564.5	78.2701	16,564.5	69.5474	16,564.5	75.8066
17,147.5	77.9692	17,147.5	69.4949	17,147.5	75.5359
17,753.9	77.6903	17,753.9	68.668	17,753.9	75.1925
18,377.9	77.1971	18,377.9	67.9523	18,377.9	74.675
19,028.3	76.425	19,028.3	66.5964	19,028.3	73.8445
19,699.2	75.7805	19,699.2	63.7188	19,699.2	73.0323
19,998	74.9594	19,998	62.2077	19,998	72.1737
