"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.60313	20.5078	-0.697519
23.4375	-2.73298	23.4375	-0.82953
26.3672	-2.41501	26.3672	-0.797125
29.2969	-2.04541	29.2969	-0.680485
32.2266	-1.74726	32.2266	-0.589247
35.1563	-1.45427	35.1563	-0.492654
38.0859	-1.23496	38.0859	-0.42072
41.0156	-1.06125	41.0156	-0.366048
43.9453	-0.903994	43.9453	-0.313318
46.875	-0.78277	46.875	-0.274138
49.8047	-0.694301	49.8047	-0.24568
52.7344	-0.619933	52.7344	-0.222946
55.6641	-0.5605	55.6641	-0.204176
58.5938	-0.525171	58.5938	-0.194011
61.5234	-0.445512	61.5234	-0.165892
64.4531	-0.386783	64.4531	-0.145159
67.3828	-0.327359	67.3828	-0.123585
70.3125	-0.327754	70.3125	-0.124699
73.2422	-0.332264	73.2422	-0.129075
76.1719	-0.333702	76.1719	-0.130152
79.1016	-0.336062	79.1016	-0.130165
82.0313	-0.19354	82.0313	-0.0765742
84.9609	-0.0262004	84.9609	-0.0166705
87.8906	-0.288349	87.8906	-0.11767
90.8203	-0.303866	90.8203	-0.120642
93.75	-0.152594	93.75	-0.0584179
96.6797	-0.0436653	96.6797	-0.0224634
102.539	-0.0992579	102.539	-0.0399834
105.469	-0.0687931	105.469	-0.0269781
108.398	-0.0206457	108.398	-0.00641563
111.328	-0.000581869	111.328	0.00222901
117.188	0.0547844	117.188	0.0246585
120.117	0.0752839	120.117	0.035841
125.977	0.153055	125.977	0.066726
128.906	0.211268	128.906	0.0824216
134.766	0.0277719	134.766	0.0219086
137.695	0.0331773	137.695	0.031093
143.555	0.178408	143.555	0.0973883
149.414	0.318427	149.414	0.151216
155.273	0.420537	155.273	0.189493
158.203	0.414512	158.203	0.18521
164.063	0.383584	164.063	0.173632
169.922	0.358057	169.922	0.175681
175.781	0.411099	175.781	0.203765
181.641	0.511537	181.641	0.244413
190.43	0.555188	190.43	0.253478
196.289	0.517223	196.289	0.251944
202.148	0.599082	202.148	0.298235
210.938	0.782341	210.938	0.363827
216.797	0.691954	216.797	0.33769
225.586	0.945799	225.586	0.449222
234.375	0.994861	234.375	0.447893
240.234	0.959019	240.234	0.456306
249.023	1.30688	249.023	0.57849
257.813	1.18842	257.813	0.524443
266.602	1.21141	266.602	0.581279
278.32	1.38873	278.32	0.656996
287.109	1.4963	287.109	0.668976
295.898	1.76147	295.898	0.753277
307.617	1.65818	307.617	0.757696
319.336	2.00794	319.336	0.909527
331.055	1.87808	331.055	0.858218
342.773	2.21108	342.773	1.05716
354.492	2.53901	354.492	1.05289
366.211	2.66971	366.211	1.0308
377.93	2.52275	377.93	0.948521
392.578	2.4236	392.578	0.928404
407.227	2.73655	407.227	1.09986
421.875	2.82233	421.875	1.05625
436.523	2.93113	436.523	1.18678
451.172	3.28461	451.172	1.18597
465.82	3.08793	465.82	1.08825
483.398	2.91303	483.398	0.977613
500.977	2.7866	500.977	0.861917
518.555	2.80167	518.555	0.95084
536.133	3.56174	536.133	1.34459
553.711	3.61442	553.711	1.2016
574.219	3.61838	574.219	1.20963
594.727	4.01179	594.727	1.56719
615.234	4.22544	615.234	1.62764
638.672	4.32053	638.672	1.69675
659.18	4.31975	659.18	1.68997
682.617	4.57137	682.617	1.8946
706.055	4.95173	706.055	2.08145
732.422	4.89752	732.422	1.99131
758.789	4.91595	758.789	2.10083
785.156	4.96256	785.156	2.08779
811.523	5.03757	811.523	2.16632
840.82	4.89327	840.82	2.04182
870.117	5.39849	870.117	2.34806
902.344	5.55643	902.344	2.28466
931.641	5.84243	931.641	2.51906
966.797	6.13307	966.797	2.68147
999.023	6.27504	999.023	2.75154
1,034.18	6.17046	1,034.18	2.71265
1,072.27	6.40264	1,072.27	2.82618
1,110.35	6.57057	1,110.35	2.99991
1,148.44	6.86319	1,148.44	3.13457
1,189.45	7.16117	1,189.45	3.27715
1,230.47	7.08036	1,230.47	3.29508
1,274.41	7.1568	1,274.41	3.34147
1,318.36	6.97409	1,318.36	3.33012
1,365.23	6.70147	1,365.23	3.32671
1,415.04	6.62572	1,415.04	3.31471
1,464.84	6.9412	1,464.84	3.39736
1,514.65	6.99895	1,514.65	3.42016
1,570.31	6.67085	1,570.31	3.36413
1,623.05	6.6473	1,623.05	3.41189
1,681.64	6.42823	1,681.64	3.3342
1,740.23	6.4759	1,740.23	3.24423
1,801.76	6.33289	1,801.76	3.05186
1,866.21	6.1395	1,866.21	3.09111
1,930.66	5.47511	1,930.66	2.80479
