"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.6163
23.4375	62.7353
26.3672	66.6824
29.2969	69.4195
32.2266	71.9525
35.1563	74.3372
38.0859	76.164
41.0156	77.7206
43.9453	78.8117
46.875	79.7094
49.8047	80.3223
52.7344	80.7385
55.6641	81.1315
58.5938	81.3737
61.5234	81.5788
64.4531	81.7343
67.3828	81.8926
70.3125	81.9511
73.2422	82.0372
76.1719	82.1856
79.1016	82.193
82.0313	82.3486
84.9609	82.4902
87.8906	82.3773
90.8203	82.3234
93.75	82.5521
96.6797	82.4809
102.539	82.5429
105.469	82.5075
108.398	82.5749
111.328	82.6616
117.188	82.6319
120.117	82.716
125.977	82.642
128.906	82.5411
134.766	82.428
137.695	82.3939
143.555	82.2816
149.414	82.2516
155.273	82.2829
158.203	82.2982
164.063	82.2126
169.922	82.043
175.781	81.8798
181.641	81.79
190.43	81.7247
196.289	81.5933
202.148	81.466
210.938	81.3259
216.797	81.1922
225.586	81.1468
234.375	81.1249
240.234	80.9177
249.023	80.8806
257.813	80.9826
266.602	80.5261
278.32	80.5013
287.109	80.3852
295.898	80.5016
307.617	80.6925
319.336	80.6344
331.055	80.5107
342.773	80.2967
354.492	80.4165
366.211	80.4977
377.93	80.6262
392.578	79.9881
407.227	79.699
421.875	80.0348
436.523	80.4517
451.172	81.0016
465.82	81.0666
483.398	80.8062
500.977	80.7903
518.555	80.4524
536.133	80.6738
553.711	80.6775
574.219	80.8319
594.727	80.7034
615.234	80.7033
638.672	80.9854
659.18	80.8198
682.617	80.8621
706.055	80.9882
732.422	80.5818
758.789	80.5483
785.156	80.2238
811.523	80.0469
840.82	80.0103
870.117	79.9471
902.344	80.1769
931.641	80.0815
966.797	80.0821
999.023	79.8995
1,034.18	79.7141
1,072.27	79.5
1,110.35	79.181
1,148.44	79.0489
1,189.45	79.0408
1,230.47	78.8952
1,274.41	78.7232
1,318.36	78.4394
1,365.23	77.9165
1,415.04	77.5582
1,464.84	77.7753
1,514.65	78.0733
1,570.31	77.8884
1,623.05	77.6489
1,681.64	77.5075
1,740.23	77.6512
1,801.76	77.8983
1,866.21	77.7501
1,930.66	77.1454
2,000.98	77.8123
2,071.29	78.5515
2,144.53	78.2586
2,217.77	77.8458
2,296.88	78.7078
2,378.91	79.4847
2,460.94	79.5286
2,548.83	79.7409
2,639.65	80.1969
2,733.4	80.318
2,827.15	80.5846
2,926.76	80.5605
3,032.23	80.6412
3,137.7	80.8927
3,249.02	80.7644
3,363.28	80.6564
3,483.4	80.8549
3,606.45	80.8217
3,732.42	80.8767
3,864.26	81.2748
3,999.02	81.5485
4,139.65	81.8015
4,286.13	81.9964
4,438.48	82.1341
4,593.75	82.0617
4,757.81	81.9253
4,924.8	81.9056
5,097.66	82.0029
5,279.3	81.7558
5,463.87	81.7784
5,657.23	81.382
5,856.45	81.3753
6,061.52	81.4737
6,275.39	81.5821
6,498.05	81.6145
6,726.56	81.6397
6,963.87	81.555
7,209.96	81.3062
7,464.84	81.0744
7,728.52	80.9587
8,000.98	81.1058
8,282.23	81.2616
8,575.2	81.1302
8,876.95	80.7265
9,190.43	80.2303
9,512.7	79.9917
9,849.61	79.9262
10,195.3	79.9066
10,555.7	79.6908
10,927.7	79.1417
11,314.5	78.5254
11,712.9	78.0187
12,126	78.2775
12,553.7	78.4533
12,996.1	78.1706
13,453.1	77.9044
13,927.7	78.3716
14,419.9	79.249
14,929.7	79.5901
15,454.1	79.6099
15,999	79.3089
16,564.5	78.7579
17,147.5	77.949
17,753.9	77.0675
18,377.9	75.8297
19,028.3	74.9154
19,699.2	74.5634
19,998	74.1458
