"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.085	20.5078	58.039	20.5078	58.7365	20.5078	60.6422	20.5078	37.3763	20.5078	39.2819	20.5078	39.9794
23.4375	61.0517	23.4375	61.038	23.4375	61.8676	23.4375	63.771	23.4375	37.2464	23.4375	39.1499	23.4375	39.9794
26.3672	65.148	26.3672	65.172	26.3672	65.9692	26.3672	67.587	26.3672	37.5644	26.3672	39.1823	26.3672	39.9794
29.2969	68.1199	29.2969	68.1507	29.2969	68.8312	29.2969	70.1961	29.2969	37.934	29.2969	39.2989	29.2969	39.9794
32.2266	70.8387	32.2266	70.8741	32.2266	71.4633	32.2266	72.6214	32.2266	38.2321	32.2266	39.3902	32.2266	39.9794
35.1563	73.4102	35.1563	73.4457	35.1563	73.9383	35.1563	74.8999	35.1563	38.5251	35.1563	39.4867	35.1563	39.9794
38.0859	75.376	38.0859	75.4105	38.0859	75.8312	38.0859	76.6454	38.0859	38.7444	38.0859	39.5587	38.0859	39.9794
41.0156	77.0405	41.0156	77.0742	41.0156	77.4402	41.0156	78.1354	41.0156	38.9181	41.0156	39.6134	41.0156	39.9794
43.9453	78.2309	43.9453	78.2627	43.9453	78.5761	43.9453	79.1667	43.9453	39.0754	43.9453	39.6661	43.9453	39.9794
46.875	79.2043	46.875	79.2345	46.875	79.5086	46.875	80.0172	46.875	39.1966	46.875	39.7053	46.875	39.9794
