"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.0258	20.5078	58.1655	20.5078	62.6221	20.5078	61.0407
23.4375	61.0323	23.4375	61.4223	23.4375	65.6844	23.4375	64.1261
26.3672	65.1754	26.3672	65.7325	26.3672	69.2317	26.3672	67.8547
29.2969	68.1559	29.2969	68.6809	29.2969	71.6223	29.2969	70.4099
32.2266	70.8806	32.2266	71.3771	32.2266	73.8517	32.2266	72.7893
35.1563	73.4523	35.1563	73.8962	35.1563	75.9337	35.1563	75.0258
38.0859	75.417	38.0859	75.8168	38.0859	77.5245	38.0859	76.741
41.0156	77.0806	41.0156	77.4464	41.0156	78.8822	41.0156	78.2058
43.9453	78.2688	43.9453	78.5971	43.9453	79.7917	43.9453	79.2152
46.875	79.2403	46.875	79.539	46.875	80.5464	46.875	80.05
49.8047	79.9065	49.8047	80.1848	49.8047	81.0487	49.8047	80.6148
52.7344	80.3669	52.7344	80.629	52.7344	81.3695	52.7344	80.9902
55.6641	80.7954	55.6641	81.0435	55.6641	81.6855	55.6641	81.3506
58.5938	81.0581	58.5938	81.3008	58.5938	81.876	58.5938	81.5709
61.5234	81.3114	61.5234	81.5275	61.5234	81.9858	61.5234	81.7365
64.4531	81.5023	64.4531	81.6986	64.4531	82.0701	64.4531	81.8628
67.3828	81.6964	67.3828	81.8707	67.3828	82.1581	67.3828	81.9926
70.3125	81.7543	70.3125	81.9322	70.3125	82.2058	70.3125	82.0459
73.2422	81.8368	73.2422	82.022	73.2422	82.2944	73.2422	82.1337
76.1719	81.984	76.1719	82.1722	76.1719	82.4366	76.1719	82.2789
79.1016	81.9903	79.1016	82.1778	79.1016	82.447	79.1016	82.2873
82.0313	82.232	82.0313	82.3581	82.0313	82.4515	82.0313	82.3837
84.9609	82.473	84.9609	82.5342	84.9609	82.4011	84.9609	82.4525
87.8906	82.2015	87.8906	82.3802	87.8906	82.5625	87.8906	82.4439
90.8203	82.1392	90.8203	82.3186	90.8203	82.534	90.8203	82.4002
93.75	82.4612	93.75	82.5663	93.75	82.6136	93.75	82.5712
96.6797	82.4534	96.6797	82.5211	96.6797	82.4104	96.6797	82.4498
102.539	82.4832	102.539	82.5659	102.539	82.5346	102.539	82.5334
105.469	82.4665	105.469	82.5332	105.469	82.4717	105.469	82.4879
108.398	82.5635	108.398	82.6039	108.398	82.4909	108.398	82.5367
111.328	82.6628	111.328	82.694	111.328	82.5535	111.328	82.6142
117.188	82.6665	117.188	82.6697	117.188	82.4726	117.188	82.5662
120.117	82.7638	120.117	82.7468	120.117	82.54	120.117	82.6423
125.977	82.7368	125.977	82.685	125.977	82.3746	125.977	82.5344
128.906	82.6681	128.906	82.6042	128.906	82.1856	128.906	82.4014
134.766	82.449	134.766	82.4485	134.766	82.2982	134.766	82.3699
137.695	82.4205	137.695	82.4003	137.695	82.2801	137.695	82.3413
143.555	82.3986	143.555	82.2894	143.555	82.0381	143.555	82.1807
149.414	82.4517	149.414	82.2768	149.414	81.8584	149.414	82.0973
155.273	82.543	155.273	82.3269	155.273	81.7729	155.273	82.089
158.203	82.5539	158.203	82.3439	158.203	81.7876	158.203	82.1036
164.063	82.4499	164.063	82.2481	164.063	81.7541	164.063	82.0368
