"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.18617	20.5078	0.0723408
21.9727	1.19046	21.9727	1.37474
23.4375	-3.35347	23.4375	-0.422989
24.9023	-1.85106	24.9023	0.207779
26.3672	-3.2076	26.3672	-0.531807
27.832	-1.81426	27.832	0.00929778
29.2969	-2.82294	29.2969	-0.390765
30.7617	-2.88254	30.7617	-0.622286
32.2266	-2.31165	32.2266	-0.393658
33.6914	-2.6308	33.6914	-0.593344
35.1562	-2.3577	35.1562	-0.551413
36.6211	-2.30664	36.6211	-0.557313
38.0859	-2.25763	38.0859	-0.587152
39.5508	-2.1744	39.5508	-0.60073
41.0156	-2.04176	41.0156	-0.585621
42.4805	-1.84913	42.4805	-0.527542
43.9453	-1.75755	43.9453	-0.51253
45.4102	-1.68491	45.4102	-0.499248
46.875	-1.55946	46.875	-0.471309
48.3398	-1.51496	48.3398	-0.461516
51.2695	-1.38411	51.2695	-0.448304
52.7344	-1.27934	52.7344	-0.417594
54.1992	-1.21194	54.1992	-0.399937
55.6641	-1.12605	55.6641	-0.373967
58.5938	-1.04231	58.5938	-0.356535
60.0586	-0.988997	60.0586	-0.343364
62.9883	-0.874397	62.9883	-0.311226
64.4531	-0.818968	64.4531	-0.294152
67.3828	-0.752505	67.3828	-0.276876
68.8477	-0.745367	68.8477	-0.278893
71.7773	-0.705442	71.7773	-0.275382
74.707	-0.620315	74.707	-0.249759
77.6367	-0.564124	77.6367	-0.233858
79.1016	-0.519617	79.1016	-0.218469
82.0312	-0.469583	82.0312	-0.200916
84.9609	-0.524965	84.9609	-0.231525
87.8906	-0.575296	87.8906	-0.258246
90.8203	-0.440565	90.8203	-0.207157
95.2148	-0.304839	95.2148	-0.158214
98.1445	-0.295638	98.1445	-0.153035
101.074	-0.303259	101.074	-0.156851
105.469	-0.284493	105.469	-0.153838
108.398	-0.0686284	108.398	-0.0698905
112.793	-0.0764151	112.793	-0.0794635
117.188	0.0310031	117.188	-0.0233759
120.117	0.156075	120.117	0.0144137
124.512	0.147268	124.512	0.00628863
128.906	0.0748024	128.906	-0.0302616
133.301	-0.0475414	133.301	-0.071562
139.16	0.051691	139.16	-0.027011
143.555	0.161998	143.555	0.0145085
147.949	0.213984	147.949	0.0304511
153.809	0.0860208	153.809	-0.000591597
159.668	0.133504	159.668	0.0214038
165.527	0.156441	165.527	0.0296691
171.387	0.202681	171.387	0.0470256
177.246	0.34465	177.246	0.127499
183.105	0.463616	183.105	0.152472
188.965	0.367324	188.965	0.12488
196.289	0.50811	196.289	0.194382
203.613	0.765891	203.613	0.280554
210.938	0.698165	210.938	0.256889
218.262	0.520776	218.262	0.19854
225.586	0.704491	225.586	0.278526
232.91	0.936151	232.91	0.382613
241.699	0.960293	241.699	0.368851
250.488	1.16055	250.488	0.471449
259.277	1.13104	259.277	0.469452
268.066	1.1988	268.066	0.514606
276.855	1.29518	276.855	0.511817
287.109	1.25492	287.109	0.451496
297.363	1.62581	297.363	0.698431
307.617	1.57221	307.617	0.584217
319.336	1.60989	319.336	0.652979
329.59	1.52401	329.59	0.489559
341.309	1.76863	341.309	0.781608
353.027	1.82984	353.027	0.690322
366.211	2.11312	366.211	0.805811
379.395	1.87566	379.395	0.634544
392.578	2.01726	392.578	0.728325
405.762	2.08168	405.762	0.814965
420.41	2.17113	420.41	0.788382
435.059	2.18714	435.059	0.817403
451.172	2.52491	451.172	0.810666
465.82	2.54576	465.82	0.862796
483.398	2.32619	483.398	0.71089
499.512	2.67174	499.512	1.04528
517.09	2.39615	517.09	0.81211
536.133	3.09417	536.133	1.26098
555.176	3.20191	555.176	1.05065
574.219	3.31617	574.219	1.16547
594.727	4.4493	594.727	1.90451
615.234	3.95546	615.234	1.52864
637.207	3.16907	637.207	0.953174
659.18	2.73098	659.18	0.673388
682.617	2.52138	682.617	0.615349
707.52	3.42297	707.52	1.0833
732.422	3.41465	732.422	1.17985
757.324	3.67452	757.324	1.37038
785.156	3.83461	785.156	1.46101
811.523	3.8193	811.523	1.55985
840.82	4.50999	840.82	2.02735
870.117	4.82169	870.117	2.18799
900.879	4.67819	900.879	2.00894
933.105	4.85391	933.105	2.21726
965.332	4.73561	965.332	2.07851
1,000.49	4.55937	1,000.49	2.01384
1,035.64	4.34008	1,035.64	1.82944
1,072.27	4.34336	1,072.27	1.6114
1,108.89	4.78239	1,108.89	1.90276
1,148.44	4.72364	1,148.44	1.80859
1,189.45	4.97738	1,189.45	1.95531
1,230.47	5.31515	1,230.47	2.14988
1,274.41	5.83276	1,274.41	2.41279
1,319.82	6.14519	1,319.82	2.43084
1,366.7	6.18338	1,366.7	2.52913
1,413.57	6.29674	1,413.57	2.46833
1,463.38	6.24522	1,463.38	2.33157
1,516.11	5.90053	1,516.11	2.1489
1,568.85	6.25507	1,568.85	2.48197
1,624.51	6.49009	1,624.51	2.50975
1,681.64	6.47169	1,681.64	2.39892
1,741.7	6.5832	1,741.7	2.43764
1,803.22	6.47165	1,803.22	2.36033
1,866.21	6.44117	1,866.21	2.39547
1,932.13	6.65973	1,932.13	2.5191
1,999.51	6.79099	1,999.51	2.5793
2,069.82	7.16294	2,069.82	2.87675
2,143.07	7.16007	2,143.07	2.95234
2,219.24	6.7051	2,219.24	2.73385
2,296.88	6.03733	2,296.88	2.40256
2,378.91	6.47365	2,378.91	2.58714
2,462.4	6.85955	2,462.4	2.81385
2,548.83	6.82492	2,548.83	2.90825
2,639.65	5.78964	2,639.65	2.41728
2,731.93	5.56823	2,731.93	2.11678
2,828.61	5.73438	2,828.61	2.17317
2,928.22	5.56749	2,928.22	2.02046
3,030.76	5.41593	3,030.76	2.02764
3,137.7	5.12691	3,137.7	1.84476
3,249.02	4.62497	3,249.02	1.54553
3,363.28	4.92422	3,363.28	1.82365
3,481.93	4.81966	3,481.93	1.7623
3,604.98	4.67584	3,604.98	1.72803
3,732.42	5.27369	3,732.42	2.06638
3,864.26	4.49626	3,864.26	1.53141
4,000.49	4.45124	4,000.49	1.41494
4,141.11	4.74286	4,141.11	1.38061
4,287.6	4.70266	4,287.6	1.31277
4,438.48	5.19905	4,438.48	1.72889
4,595.21	4.64724	4,595.21	1.36533
4,756.35	5.47177	4,756.35	1.83653
4,924.8	5.9389	4,924.8	2.11186
5,097.66	5.08474	5,097.66	1.45933
5,277.83	4.86279	5,277.83	1.18005
5,463.87	5.68796	5,463.87	1.88484
5,657.23	5.79077	5,657.23	2.10659
5,856.45	5.56633	5,856.45	2.05057
6,062.99	6.06473	6,062.99	2.37163
6,276.86	5.95978	6,276.86	2.22612
6,498.05	6.30906	6,498.05	2.39638
6,726.56	6.82135	6,726.56	2.83651
6,963.87	7.10567	6,963.87	3.04093
7,209.96	7.08857	7,209.96	3.00401
7,464.84	6.86121	7,464.84	2.74287
7,727.05	7.27647	7,727.05	2.99611
7,999.51	7.32098	7,999.51	2.93394
8,282.23	7.56008	8,282.23	3.17703
8,573.73	7.81481	8,573.73	3.42539
8,876.95	7.78138	8,876.95	3.26489
9,188.96	7.68867	9,188.96	3.21062
9,514.16	7.68806	9,514.16	3.21087
9,849.61	7.84634	9,849.61	3.31886
10,196.8	8.09057	10,196.8	3.50196
10,555.7	8.19905	10,555.7	3.5687
10,927.7	8.20179	10,927.7	3.60594
11,313	8.34418	11,313	3.75607
11,712.9	8.64287	11,712.9	3.91776
12,126	8.91237	12,126	3.96241
12,553.7	9.20364	12,553.7	4.0856
12,996.1	9.58207	12,996.1	4.31874
13,454.6	9.84414	13,454.6	4.44786
13,929.2	9.9176	13,929.2	4.37217
14,419.9	10.1143	14,419.9	4.47563
14,928.2	10.3512	14,928.2	4.60249
15,455.6	10.6041	15,455.6	4.71455
16,000.5	10.9381	16,000.5	4.90488
16,564.5	11.246	16,564.5	5.06642
17,148.9	11.5962	17,148.9	5.2425
17,752.4	11.8628	17,752.4	5.35338
18,379.4	12.0418	18,379.4	5.40081
19,026.9	12.195	19,026.9	5.45494
19,697.8	12.3192	19,697.8	5.52136
19,999.5	12.3303	19,999.5	5.55124
