"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.7137	20.5078	50.2266	20.5078	51.6458
21.9727	52.785	21.9727	46.9995	21.9727	50.7918
23.4375	51.9578	23.4375	48.4521	23.4375	50.5495
24.9023	54.2116	24.9023	50.5839	24.9023	52.766
26.3672	54.8336	26.3672	52.6642	26.3672	53.8829
27.832	57.4416	27.832	55.0167	27.832	56.3962
29.2969	57.4717	29.2969	55.4337	29.2969	56.5712
30.7617	59.3447	30.7617	58.2844	30.7617	58.8468
32.2266	60.9164	32.2266	59.7422	32.2266	60.3689
33.6914	61.8534	33.6914	61.0748	33.6914	61.4816
35.1562	63.7399	35.1562	63.167	35.1562	63.4629
36.6211	64.8613	36.6211	64.3354	36.6211	64.6063
38.0859	66.1686	38.0859	65.8102	38.0859	65.9931
39.5508	67.5069	39.5508	67.3539	39.5508	67.4311
41.0156	68.8305	41.0156	68.7527	41.0156	68.7918
42.4805	70.2717	42.4805	70.1713	42.4805	70.2217
43.9453	71.5588	43.9453	71.4952	43.9453	71.5271
45.4102	72.6677	45.4102	72.6098	45.4102	72.6388
46.875	73.8539	46.875	73.8122	46.875	73.8331
48.3398	74.8472	48.3398	74.8099	48.3398	74.8286
51.2695	76.9381	51.2695	76.9663	51.2695	76.9522
52.7344	77.7765	52.7344	77.7979	52.7344	77.7872
54.1992	78.5232	54.1992	78.5449	54.1992	78.5341
55.6641	79.1963	55.6641	79.2143	55.6641	79.2053
58.5938	80.2912	58.5938	80.3019	58.5938	80.2966
60.0586	80.7743	60.0586	80.7718	60.0586	80.7731
62.9883	81.5718	62.9883	81.5288	62.9883	81.5504
64.4531	81.8354	64.4531	81.7771	64.4531	81.8063
67.3828	82.2134	67.3828	82.1435	67.3828	82.1786
68.8477	82.3139	68.8477	82.2532	68.8477	82.2837
71.7773	82.62	71.7773	82.5628	71.7773	82.5915
74.707	82.9164	74.707	82.8651	74.707	82.8908
77.6367	83.0736	77.6367	83.0043	77.6367	83.0391
79.1016	83.164	79.1016	83.0798	79.1016	83.1221
82.0312	83.4029	82.0312	83.2709	82.0312	83.3374
84.9609	83.4377	84.9609	83.3476	84.9609	83.3929
87.8906	83.2524	87.8906	83.2351	87.8906	83.2437
90.8203	83.5615	90.8203	83.5051	90.8203	83.5334
95.2148	83.8101	95.2148	83.6901	95.2148	83.7505
98.1445	83.8689	98.1445	83.7527	98.1445	83.8112
101.074	83.8773	101.074	83.7165	101.074	83.7976
105.469	84.0897	105.469	83.9193	105.469	84.0053
108.398	84.2058	108.398	84.022	108.398	84.1148
112.793	84.3615	112.793	84.2354	112.793	84.2989
117.188	84.4859	117.188	84.2906	117.188	84.3894
120.117	84.5795	120.117	84.3776	120.117	84.4797
124.512	84.6505	124.512	84.3642	124.512	84.5097
128.906	84.4834	128.906	84.2366	128.906	84.3617
133.301	84.4823	133.301	84.1778	133.301	84.3327
139.16	84.5988	139.16	84.2219	139.16	84.4144
143.555	84.6645	143.555	84.3247	143.555	84.4979
147.949	84.6409	147.949	84.1943	147.949	84.4233
153.809	84.3052	153.809	83.8856	153.809	84.1004
159.668	84.5108	159.668	84.0945	159.668	84.3076
165.527	84.5001	165.527	84.1225	165.527	84.3154
171.387	84.427	171.387	83.9695	171.387	84.2043
177.246	84.5393	177.246	83.878	177.246	84.2212
183.105	84.4333	183.105	83.8811	183.105	84.166
188.965	84.1162	188.965	83.6748	188.965	83.9011
196.289	84.2789	196.289	83.7095	196.289	84.0035
203.613	84.3125	203.613	83.6272	203.613	83.9833
210.938	84.0768	210.938	83.5088	210.938	83.8021
218.262	83.7746	218.262	83.2198	218.262	83.5061
225.586	83.8889	225.586	83.1706	225.586	83.5446
232.91	83.9102	232.91	83.1659	232.91	83.554
241.699	83.7322	241.699	82.7557	241.699	83.2713
250.488	83.9183	250.488	82.6771	250.488	83.3419
259.277	83.8589	259.277	82.5356	259.277	83.2474
268.066	83.613	268.066	82.2017	268.066	82.9644
276.855	83.4462	276.855	82.431	276.855	82.9682
287.109	83.2152	287.109	82.2814	287.109	82.7734
297.363	83.4279	297.363	82.0901	297.363	82.8103
307.617	83.3633	307.617	82.1319	307.617	82.7911
319.336	83.0846	319.336	81.6333	319.336	82.4193
329.59	82.6489	329.59	81.5134	329.59	82.1182
341.309	82.7919	341.309	81.2229	341.309	82.0778
353.027	82.4879	353.027	80.9614	353.027	81.7914
366.211	82.7959	366.211	80.9496	366.211	81.9702
379.395	82.6926	379.395	80.9691	379.395	81.9158
392.578	82.3525	392.578	80.5706	392.578	81.5523
405.762	81.8205	405.762	80.3076	405.762	81.1296
420.41	81.9174	420.41	80.3799	420.41	81.2164
435.059	81.7488	435.059	80.066	435.059	80.9884
451.172	81.9921	451.172	79.8781	451.172	81.0625
465.82	82.0404	465.82	79.8764	465.82	81.0919
483.398	81.8925	483.398	80.2459	483.398	81.1468
499.512	82.8303	499.512	80.461	499.512	81.8053
517.09	82.0752	517.09	80.0767	517.09	81.1899
536.133	82.2917	536.133	79.0172	536.133	80.956
555.176	82.4908	555.176	78.8515	555.176	81.0417
574.219	82.7855	574.219	78.7967	574.219	81.2338
594.727	83.5753	594.727	79.5547	594.727	82.0145
615.234	83.4176	615.234	80.1337	615.234	82.0789
637.207	82.9859	637.207	79.257	637.207	81.5099
659.18	81.7983	659.18	78.9051	659.18	80.5883
682.617	82.3318	682.617	77.5148	682.617	80.5595
707.52	83.3856	707.52	79.0537	707.52	81.7387
732.422	82.7626	732.422	79.2465	732.422	81.3511
757.324	83.311	757.324	79.2188	757.324	81.7301
785.156	82.9907	785.156	79.7384	785.156	81.6621
811.523	83.0029	811.523	78.7771	811.523	81.3849
840.82	83.1693	840.82	79.9215	840.82	81.8421
870.117	82.5189	870.117	78.5821	870.117	80.9821
900.879	83.1044	900.879	79.0145	900.879	81.5241
933.105	82.3668	933.105	78.8375	933.105	80.9512
965.332	82.2631	965.332	78.7754	965.332	80.8604
1,000.49	81.7636	1,000.49	78.3206	1,000.49	80.3747
1,035.64	81.4219	1,035.64	78.3734	1,035.64	80.1599
1,072.27	82.17	1,072.27	78.722	1,072.27	80.7795
1,108.89	82.5915	1,108.89	78.4301	1,108.89	80.9913
1,148.44	82.4436	1,148.44	77.8938	1,148.44	80.7391
1,189.45	82.6572	1,189.45	76.708	1,189.45	80.6303
1,230.47	82.7073	1,230.47	77.0136	1,230.47	80.7335
1,274.41	82.9432	1,274.41	76.8954	1,274.41	80.8965
1,319.82	83.4995	1,319.82	75.6056	1,319.82	81.1428
1,366.7	83.5919	1,366.7	76.4155	1,366.7	81.3428
1,413.57	83.2494	1,413.57	75.7013	1,413.57	80.9427
1,463.38	83.3652	1,463.38	76.0207	1,463.38	81.0895
1,516.11	83.0002	1,516.11	73.8284	1,516.11	80.486
1,568.85	81.8503	1,568.85	71.7253	1,568.85	79.2427
1,624.51	81.2336	1,624.51	70.9345	1,624.51	78.6109
1,681.64	81.1901	1,681.64	69.472	1,681.64	78.4628
1,741.7	81.565	1,741.7	68.9489	1,741.7	78.7862
1,803.22	81.1371	1,803.22	70.4079	1,803.22	78.4793
1,866.21	80.2517	1,866.21	68.5885	1,866.21	77.5278
1,932.13	80.1158	1,932.13	69.4519	1,932.13	77.4631
1,999.51	80.4973	1,999.51	72.7694	1,999.51	78.1642
2,069.82	79.644	2,069.82	73.3542	2,069.82	77.5503
2,143.07	79.9636	2,143.07	73.5049	2,143.07	77.8382
2,219.24	80.1158	2,219.24	74.7902	2,219.24	78.2228
2,296.88	79.8151	2,296.88	76.5984	2,296.88	78.498
2,378.91	77.6167	2,378.91	77.755	2,378.91	77.6864
2,462.4	77.5874	2,462.4	78.3959	2,462.4	78.0104
2,548.83	78.7419	2,548.83	78.36	2,548.83	78.5552
2,639.65	78.4532	2,639.65	79.7043	2,639.65	79.1236
2,731.93	77.6004	2,731.93	80.3941	2,731.93	79.2181
2,828.61	78.0921	2,828.61	81.1405	2,828.61	79.8784
2,928.22	79.0684	2,928.22	81.7122	2,928.22	80.5884
3,030.76	78.7471	3,030.76	81.2319	3,030.76	80.1649
3,137.7	78.6561	3,137.7	81.7333	3,137.7	80.4618
3,249.02	79.8596	3,249.02	81.7352	3,249.02	80.8979
3,363.28	80.3395	3,363.28	81.3121	3,363.28	80.8529
3,481.93	80.5279	3,481.93	82.1173	3,481.93	81.3949
3,604.98	80.9192	3,604.98	81.5125	3,604.98	81.226
3,732.42	80.1834	3,732.42	82.5833	3,732.42	81.547
3,864.26	81.0135	3,864.26	83.1331	3,864.26	82.2014
4,000.49	80.5521	4,000.49	82.9612	4,000.49	81.9216
4,141.11	81.3851	4,141.11	83.0772	4,141.11	82.313
4,287.6	82.2286	4,287.6	82.4375	4,287.6	82.3343
4,438.48	81.9227	4,438.48	81.827	4,438.48	81.8751
4,595.21	82.5428	4,595.21	81.7769	4,595.21	82.1768
4,756.35	82.091	4,756.35	80.9809	4,756.35	81.5713
4,924.8	81.3811	4,924.8	81.5089	4,924.8	81.4454
5,097.66	83.2843	5,097.66	82.12	5,097.66	82.7411
5,277.83	84.9978	5,277.83	82.4239	5,277.83	83.8988
5,463.87	84.5246	5,463.87	81.8442	5,463.87	83.388
5,657.23	83.4935	5,657.23	81.5303	5,657.23	82.6219
5,856.45	82.4136	5,856.45	81.1411	5,856.45	81.8238
6,062.99	82.9269	6,062.99	81.1252	6,062.99	82.1188
6,276.86	83.1443	6,276.86	80.9884	6,276.86	82.1988
6,498.05	81.952	6,498.05	80.7299	6,498.05	81.3838
6,726.56	80.8013	6,726.56	80.0071	6,726.56	80.4223
6,963.87	82.0229	6,963.87	80.0715	6,963.87	81.1559
7,209.96	82.7194	7,209.96	79.4819	7,209.96	81.3956
7,464.84	83.5286	7,464.84	79.2221	7,464.84	81.8886
7,727.05	83.9301	7,727.05	78.5604	7,727.05	82.0272
7,999.51	83.3257	7,999.51	78.4807	7,999.51	81.5465
8,282.23	81.7554	8,282.23	78.222	8,282.23	80.3385
8,573.73	79.9628	8,573.73	77.729	8,573.73	78.988
8,876.95	81.3996	8,876.95	76.994	8,876.95	79.733
9,188.96	81.8081	9,188.96	76.4854	9,188.96	79.9157
9,514.16	81.6187	9,514.16	75.9708	9,514.16	79.6546
9,849.61	81.2712	9,849.61	75.4192	9,849.61	79.2643
10,196.8	80.5373	10,196.8	75.3874	10,196.8	78.6848
10,555.7	80.4754	10,555.7	75.2522	10,555.7	78.6058
10,927.7	80.5319	10,927.7	74.9415	10,927.7	78.5802
11,313	80.122	11,313	74.3363	11,313	78.1288
11,712.9	80.2262	11,712.9	73.3887	11,712.9	78.0335
12,126	80.9377	12,126	72.6223	12,126	78.5245
12,553.7	80.9519	12,553.7	72.021	12,553.7	78.4643
12,996.1	80.0681	12,996.1	71.5135	12,996.1	77.6249
13,454.6	79.1865	13,454.6	70.7538	13,454.6	76.7584
13,929.2	79.8719	13,929.2	69.7244	13,929.2	77.2624
14,419.9	79.377	14,419.9	68.2389	14,419.9	76.6887
14,928.2	78.9897	14,928.2	67.32	14,928.2	76.2655
15,455.6	78.7622	15,455.6	66.077	15,455.6	75.9799
16,000.5	78.214	16,000.5	64.6962	16,000.5	75.3927
16,564.5	77.5258	16,564.5	63.5811	16,564.5	74.6872
17,148.9	76.3655	17,148.9	62.3677	17,148.9	73.5248
17,752.4	74.9253	17,752.4	62.439	17,752.4	72.1534
18,379.4	73.7553	18,379.4	62.036	18,379.4	71.0279
19,026.9	72.2695	19,026.9	61.647	19,026.9	69.62
19,697.8	70.4696	19,697.8	61.0015	19,697.8	67.9244
19,999.5	69.5138	19,999.5	60.8651	19,999.5	67.0592
