"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.0749	20.5078	51.2729	20.5078	55.1437	20.5078	53.8221
21.9727	51.8591	21.9727	48.6719	21.9727	52.4584	21.9727	51.561
23.4375	50.8306	23.4375	49.3785	23.4375	56.9924	23.4375	54.9369
24.9023	53.3274	24.9023	51.502	24.9023	57.6978	24.9023	55.9297
26.3672	54.0374	26.3672	53.1564	26.3672	59.8555	26.3672	57.9044
27.832	56.7566	27.832	55.617	27.832	60.8031	27.832	59.1823
29.2969	56.7619	29.2969	55.872	29.2969	62.067	29.2969	60.2082
30.7617	58.8156	30.7617	58.5558	30.7617	63.9636	30.7617	62.206
32.2266	60.4462	32.2266	60.0502	32.2266	64.8565	32.2266	63.2454
33.6914	61.4272	33.6914	61.3115	33.6914	66.1538	33.6914	64.5066
35.1562	63.3932	35.1562	63.3855	35.1562	67.6697	35.1562	66.1454
36.6211	64.5223	36.6211	64.5701	36.6211	68.688	36.6211	67.2
38.0859	65.8634	38.0859	66.022	38.0859	69.8875	38.0859	68.4537
39.5508	67.2639	39.5508	67.5106	39.5508	71.1021	39.5508	69.733
41.0156	68.6242	41.0156	68.9249	41.0156	72.2234	41.0156	70.9312
42.4805	70.0748	42.4805	70.3595	42.4805	73.3698	42.4805	72.1649
43.9453	71.3762	43.9453	71.6812	43.9453	74.5011	43.9453	73.3523
45.4102	72.4874	45.4102	72.8054	45.4102	75.477	45.4102	74.3735
46.875	73.6867	46.875	74.0131	46.875	76.4526	46.875	75.4235
48.3398	74.684	48.3398	75.0148	48.3398	77.3637	48.3398	76.3642
51.2695	76.7934	51.2695	77.1652	51.2695	79.201	51.2695	78.3035
52.7344	77.6383	52.7344	77.9956	52.7344	79.8663	52.7344	79.0295
54.1992	78.3907	54.1992	78.7434	54.1992	80.4973	54.1992	79.7036
55.6641	79.0709	55.6641	79.4081	55.6641	81.0311	55.6641	80.2881
58.5938	80.1657	58.5938	80.508	58.5938	81.956	58.5938	81.2785
60.0586	80.6462	60.0586	80.986	60.0586	82.3353	60.0586	81.6962
62.9883	81.436	62.9883	81.7607	62.9883	82.9132	62.9883	82.354
64.4531	81.6991	64.4531	82.0124	64.4531	83.0764	64.4531	82.5546
67.3828	82.078	67.3828	82.3853	67.3828	83.326	67.3828	82.8556
68.8477	82.1803	68.8477	82.4958	68.8477	83.4036	68.8477	82.9454
71.7773	82.4854	71.7773	82.8114	71.7773	83.6166	71.7773	83.1994
74.707	82.7923	74.707	83.099	74.707	83.7672	74.707	83.4111
