"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	62.0228	20.5078	60.7342	20.5078	61.4754	20.5078	60.8756	20.5078	64.5728	20.5078	62.1861
21.9727	62.382	21.9727	59.6415	21.9727	61.5604	21.9727	59.6439	21.9727	64.7713	21.9727	62.0439
23.4375	62.3453	23.4375	59.3389	23.4375	61.4118	23.4375	59.6795	23.4375	66.4842	23.4375	62.7131
24.9023	63.4524	24.9023	63.3633	24.9023	62.8995	24.9023	63.2434	24.9023	69.4717	24.9023	65.3903
26.3672	69.3461	26.3672	68.4664	26.3672	68.9935	26.3672	68.5434	26.3672	71.5529	26.3672	69.5432
27.832	68.6258	27.832	64.7423	27.832	67.7673	27.832	65.6329	27.832	70.5262	27.832	67.9511
29.2969	68.3096	29.2969	66.7417	29.2969	67.4723	29.2969	67.0714	29.2969	72.7864	29.2969	69.1567
30.7617	71.1176	30.7617	70.8095	30.7617	70.7199	30.7617	70.8266	30.7617	74.8452	30.7617	72.0084
32.2266	73.082	32.2266	72.1855	32.2266	72.6615	32.2266	72.3137	32.2266	75.7877	32.2266	73.4352
33.6914	74.3451	33.6914	73.6859	33.6914	73.9634	33.6914	73.8378	33.6914	77.3572	33.6914	74.8879
35.1562	76.4291	35.1562	75.7085	35.1562	76.1249	35.1562	75.9027	35.1562	79.0829	35.1562	76.8491
36.6211	77.3213	36.6211	76.9174	36.6211	76.9871	36.6211	77.1085	36.6211	80.1568	36.6211	77.8983
38.0859	78.9046	38.0859	78.6985	38.0859	78.6409	38.0859	78.8553	38.0859	81.6403	38.0859	79.5198
39.5508	80.2952	39.5508	79.9995	39.5508	80.0306	39.5508	80.2024	39.5508	82.7854	39.5508	80.8092
41.0156	82.0123	41.0156	81.7682	41.0156	81.7897	41.0156	81.9537	41.0156	84.1808	41.0156	82.4495
42.4805	83.292	42.4805	83.1179	42.4805	83.0839	42.4805	83.3107	42.4805	85.4136	42.4805	83.7438
43.9453	84.7158	43.9453	84.5345	43.9453	84.5294	43.9453	84.7074	43.9453	86.614	43.9453	85.1007
45.4102	85.8294	45.4102	85.7869	45.4102	85.6567	45.4102	85.9724	45.4102	87.8301	45.4102	86.2982
