Frequency Spectrum for Input Signal

Data Shown:    SM60F ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	51.7
23	52.8
23.6	53.9
24	55
25	56.1
25.8	57.1
26.5	58.2
27.2	59.2
28	60.2
29	61.2
30	62.2
30.7	63.2
31.5	64.3
32.5	65.4
33.5	66.6
34.5	67.7
35.5	69
36.5	70.2
37.5	71.5
38.7	72.8
40	74.1
41.2	75.3
42.5	76.6
43.7	77.8
45	78.9
46.2	80
47.5	81
48.7	82
50	82.8
51.5	83.6
53	84.4
54.5	85
56	85.7
58	86.4
60	87.1
61.5	87.9
63	88.7
65	89.6
67	90.4
69	91.1
71	91.8
73	92.3
75	92.7
77.5	93
80	93.1
82.5	93.2
85	93.3
87.5	93.5
90	93.8
92.5	94.2
95	94.9
97.5	95.4
100	95.8
103	95.8
106	95.1
109	94
112	92.7
115	91.8
118	91.8
122	92.8
125	94
128	94.8
132	95.1
136	95.2
140	95.6
145	96.3
150	96.8
155	96.5
160	95.2
165	93.3
170	90.7
175	88.6
180	88.7
185	89.9
190	90.7
195	91.3
200	92
206	93.2
212	94
218	94
224	95.2
230	96.7
236	96.8
240	95.8
250	94.1
258	90.8
265	88.1
272	87.5
280	88.2
290	89.8
300	89.8
307	90.3
315	91
325	90.5
335	89.7
345	89.7
355	90.2
365	90.9
375	91.3
387	90.8
400	89.5
412	88.6
425	87.8
437	87.4
450	86.9
462	85.3
475	85
487	85.9
500	86.6
515	86.8
530	87.1
545	86.7
560	85.7
580	85.2
600	83.2
615	80.9
630	77.7
650	77.7
670	79.4
690	80.6
710	81.4
730	82.6
750	83.2
775	83.5
800	83.5
825	83.9
850	83.7
875	83.3
900	83
925	82
950	80.8
975	78.9
1000	78.2
1030	78.4
1060	80.6
1090	82.2
1120	82.9
1150	82.2
1180	81.5
1220	79.3
1250	77.1
1280	76.4
1320	75.6
1360	75
1400	74.2
1450	74.6
1500	75.3
1550	75.6
1600	76.4
1650	76.9
1700	77.1
1750	77.8
1800	79.2
1850	80.9
1900	82.9
1950	83.9
2000	84.3
2060	84.8
2120	83.8
2180	81.4
2240	80.7
2300	79.6
2360	76.7
2400	73.2
2500	72
2580	72.9
2650	74.6
2720	75.4
2800	75.8
2900	76.4
3000	76.8
3070	76.9
3150	77.1
3250	77
3350	78.1
3450	79.1
3550	78.4
3650	78.2
3750	76.1
3870	77
4000	78.2
4120	76
4250	74
4370	74
4500	72.9
4620	75
4750	76.8
4870	76.4
5000	75.5
5150	76.8
5300	73.6
5450	70.1
5600	77.2
5800	76.6
6000	71.2
6150	72.4
6300	77.1
6500	75.8
6700	72.7
6900	75.6
7100	77.1
7300	76.6
7500	76.1
7750	79.1
8000	78.2
8250	74.1
8500	80.6
8750	78.4
9000	75.3
9250	77.1
9500	74.8
9750	73.1
10000	72.2
10300	74.9
10600	73.2
10900	73.3
11200	75.1
11500	72.3
11800	73.1
12200	73.6
12500	75.6
12800	71
13200	71.7
13600	69.3
14000	68.6
14500	67.7
15000	68.3
15500	70.2
16000	69.8
16500	67
17000	66.5
17500	70.4
18000	69.4
18500	69.5
19000	67.2
19500	68.8
20000	69.4
20600	67.4
21200	65.9
21800	64.9
22400	64.4
