* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-On Axis.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:16:32 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-On Axis.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 10-On Axis
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	54.927692	-8.5501
20.144928	55.250141	-9.5261
20.290907	55.572716	-10.5341
20.437943	55.895763	-11.5660
20.586044	56.218777	-12.6692
20.735220	56.553905	-13.9120
20.885475	56.863663	-15.2244
21.036821	57.116657	-16.6626
21.189262	57.306808	-17.9176
21.342808	57.375179	-18.6631
21.497467	57.448875	-19.0058
21.653246	57.655426	-18.8443
21.810154	57.935585	-18.4785
21.968201	58.290421	-18.2781
22.127390	58.665596	-17.9355
22.287735	58.922935	-17.0718
22.449242	59.314594	-16.2665
22.611917	60.165443	-15.8944
22.775772	61.120842	-16.1951
22.940815	61.876102	-17.6168
23.107054	62.604027	-19.9104
23.274498	63.456993	-23.1008
23.443153	64.194145	-26.8107
23.613033	64.513100	-30.6450
23.784142	64.747787	-34.6794
23.956491	65.263519	-38.9196
24.130091	65.667671	-43.1841
24.304947	65.566551	-47.4371
24.481071	65.325333	-51.2474
24.658470	65.227058	-54.0332
24.837156	65.128151	-56.2083
25.017136	64.966400	-58.0760
25.198421	64.778206	-59.3920
25.381020	64.559647	-59.9983
25.564941	64.370155	-59.9364
25.750195	64.259010	-59.1307
25.936790	64.252930	-57.7750
26.124741	64.363083	-55.7705
26.314051	64.685333	-53.9193
26.504732	65.460182	-53.1564
26.696796	66.266098	-52.9909
26.890253	66.592979	-53.2102
27.085112	66.942482	-53.9049
27.281382	67.821091	-55.0395
27.479073	68.709908	-56.7812
27.678198	69.152245	-59.5179
27.878765	69.462593	-62.5537
28.080786	69.839989	-65.2590
28.284271	70.178574	-67.8146
28.489231	70.391907	-70.1274
28.695675	70.618637	-72.3928
28.903616	71.028770	-74.7537
29.113064	71.443451	-77.2763
29.324028	71.709702	-80.1673
29.536524	71.917786	-83.1475
29.750557	72.113037	-85.9930
29.966141	72.278831	-88.7420
30.183289	72.398987	-91.3281
30.402010	72.516838	-93.8429
30.622314	72.690025	-96.3431
30.844217	72.859818	-98.8669
31.067726	72.980232	-101.5120
31.292856	73.069885	-104.1560
31.519617	73.118690	-106.6464
31.748020	73.166939	-109.1698
31.978081	73.296791	-111.9236
32.209808	73.372971	-114.7263
32.443211	73.251747	-117.5696
32.678310	73.039322	-120.1309
32.915108	72.790222	-122.0723
33.153625	72.517349	-123.4297
33.393871	72.229500	-124.0661
33.635857	71.993301	-124.1632
33.879597	71.888199	-123.7627
34.125103	71.884933	-123.1479
34.372387	71.987534	-122.5738
34.621464	72.174660	-122.1684
34.872345	72.442917	-122.1522
35.125042	72.742630	-122.5023
35.379574	73.032356	-123.3609
35.635948	73.283730	-124.4526
35.894180	73.420273	-125.5279
36.154285	73.544800	-126.6493
36.416275	73.767387	-127.7759
36.680161	73.990677	-128.9701
36.945961	74.132111	-130.2988
37.213688	74.255821	-131.7079
37.483353	74.424126	-133.1928
37.754974	74.560829	-134.6718
38.028561	74.585556	-136.1178
38.304131	74.572021	-137.3615
38.581699	74.556625	-138.1495
38.861279	74.571930	-138.7063
39.142883	74.684242	-139.1647
39.426529	74.828796	-139.5485
39.712231	74.939949	-139.9117
40.000000	75.085747	-140.2954
40.289856	75.330040	-140.7112
40.581814	75.620567	-141.3010
40.875885	75.916801	-142.1445
41.172089	76.246460	-143.4396
41.470440	76.691139	-145.5462
41.770950	77.049561	-148.0586
42.073643	77.079384	-150.8272
42.378525	76.983185	-153.4406
42.685616	76.890579	-155.3681
42.994934	76.781158	-156.8153
43.306492	76.654282	-157.7164
43.620308	76.579048	-158.3581
43.936401	76.671753	-159.0076
44.254780	76.790833	-159.6589
44.575470	76.802376	-160.4625
44.898483	76.798004	-161.2149
45.223835	76.825371	-161.6927
45.551544	76.883896	-162.1034
45.881630	77.001122	-162.5619
46.214108	77.139786	-163.1260
46.548996	77.284294	-163.9693
46.886307	77.396873	-164.8596
47.226067	77.401833	-165.6156
47.568283	77.396996	-166.2560
47.912983	77.476654	-166.6904
48.260181	77.576836	-167.0674
48.609894	77.669617	-167.5893
48.962143	77.739914	-168.0055
49.316940	77.723892	-168.0789
49.674313	77.739906	-167.9673
50.034271	77.917603	-167.6699
50.396843	78.160606	-167.4272
50.762039	78.415329	-167.5184
51.129883	78.681534	-167.8283
51.500389	78.944290	-168.3625
51.873581	79.194580	-169.0357
52.249481	79.409767	-169.7715
52.628101	79.615654	-170.5487
53.009464	79.834068	-171.3095
53.393593	80.054619	-172.0886
53.780506	80.273689	-172.9103
54.170223	80.492630	-173.7486
54.562763	80.711639	-174.6158
54.958145	80.930649	-175.4218
55.356396	81.109543	-175.9214
55.757530	81.368469	-176.5906
56.161572	81.909882	-177.8659
56.568542	82.448196	-179.6247
56.978462	82.700165	177.9725
57.391350	82.857758	175.3419
57.807232	83.045204	172.8711
58.226128	83.185814	170.4890
58.648056	83.220108	168.2212
59.073048	83.219009	166.1622
59.501114	83.227219	164.5032
59.932281	83.264885	162.9817
60.366577	83.389687	161.4311
60.804020	83.533760	159.7510
61.244629	83.663383	157.6740
61.688435	83.732948	155.5346
62.135452	83.647827	153.5560
62.585712	83.521225	151.8098
63.039234	83.442360	150.5227
63.496040	83.390060	149.4526
63.956161	83.381805	148.4329
64.419617	83.389977	147.4607
64.886421	83.389999	146.4622
65.356621	83.389999	145.4857
65.830215	83.389999	144.5557
66.307251	83.390007	143.6707
66.787743	83.389999	142.8325
67.271713	83.389992	142.0553
67.759193	83.388748	141.3441
68.250206	83.389992	140.7290
68.744774	83.385185	140.2849
69.242928	83.409927	139.8827
69.744690	83.518837	139.4270
70.250084	83.646759	138.8902
70.759148	83.736412	138.1841
71.271896	83.817848	137.3945
71.788361	83.911339	136.5522
72.308571	83.989876	135.7355
72.832550	84.008034	135.0661
73.360321	84.040894	134.4451
73.891922	84.173340	133.8582
74.427376	84.331696	133.1714
74.966705	84.474754	132.1711
75.509949	84.588829	131.0820
76.057121	84.622139	130.0779
76.608261	84.647934	129.1029
77.163399	84.748299	128.1571
77.722557	84.845833	127.2438
78.285767	84.863167	126.3670
78.853058	84.880943	125.5247
79.424461	84.976479	124.7407
80.000000	85.083801	123.9416
80.579712	85.151314	123.0435
81.163628	85.211891	122.0998
81.751770	85.293846	121.1123
82.344177	85.359901	120.1529
82.940880	85.359451	119.3078
83.541901	85.359978	118.5374
84.147285	85.432144	117.8502
84.757050	85.516838	117.1873
85.371231	85.566032	116.4791
