* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:18:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 10-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	46.845932	65.8743
20.144928	46.914936	65.5154
20.290907	46.983940	65.1334
20.437943	47.052952	64.7329
20.586044	47.121952	64.2743
20.735220	47.203125	63.6895
20.885475	47.259956	63.0687
21.036821	47.252659	62.4165
21.189262	47.203083	61.9225
21.342808	47.099567	61.8009
21.497467	47.003094	61.9826
21.653246	46.973251	62.5408
21.810154	47.002914	63.2610
21.968201	47.113953	63.9749
22.127390	47.278793	64.6154
22.287735	47.476059	65.0707
22.449242	47.708801	65.3069
22.611917	47.985031	65.2316
22.775772	48.268661	64.9095
22.940815	48.503067	64.4342
23.107054	48.757637	63.6273
23.274498	49.137730	62.2957
23.443153	49.479607	60.5756
23.613033	49.612652	58.4579
23.784142	49.660976	56.1870
23.956491	49.715221	53.9967
24.130091	49.707058	51.9113
24.304947	49.569771	50.0135
24.481071	49.388248	48.3610
24.658470	49.233276	47.0985
24.837156	49.081207	46.0484
25.017136	48.950424	44.9985
25.198421	48.785202	44.1957
25.381020	48.479916	43.8870
25.564941	48.202225	43.8609
25.750195	48.149643	44.0047
25.936790	48.128044	44.2676
26.124741	47.956181	44.5186
26.314051	47.791199	44.8863
26.504732	47.752819	45.5557
26.696796	47.773945	46.2292
26.890253	47.839790	46.6246
27.085112	47.911922	46.8778
27.281382	47.937107	46.9825
27.479073	47.944996	47.0848
27.678198	47.931007	47.3897
27.878765	47.944942	47.7156
28.080786	48.062618	47.9679
28.284271	48.201813	48.0890
