* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:17:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\10-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 10-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	57.291683	-12.4249
20.144928	57.622131	-13.6353
20.290907	57.952705	-14.8889
20.437943	58.283756	-16.1778
20.586044	58.614773	-17.5530
20.735220	58.958645	-19.0912
20.885475	59.275658	-20.7071
21.036821	59.524723	-22.4106
21.189262	59.722782	-23.9942
21.342808	59.854973	-25.2469
21.497467	59.975842	-26.1871
21.653246	60.132713	-26.7068
21.810154	60.332699	-26.9748
21.968201	60.606194	-27.1113
22.127390	60.930618	-27.1540
22.287735	61.276730	-27.1199
22.449242	61.694630	-27.1899
22.611917	62.249474	-27.4941
22.775772	62.867218	-28.2018
22.940815	63.505234	-29.5610
23.107054	64.134201	-31.4661
23.274498	64.722168	-33.9846
23.443153	65.234367	-36.8440
23.613033	65.599083	-39.8318
23.784142	65.894753	-42.8334
23.956491	66.176178	-45.6003
24.130091	66.443687	-48.3229
24.304947	66.734344	-51.1349
24.481071	66.992683	-53.9583
24.658470	67.157555	-56.7837
24.837156	67.282845	-59.5383
25.017136	67.415283	-62.1582
25.198421	67.515923	-64.6066
25.381020	67.539680	-66.8283
25.564941	67.550987	-68.8142
25.750195	67.602364	-70.4609
25.936790	67.684875	-71.9971
26.124741	67.834541	-73.6692
26.314051	67.968849	-75.3216
26.504732	67.983124	-76.8986
26.696796	67.978996	-78.3453
26.890253	68.051720	-79.6007
27.085112	68.116943	-80.6290
27.281382	68.085983	-81.3913
27.479073	68.065994	-81.8366
27.678198	68.134842	-81.7816
27.878765	68.292709	-81.5833
28.080786	68.589592	-81.5144
28.284271	68.953468	-81.6476
28.489231	69.324661	-82.1702
28.695675	69.715439	-83.0096
28.903616	70.119476	-84.1274
29.113064	70.533394	-85.6076
29.324028	70.976501	-87.5804
29.536524	71.374580	-89.8701
29.750557	71.635689	-92.3929
29.966141	71.831810	-95.0021
30.183289	72.014755	-97.5301
30.402010	72.153862	-99.9560
30.622314	72.216316	-102.1908
30.844217	72.259941	-104.2716
31.067726	72.352501	-106.2159
31.292856	72.431908	-107.9934
31.519617	72.426758	-109.5514
31.748020	72.431961	-110.9733
31.978081	72.552773	-112.3029
32.209808	72.687836	-113.6073
32.443211	72.756744	-115.0338
32.678310	72.800957	-116.3863
32.915108	72.826218	-117.4959
33.153625	72.859947	-118.4259
33.393871	72.927879	-119.1176
33.635857	73.040787	-119.7689
33.879597	73.245499	-120.5895
34.125103	73.459724	-121.4867
34.372387	73.584511	-122.4396
34.621464	73.715775	-123.4415
34.872345	73.938545	-124.4190
35.125042	74.187691	-125.5505
35.379574	74.439285	-127.0725
35.635948	74.653786	-128.7390
35.894180	74.753326	-130.3820
36.154285	74.828888	-132.0007
36.416275	74.969902	-133.5279
36.680161	75.103813	-134.9948
36.945961	75.164490	-136.4135
37.213688	75.220909	-137.7740
37.483353	75.337372	-139.0449
37.754974	75.462807	-140.3030
38.028561	75.560989	-141.6363
38.304131	75.650887	-142.9812
38.581699	75.740944	-144.2971
38.861279	75.826874	-145.6030
39.142883	75.909515	-146.9151
39.426529	75.981911	-148.2013
39.712231	76.032806	-149.4394
40.000000	76.075935	-150.6163
40.289856	76.122498	-151.7066
40.581814	76.168930	-152.7256
40.875885	76.215370	-153.6842
41.172089	76.261932	-154.5707
41.470440	76.308929	-155.3975
41.770950	76.355927	-156.1040
42.073643	76.380066	-156.5584
42.378525	76.448845	-156.9853
42.685616	76.664230	-157.5635
42.994934	76.900681	-158.3008
43.306492	77.039383	-159.3001
43.620308	77.160812	-160.4541
43.936401	77.332550	-161.7193
44.254780	77.475822	-163.0070
44.575470	77.496620	-164.2079
44.898483	77.506966	-165.3403
45.223835	77.614624	-166.3219
45.551544	77.739822	-167.3454
45.881630	77.850052	-168.6797
46.214108	77.909973	-170.0160
46.548996	77.835777	-171.1253
46.886307	77.740128	-172.0338
47.226067	77.744110	-172.7183
47.568283	77.740044	-173.0997
47.912983	77.596779	-173.0249
48.260181	77.504044	-172.6917
48.609894	77.671036	-172.1813
48.962143	77.910629	-171.6926
49.316940	78.070557	-171.4997
49.674313	78.252663	-171.4590
50.034271	78.520348	-171.4198
50.396843	78.838478	-171.6753
50.762039	79.234810	-172.5862
51.129883	79.583488	-173.8027
51.500389	79.711967	-175.1472
51.873581	79.786873	-176.4608
52.249481	79.938721	-177.4474
52.628101	80.105721	-178.3415
53.009464	80.266914	-179.2966
53.393593	80.428719	179.7357
53.780506	80.590729	178.7535
54.170223	80.752731	177.7557
54.562763	80.914230	176.7405
54.958145	81.075737	175.7067
55.356396	81.237671	174.6530
55.757530	81.399734	173.5778
56.161572	81.561790	172.4811
56.568542	81.723732	171.3579
56.978462	81.885208	170.2042
57.391350	82.046700	169.0162
57.807232	82.208702	167.7910
58.226128	82.370720	166.5222
58.648056	82.532227	165.2099
59.073048	82.693733	163.8323
59.501114	82.858528	162.3705
59.932281	83.017723	160.8159
60.366577	83.165878	159.1458
60.804020	83.295799	157.3831
61.244629	83.403656	155.5044
61.688435	83.473923	153.6262
62.135452	83.475029	151.8511
62.585712	83.451042	150.1987
63.039234	83.440018	148.7469
63.496040	83.429024	147.4231
63.956161	83.417519	146.1797
64.419617	83.406021	145.0190
64.886421	83.395020	143.9266
65.356621	83.384026	142.9058
65.830215	83.372520	141.9541
66.307251	83.361023	141.0746
66.787743	83.350021	140.2612
67.271713	83.339012	139.5392
67.759193	83.321205	138.9419
68.250206	83.315994	138.4388
68.744774	83.342560	138.0379
69.242928	83.394882	137.6567
69.744690	83.479782	137.2139
70.250084	83.577812	136.7130
70.759148	83.669769	136.1178
71.271896	83.761833	135.4662
71.788361	83.853828	134.7848
72.308571	83.945824	134.0724
72.832550	84.037827	133.3362
73.360321	84.129822	132.5784
73.891922	84.221832	131.8046
74.427376	84.313828	131.0115
74.966705	84.405830	130.1982
75.509949	84.497833	129.3625
76.057121	84.589882	128.5060
76.608261	84.681816	127.6178
77.163399	84.775314	126.6879
77.722557	84.864822	125.7159
78.285767	84.949959	124.6709
78.853058	85.016891	123.6340
79.424461	85.037849	122.6822
80.000000	85.053955	121.7986
80.579712	85.106079	121.0133
81.163628	85.167877	120.2625
81.751770	85.224884	119.4811
82.344177	85.281876	118.7016
82.940880	85.338882	117.9355
83.541901	85.395897	117.1805
84.147285	85.452957	116.4366
84.757050	85.509895	115.7074
85.371231	85.566391	114.9922
85.989868	85.622879	114.3034
86.612984	85.676765	113.6590
87.240616	85.736877	113.0412
87.872803	85.814583	112.4390
88.509560	85.899826	111.8502
89.150940	85.977455	111.3007
89.796967	86.073769	110.6954
90.447670	86.236786	109.9018
91.103088	86.386742	109.0557
91.763260	86.419952	108.2587
92.428215	86.454887	107.4825
93.097992	86.605415	106.7940
93.772614	86.783646	106.0087
94.452133	86.942886	104.8870
95.136566	87.071785	103.6586
95.825966	87.123047	102.4724
96.520363	87.157921	101.3343
97.219788	87.229584	100.3462
97.924286	87.315811	99.3680
98.633881	87.422409	98.2582
99.348625	87.517838	97.1212
100.068542	87.554253	96.0157
100.793686	87.585907	94.9406
101.524078	87.661469	93.9459
102.259766	87.750763	92.9366
103.000778	87.838928	91.8329
103.747162	87.927834	90.6374
104.498962	88.024399	89.2953
105.256203	88.098900	87.8996
106.018929	88.109695	86.5095
106.787186	88.099030	85.1725
107.561012	88.098999	83.9746
