"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"
20.5078	49.2531	20.5078	49.435	20.5078	50.0289	20.5078	49.7263
21.9727	52.4523	21.9727	52.273	21.9727	51.7957	21.9727	52.0651
23.4375	56.2393	23.4375	56.1942	23.4375	56.1841	23.4375	56.1977
24.9023	59.1818	24.9023	59.1111	24.9023	58.9705	24.9023	59.0515
26.3672	61.3378	26.3672	61.251	26.3672	61.0609	26.3672	61.1692
27.832	63.6183	27.832	63.5663	27.832	63.4348	27.832	63.5077
29.2969	65.999	29.2969	66.0536	29.2969	66.2577	29.2969	66.1522
30.7617	68.2985	30.7617	68.2211	30.7617	68.0337	30.7617	68.1387
32.2266	70.4142	32.2266	70.2915	32.2266	69.994	32.2266	70.162
33.6914	72.0786	33.6914	71.9942	33.6914	71.7877	33.6914	71.9034
35.1563	73.8439	35.1563	73.8061	35.1563	73.7415	35.1563	73.7796
36.6211	75.1682	36.6211	75.1203	36.6211	75.092	36.6211	75.1148
38.0859	77.4343	38.0859	77.251	38.0859	76.7776	38.0859	77.046
39.5508	78.2856	39.5508	78.1263	39.5508	77.7392	39.5508	77.9592
41.0156	79.2697	41.0156	79.1116	41.0156	78.7327	41.0156	78.9484
42.4805	80.0853	42.4805	79.9244	42.4805	79.5456	42.4805	79.7618
43.9453	80.8672	43.9453	80.692	43.9453	80.278	43.9453	80.5148
45.4102	81.4835	45.4102	81.3006	45.4102	80.8645	45.4102	81.114
46.875	82.0792	46.875	81.8985	46.875	81.4771	46.875	81.7187
48.3398	82.6458	48.3398	82.4507	48.3398	81.9934	48.3398	82.2561
51.2695	83.5275	51.2695	83.3391	51.2695	82.8974	51.2695	83.1508
52.7344	83.9262	52.7344	83.7424	52.7344	83.3199	52.7344	83.5628
54.1992	84.3589	54.1992	84.1778	54.1992	83.7757	54.1992	84.0078
55.6641	84.808	55.6641	84.623	55.6641	84.223	55.6641	84.4548
58.5938	85.5951	58.5938	85.3992	58.5938	84.9728	58.5938	85.2201
60.0586	85.9876	60.0586	85.7981	60.0586	85.3963	60.0586	85.63
62.9883	86.6907	62.9883	86.4886	62.9883	86.0755	62.9883	86.3175
