Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -14.353    64.273
5.07273    -14.422    65.111
5.14651    -14.654    66.526
5.22137    -15.341    69.550
5.29732    -16.027    72.575
5.37437    -16.714    75.600
5.45254    -17.400    78.625
5.53185    -17.887    86.208
5.61231    -18.163    98.614
5.69394    -18.439   111.020
5.77676    -18.716   123.427
5.86079    -18.967   135.729
5.94604    -17.760   141.950
6.03252    -16.552   148.172
6.12027    -15.345   154.393
6.20929    -14.138   160.614
6.29961    -13.489   161.857
6.39124    -12.964   161.997
6.48420    -12.439   162.136
6.57851    -11.913   162.276
6.67420    -12.260   161.914
6.77128    -12.749   161.472
6.86977    -13.237   161.029
6.96969    -13.953   161.938
7.07107    -16.393   173.125
7.17392    -18.834  -175.688
7.27827    -21.275  -164.501
7.38413    -20.829  -145.838
7.49154    -18.152  -121.398
7.60050    -15.475   -96.958
7.71105    -12.979   -77.030
7.82321    -11.282   -76.918
7.93701     -9.585   -76.805
8.05245     -7.888   -76.693
8.16958     -7.597   -77.890
8.28841     -7.357   -79.136
8.40896     -7.118   -80.382
8.53128     -8.760   -76.828
8.65537    -10.645   -72.655
8.78126    -12.530   -68.482
8.90899    -11.132   -29.724
9.03857     -9.519    11.301
9.17004     -7.672    48.113
9.30342     -3.960    51.397
9.43874     -0.249    54.681
9.57603      2.874    56.529
9.71532      5.098    56.182
9.85663      7.322    55.836
10.0000      9.090    55.232
10.1455     10.729    54.558
10.2930     12.293    53.815
10.4427     13.643    52.883
10.5946     14.992    51.952
10.7487     16.208    50.550
10.9051     17.397    49.055
11.0637     18.503    47.211
11.2246     19.522    44.997
11.3879     20.498    42.655
11.5535     21.314    39.846
11.7216     22.127    37.032
11.8921     22.709    33.961
12.0650     23.291    30.891
12.2405     23.657    28.035
12.4186     23.994    25.207
12.5992     24.151    23.118
12.7825     24.269    21.193
12.9684     24.285    20.567
13.1570     24.277    20.243
13.3484     24.328    21.479
13.5426     24.389    22.968
13.7395     24.693    25.208
13.9394     25.032    27.371
14.1421     25.565    28.733
14.3478     26.100    29.596
14.5565     26.641    29.384
14.7683     27.082    28.590
14.9831     27.447    27.347
15.2010     27.593    26.142
15.4221     27.659    25.184
15.6464     27.538    25.286
15.8740     27.384    26.734
16.1049     27.202    29.256
16.3392     27.263    34.073
16.5768     27.519    39.106
16.8179     28.045    44.327
17.0626     28.835    47.922
17.3107     29.665    50.469
17.5625     30.503    51.739
17.8180     31.211    51.776
18.0771     31.825    51.477
18.3401     32.343    50.932
18.6068     32.740    50.382
18.8775     33.069    49.956
19.1521     33.346    49.633
19.4306     33.577    49.413
19.7133     33.744    49.317
20.0000     33.855    49.419
20.2909     33.920    49.833
20.5860     33.954    50.685
20.8855     33.984    52.103
21.1893     34.080    54.223
21.4975     34.293    56.643
21.8102     34.633    58.988
22.1274     35.086    60.946
22.4492     35.620    62.316
22.7758     36.196    63.049
23.1071     36.789    63.224
23.4432     37.382    62.965
23.7841     37.970    62.342
24.1301     38.544    61.437
24.4811     39.088    60.341
24.8372     39.584    59.221
25.1984     40.027    58.327
25.5649     40.433    57.945
25.9368     40.845    58.279
26.3141     41.320    59.314
26.6968     41.907    60.753
27.0851     42.609    62.126
27.4791     43.385    63.029
27.8788     44.158    63.354
28.2843     44.876    63.315
28.6957     45.520    63.205
29.1131     46.102    63.269
29.5365     46.656    63.591
29.9661     47.211    64.087
30.4020     47.779    64.568
30.8442     48.350    64.837
31.2929     48.906    64.887
31.7480     49.437    64.806
32.2098     49.952    64.706
32.6783     50.470    64.646
33.1536     51.009    64.572
33.6359     51.571    64.416
34.1251     52.146    64.158
34.6215     52.724    63.870
35.1250     53.311    63.620
35.6359     53.912    63.397
36.1543     54.523    63.116
36.6802     55.130    62.730
37.2137     55.709    62.278
37.7550     56.263    61.848
38.3041     56.801    61.464
38.8613     57.336    61.050
39.4265     57.869    60.493
40.0000     58.395    59.739
40.5818     58.907    58.783
41.1721     59.401    57.686
41.7710     59.883    56.517
42.3785     60.351    55.309
42.9949     60.801    54.137
43.6203     61.233    53.122
44.2548     61.670    52.338
44.8985     62.124    51.586
45.5515     62.560    50.669
46.2141     62.941    49.720
46.8863     63.286    48.987
47.5683     63.649    48.234
48.2602     63.991    47.002
48.9621     64.238    45.611
49.6743     64.443    44.749
50.3968     64.735    44.239
51.1299     65.102    43.281
51.8736     65.423    41.927
52.6281     65.681    40.884
53.3936     65.945    40.252
54.1702     66.211    39.708
54.9581     66.441    39.283
55.7575     66.651    39.024
56.5685     66.846    38.777
57.3914     67.020    38.554
58.2261     67.185    38.412
59.0730     67.355    38.394
59.9323     67.530    38.608
60.8040     67.718    39.096
61.6884     67.902    39.934
62.5857     68.085    41.087
63.4960     68.239    42.338
64.4196     68.327    43.670
65.3566     68.364    45.117
66.3073     68.384    46.423
67.2717     68.393    47.469
68.2502     68.418    48.370
69.2429     68.483    49.276
70.2501     68.602    50.341
71.2719     68.758    51.655
72.3086     68.919    53.307
73.3603     69.058    55.247
74.4274     69.150    57.384
75.5099     69.197    59.520
76.6083     69.197    61.495
77.7226     69.199    63.430
78.8531     69.262    65.224
80.0000     69.390    67.005
81.1636     69.588    69.004
82.3442     69.804    71.349
83.5419     70.003    74.245
84.7570     70.151    77.477
85.9899     70.215    80.855
87.2406     70.205    84.084
88.5096     70.167    86.936
89.7970     70.165    89.212
91.1031     70.228    91.087
92.4282     70.361    93.097
93.7726     70.527    95.750
95.1366     70.684    99.304
96.5204     70.799   103.549
97.9243     70.860   107.948
99.3486     70.862   112.139
100.794     70.888   115.815
102.260     70.944   118.973
103.747     71.077   122.143
105.256     71.252   125.617
106.787     71.424   129.481
