"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	73.8493	20.5078	73.8949	20.5078	74.3399	20.5078	74.6869	20.5078	49.2081	20.5078	49.555	20.5078	50
21.9727	76.7384	21.9727	76.7834	21.9727	77.272	21.9727	77.6568	21.9727	49.1266	21.9727	49.5114	21.9727	50
23.4375	78.4415	23.4375	78.484	23.4375	78.9395	23.4375	79.3055	23.4375	49.1785	23.4375	49.5445	23.4375	50
24.9023	81.0193	24.9023	81.0627	24.9023	81.541	24.9023	81.9292	24.9023	49.1335	24.9023	49.5218	24.9023	50
26.3672	83.8124	26.3672	83.8564	26.3672	84.3331	26.3672	84.7174	26.3672	49.139	26.3672	49.5233	26.3672	50
27.832	86.4549	27.832	86.4987	27.832	86.9851	27.832	87.3809	27.832	49.1179	27.832	49.5136	27.832	50
29.2969	88.7837	29.2969	88.8265	29.2969	89.3056	29.2969	89.6929	29.2969	49.1335	29.2969	49.5209	29.2969	50
30.7617	89.932	30.7617	89.975	30.7617	90.4686	30.7617	90.8702	30.7617	49.1048	30.7617	49.5064	30.7617	50
32.2266	90.1265	32.2266	90.1671	32.2266	90.641	32.2266	91.0258	32.2266	49.1413	32.2266	49.5261	32.2266	50
33.6914	90.1019	33.6914	90.1427	33.6914	90.6243	33.6914	91.0148	33.6914	49.1279	33.6914	49.5184	33.6914	50
35.1562	90.2851	35.1562	90.3246	35.1562	90.7999	35.1562	91.189	35.1562	49.1356	35.1562	49.5247	35.1562	50
36.6211	90.7484	36.6211	90.7881	36.6211	91.2698	36.6211	91.6637	36.6211	49.1244	36.6211	49.5183	36.6211	50
38.0859	91.628	38.0859	91.6664	38.0859	92.1389	38.0859	92.5264	38.0859	49.14	38.0859	49.5275	38.0859	50
39.5508	92.7386	39.5508	92.7767	39.5508	93.2514	39.5508	93.6416	39.5508	49.1351	39.5508	49.5253	39.5508	50
41.0156	94.1473	41.0156	94.1854	41.0156	94.6657	41.0156	95.0623	41.0156	49.1231	41.0156	49.5197	41.0156	50
42.4805	95.3971	42.4805	95.434	42.4805	95.9063	42.4805	96.295	42.4805	49.1389	42.4805	49.5277	42.4805	50
43.9453	96.4472	43.9453	96.4829	43.9453	96.9457	43.9453	97.3285	43.9453	49.1544	43.9453	49.5372	43.9453	50
45.4102	97.042	45.4102	97.0762	45.4102	97.5281	45.4102	97.9034	45.4102	49.1729	45.4102	49.5482	45.4102	50
46.875	97.2198	46.875	97.2533	46.875	97.7034	46.875	98.0787	46.875	49.1746	46.875	49.5499	46.875	50
48.3398	97.0724	48.3398	97.1047	48.3398	97.5468	48.3398	97.9167	48.3398	49.188	48.3398	49.5579	48.3398	50
51.2695	96.4772	51.2695	96.5069	51.2695	96.9302	51.2695	97.2863	51.2695	49.2207	51.2695	49.5768	51.2695	50
52.7344	96.2719	52.7344	96.3	52.7344	96.7103	52.7344	97.0561	52.7344	49.2439	52.7344	49.5897	52.7344	50
54.1992	96.1239	54.1992	96.15	54.1992	96.5455	54.1992	96.8794	54.1992	49.2706	54.1992	49.6045	54.1992	50
55.6641	96.0332	55.6641	96.0584	55.6641	96.4475	55.6641	96.7768	55.6641	49.2816	55.6641	49.6109	55.6641	50
58.5938	96.0725	58.5938	96.0946	58.5938	96.4603	58.5938	96.7728	58.5938	49.3217	58.5938	49.6343	58.5938	50
60.0586	96.1431	60.0586	96.1633	60.0586	96.5151	60.0586	96.817	60.0586	49.3463	60.0586	49.6482	60.0586	50
62.9883	96.3195	62.9883	96.3366	62.9883	96.665	62.9883	96.9489	62.9883	49.3877	62.9883	49.6716	62.9883	50
64.4531	96.4075	64.4531	96.4228	64.4531	96.7368	64.4531	97.0097	64.4531	49.413	64.4531	49.6859	64.4531	50
67.3828	96.549	67.3828	96.5614	67.3828	96.8501	67.3828	97.1045	67.3828	49.4569	67.3828	49.7113	67.3828	50
68.8477	96.6177	68.8477	96.6285	68.8477	96.9023	68.8477	97.1454	68.8477	49.4831	68.8477	49.7262	68.8477	50
71.7773	96.7843	71.7773	96.791	71.7773	97.0245	71.7773	97.2348	71.7773	49.5562	71.7773	49.7665	71.7773	50
74.707	96.9101	74.707	96.9128	74.707	97.1065	74.707	97.2798	74.707	49.633	74.707	49.8063	74.707	50
77.6367	96.9428	77.6367	96.9416	77.6367	97.0967	77.6367	97.2341	77.6367	49.7075	77.6367	49.8449	77.6367	50
79.1016	96.9321	79.1016	96.9294	79.1016	97.0664	79.1016	97.1876	79.1016	49.7418	79.1016	49.863	79.1016	50
82.0312	96.8832	82.0312	96.8772	82.0312	96.9767	82.0312	97.0634	82.0312	49.8137	82.0312	49.9005	82.0312	50
84.9609	96.7928	84.9609	96.7831	84.9609	96.8423	84.9609	96.8909	84.9609	49.8922	84.9609	49.9408	84.9609	50
87.8906	96.6755	87.8906	96.6628	87.8906	96.6826	87.8906	96.6933	87.8906	49.9695	87.8906	49.9801	87.8906	50
90.8203	96.5763	90.8203	96.559	90.8203	96.5193	90.8203	96.4708	90.8203	50.0882	90.8203	50.0397	90.8203	50
95.2148	96.3056	95.2148	96.2852	95.2148	96.1933	95.2148	96.0902	95.2148	50.1949	95.2148	50.0919	95.2148	50
98.1445	96.1834	98.1445	96.1588	98.1445	96.0141	98.1445	95.8515	98.1445	50.3073	98.1445	50.1447	98.1445	50
101.074	96.006	101.074	95.9793	101.074	95.8021	101.074	95.6019	101.074	50.3774	101.074	50.1771	101.074	50
105.469	95.8258	105.469	95.7937	105.469	95.5461	105.469	95.2523	105.469	50.5414	105.469	50.2476	105.469	50
108.398	96.009	108.398	95.9725	108.398	95.675	108.398	95.3169	108.398	50.6556	108.398	50.2976	108.398	50
112.793	96.1267	112.793	96.0827	112.793	95.7116	112.793	95.2781	112.793	50.8046	112.793	50.3711	112.793	50
117.188	96.0906	117.188	96.0433	117.188	95.619	117.188	95.1167	117.188	50.9266	117.188	50.4243	117.188	50
120.117	96.1502	120.117	96.1009	120.117	95.6422	120.117	95.0916	120.117	51.0093	120.117	50.4588	120.117	50
124.512	96.1724	124.512	96.1193	124.512	95.6197	124.512	95.0241	124.512	51.0952	124.512	50.4997	124.512	50
128.906	96.1507	128.906	96.0957	128.906	95.5829	128.906	94.9718	128.906	51.1239	128.906	50.5128	128.906	50
133.301	96.142	133.301	96.0831	133.301	95.5406	133.301	94.8943	133.301	51.1889	133.301	50.5425	133.301	50
139.16	96.1601	139.16	96.0937	139.16	95.4993	139.16	94.7934	139.16	51.3003	139.16	50.5944	139.16	50
143.555	96.1675	143.555	96.0974	143.555	95.4727	143.555	94.7319	143.555	51.3655	143.555	50.6247	143.555	50
147.949	96.2093	147.949	96.1344	147.949	95.4763	147.949	94.6945	147.949	51.44	147.949	50.6582	147.949	50
153.809	96.2948	153.809	96.2159	153.809	95.5317	153.809	94.709	153.809	51.5069	153.809	50.6842	153.809	50
159.668	96.3911	159.668	96.3096	159.668	95.6191	159.668	94.795	159.668	51.5146	159.668	50.6904	159.668	50
165.527	96.55	165.527	96.469	165.527	95.8012	165.527	95.0098	165.527	51.4592	165.527	50.6678	165.527	50
171.387	96.5962	171.387	96.5117	171.387	95.8397	171.387	95.0628	171.387	51.4489	171.387	50.672	171.387	50
