"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
165.527	1.45923	165.527	0.667835
171.387	1.44886	171.387	0.672033
177.246	1.29483	177.246	0.618708
183.105	1.21391	183.105	0.619966
188.965	1.70846	188.965	0.821642
196.289	2.0743	196.289	0.947806
203.613	2.16937	203.613	0.981604
210.938	2.01781	210.938	0.916183
218.262	1.89738	218.262	0.868793
225.586	2.08812	225.586	0.968515
232.91	2.53511	232.91	1.12944
241.699	2.43983	241.699	1.07001
250.488	2.43739	250.488	1.07421
259.277	2.44367	259.277	1.06889
268.066	2.13172	268.066	0.93771
276.855	2.17391	276.855	0.945583
287.109	2.02787	287.109	0.889293
297.363	2.20294	297.363	1.00589
307.617	2.72619	307.617	1.1974
319.336	2.65317	319.336	1.18046
329.59	2.46011	329.59	1.03979
341.309	2.34554	341.309	1.02254
353.027	2.47268	353.027	1.0177
366.211	2.31118	366.211	0.933075
379.395	2.68695	379.395	1.10848
392.578	2.47079	392.578	1.11478
405.762	2.78106	405.762	1.36416
420.41	3.0128	420.41	1.37172
435.059	2.80727	435.059	1.34068
451.172	3.34912	451.172	1.63478
465.82	3.43426	465.82	1.64488
483.398	3.51718	483.398	1.80438
499.512	3.8329	499.512	2.01063
517.09	3.98221	517.09	1.95619
536.133	4.48345	536.133	2.26673
555.176	4.3317	555.176	2.08933
574.219	4.28782	574.219	1.99941
594.727	4.36267	594.727	2.02731
615.234	4.6374	615.234	2.17508
637.207	4.44703	637.207	2.16373
659.18	4.88864	659.18	2.23653
682.617	4.92216	682.617	2.30625
707.52	4.78643	707.52	2.26751
732.422	4.8845	732.422	2.19141
757.324	5.23505	757.324	2.64182
785.156	5.28785	785.156	2.60333
811.523	4.61218	811.523	1.87773
840.82	5.36146	840.82	2.34696
870.117	5.33037	870.117	2.50415
900.879	5.57801	900.879	2.58566
933.105	4.8578	933.105	2.04369
965.332	5.51138	965.332	2.13771
1,000.49	4.85582	1,000.49	1.83601
1,035.64	5.11526	1,035.64	1.65237
1,072.27	3.41353	1,072.27	0.420822
1,108.89	4.22761	1,108.89	0.726174
1,148.44	3.5564	1,148.44	0.0446998
1,189.45	3.16803	1,189.45	-0.0457272
1,230.47	4.38993	1,230.47	0.683262
1,274.41	4.29326	1,274.41	1.18667
1,319.82	4.56264	1,319.82	1.54822
1,366.7	4.75514	1,366.7	1.96943
1,413.57	5.03539	1,413.57	1.94883
1,463.38	4.85112	1,463.38	1.53415
1,516.11	3.85381	1,516.11	1.13595
1,568.85	5.04106	1,568.85	2.18891
1,624.51	5.34423	1,624.51	2.62069
1,681.64	6.07263	1,681.64	3.33899
1,741.7	6.38576	1,741.7	3.61999
1,803.22	6.61778	1,803.22	3.9062
1,866.21	6.5329	1,866.21	3.79382
1,932.13	6.34815	1,932.13	3.44308
1,999.51	6.23347	1,999.51	3.40192
2,069.82	6.73416	2,069.82	3.71221
2,143.07	7.0575	2,143.07	4.12686
2,219.24	7.37023	2,219.24	4.29972
2,296.88	7.03282	2,296.88	4.0653
2,378.91	6.90824	2,378.91	3.88799
2,462.4	7.81347	2,462.4	4.61039
2,548.83	8.29528	2,548.83	4.92569
2,639.65	8.32665	2,639.65	4.80487
2,731.93	8.0707	2,731.93	4.37236
2,828.61	8.37742	2,828.61	4.41316
2,928.22	8.73708	2,928.22	4.60751
3,030.76	8.99267	3,030.76	4.76055
3,137.7	8.92282	3,137.7	4.64905
3,249.02	8.59768	3,249.02	4.3918
3,363.28	8.52472	3,363.28	4.38512
3,481.93	8.62709	3,481.93	4.52343
3,604.98	8.14224	3,604.98	4.25083
3,732.42	8.12105	3,732.42	4.44671
3,864.26	8.15929	3,864.26	4.61701
4,000.49	7.72843	4,000.49	4.23964
4,141.11	7.90518	4,141.11	4.56635
4,287.6	8.14288	4,287.6	4.75412
4,438.48	8.05647	4,438.48	4.53372
4,595.21	8.22325	4,595.21	4.49281
4,756.35	8.16938	4,756.35	4.3878
4,924.8	8.59867	4,924.8	4.65857
5,097.66	8.38241	5,097.66	4.53619
5,277.83	8.45937	5,277.83	4.49367
5,463.87	8.40114	5,463.87	4.6103
5,657.23	8.43346	5,657.23	4.6249
5,856.45	8.5727	5,856.45	4.61876
6,062.99	8.60094	6,062.99	4.74267
6,276.86	8.51183	6,276.86	4.76128
6,498.05	8.86709	6,498.05	4.78109
6,726.56	9.10174	6,726.56	4.93803
6,963.87	8.95355	6,963.87	4.84028
7,209.96	9.08197	7,209.96	4.77515
7,464.84	9.11993	7,464.84	4.773
7,727.05	8.91358	7,727.05	4.64216
7,999.51	9.06215	7,999.51	4.88026
8,282.23	8.93883	8,282.23	4.78354
8,573.73	9.02049	8,573.73	4.86055
8,876.95	9.13684	8,876.95	4.99428
9,188.96	9.22177	9,188.96	5.0146
9,514.16	9.13637	9,514.16	4.907
9,849.61	9.25091	9,849.61	5.03915
10,196.8	9.38926	10,196.8	5.12049
10,555.7	9.4674	10,555.7	5.15788
10,927.7	9.58628	10,927.7	5.30948
11,313	9.55255	11,313	5.27591
11,712.9	9.72425	11,712.9	5.28254
12,126	9.71344	12,126	5.23618
12,553.7	9.762	12,553.7	5.24064
12,996.1	9.71896	12,996.1	5.18901
13,454.6	9.56253	13,454.6	5.14008
13,929.2	9.49277	13,929.2	5.11734
14,419.9	9.68743	14,419.9	5.37765
14,928.2	10.0185	14,928.2	5.59418
15,455.6	10.4257	15,455.6	5.81863
16,000.5	10.9667	16,000.5	6.04052
16,564.5	11.7712	16,564.5	6.37404
17,148.9	12.3171	17,148.9	6.41189
17,752.4	12.3879	17,752.4	6.344
18,379.4	12.4652	18,379.4	6.2447
19,026.9	12.4151	19,026.9	6.15077
19,697.8	12.3576	19,697.8	6.14676
19,999.5	12.3133	19,999.5	6.20852
