"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce (full horizontal rear)"		"Total Early Reflection"
5,856.45	92.2621	5,856.45	87.2625	5,856.45	95.693	5,856.45	89.8112	5,856.45	74.6456	5,856.45	91.4062
6,062.99	91.4536	6,062.99	87.3088	6,062.99	95.9276	6,062.99	89.9786	6,062.99	75.6773	6,062.99	91.388
6,276.86	91.0826	6,276.86	87.4437	6,276.86	95.4261	6,276.86	89.8864	6,276.86	75.2205	6,276.86	91.027
6,498.05	90.965	6,498.05	87.3988	6,498.05	95.6279	6,498.05	88.9628	6,498.05	74.331	6,498.05	90.9809
6,726.56	91.1353	6,726.56	86.8865	6,726.56	96.4025	6,726.56	89.8184	6,726.56	74.3995	6,726.56	91.548
6,963.87	91.2725	6,963.87	87.4881	6,963.87	96.0537	6,963.87	89.6782	6,963.87	74.3293	6,963.87	91.3909
7,209.96	92.1214	7,209.96	87.5421	7,209.96	96.7911	7,209.96	89.9349	7,209.96	73.3044	7,209.96	92.0307
7,464.84	92.3498	7,464.84	87.6437	7,464.84	96.8683	7,464.84	89.958	7,464.84	73.4201	7,464.84	92.1344
7,727.05	92.3604	7,727.05	87.2548	7,727.05	96.5784	7,727.05	90.1041	7,727.05	72.915	7,727.05	91.9565
7,999.51	91.3329	7,999.51	87.1531	7,999.51	97.2076	7,999.51	90.5205	7,999.51	74.0299	7,999.51	92.1949
8,282.23	91.0889	8,282.23	86.0701	8,282.23	97.2297	8,282.23	90.7484	8,282.23	74.9911	8,282.23	92.1449
8,573.73	91.1213	8,573.73	85.4676	8,573.73	97.7658	8,573.73	91.3915	8,573.73	75.4003	8,573.73	92.5707
8,876.95	90.7478	8,876.95	84.8958	8,876.95	97.5887	8,876.95	91.0847	8,876.95	74.68	8,876.95	92.3295
9,188.96	90.5947	9,188.96	84.3123	9,188.96	97.8262	9,188.96	91.1955	9,188.96	74.3914	9,188.96	92.4665
9,514.16	90.9812	9,514.16	84.3353	9,514.16	97.5173	9,514.16	90.9323	9,514.16	72.8667	9,514.16	92.2683
9,849.61	90.6763	9,849.61	83.761	9,849.61	97.8414	9,849.61	90.9953	9,849.61	72.6434	9,849.61	92.4381
10,196.8	90.4496	10,196.8	83.4451	10,196.8	98.1812	10,196.8	90.918	10,196.8	72.1781	10,196.8	92.6294
10,555.7	90.1232	10,555.7	83.7919	10,555.7	98.1338	10,555.7	90.5628	10,555.7	72.0982	10,555.7	92.5187
10,927.7	89.8633	10,927.7	83.9237	10,927.7	97.9991	10,927.7	90.2171	10,927.7	72.3147	10,927.7	92.3514
11,313	90.4166	11,313	83.1405	11,313	97.7454	11,313	90.017	11,313	71.7317	11,313	92.1885
11,712.9	91.1325	11,712.9	83.0062	11,712.9	98.0047	11,712.9	89.8208	11,712.9	71.2	11,712.9	92.4487
12,126	91.3078	12,126	83.0884	12,126	97.7958	12,126	89.5636	12,126	70.2821	12,126	92.2993
12,553.7	91.0375	12,553.7	83.0673	12,553.7	97.5744	12,553.7	89.181	12,553.7	68.9588	12,553.7	92.057
12,996.1	90.6896	12,996.1	83.2451	12,996.1	96.8504	12,996.1	88.6104	12,996.1	68.1431	12,996.1	91.4352
13,454.6	90.4971	13,454.6	82.7606	13,454.6	95.9928	13,454.6	88.0612	13,454.6	68.8683	13,454.6	90.7425
13,929.2	90.3424	13,929.2	82.1325	13,929.2	95.3428	13,929.2	87.6224	13,929.2	68.5082	13,929.2	90.2143
14,419.9	89.2468	14,419.9	79.984	14,419.9	95.2055	14,419.9	87.4243	14,419.9	68.0773	14,419.9	89.8362
14,928.2	88.7369	14,928.2	77.3274	14,928.2	94.8673	14,928.2	86.6991	14,928.2	65.8351	14,928.2	89.3855
15,455.6	88.5895	15,455.6	76.6034	15,455.6	94.1931	15,455.6	85.0065	15,455.6	63.5627	15,455.6	88.7081
16,000.5	88.7177	16,000.5	76.9318	16,000.5	93.3209	16,000.5	82.0347	16,000.5	61.0505	16,000.5	87.9281
16,564.5	88.2716	16,564.5	77.3823	16,564.5	93.5297	16,564.5	78.4428	16,564.5	56.2198	16,564.5	87.8544
17,148.9	87.408	17,148.9	77.1917	17,148.9	94.9029	17,148.9	78.2938	17,148.9	53.6353	17,148.9	88.7657
17,752.4	86.6364	17,752.4	75.9516	17,752.4	95.0059	17,752.4	78.2626	17,752.4	53.163	17,752.4	88.7321
18,379.4	86.253	18,379.4	74.5039	18,379.4	94.5225	18,379.4	77.1448	18,379.4	50.6326	18,379.4	88.2415
19,026.9	85.9408	19,026.9	72.9285	19,026.9	93.5594	19,026.9	75.1286	19,026.9	48.0967	19,026.9	87.3472
19,697.8	85.3652	19,697.8	72.1324	19,697.8	92.3009	19,697.8	72.9254	19,697.8	51.3304	19,697.8	86.1881
19,999.5	84.678	19,999.5	73.0207	19,999.5	91.6635	19,999.5	71.5515	19,999.5	56.4062	19,999.5	85.5513
