"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.9693
21.9727	56.533
23.4375	52.0773
24.9023	58.4841
26.3672	58.512
27.832	60.8096
29.2969	63.2957
30.7617	65.4795
32.2266	67.7112
33.6914	69.844
35.1563	71.75
36.6211	73.5094
38.0859	75.0185
39.5508	76.3894
41.0156	78.0356
42.4805	79.1186
43.9453	80.3255
45.4102	81.4691
46.875	82.6336
48.3398	83.665
51.2695	85.5662
52.7344	86.4162
54.1992	87.248
55.6641	88.0285
58.5938	89.4457
60.0586	90.0772
62.9883	91.2799
64.4531	91.815
67.3828	92.7846
68.8477	93.2143
71.7773	94.0183
74.707	94.7571
77.6367	95.4402
79.1016	95.7079
82.0313	96.1622
84.9609	96.5212
87.8906	96.8737
90.8203	97.1756
95.2148	97.4187
98.1445	97.5226
101.074	97.6435
105.469	97.7662
108.398	97.8052
112.793	97.8849
117.188	97.8303
120.117	97.8612
124.512	97.8681
128.906	97.7232
133.301	97.5577
139.16	97.3269
143.555	97.1958
147.949	97.0699
153.809	96.8663
159.668	96.6943
165.527	96.6356
171.387	96.4386
177.246	96.3016
183.105	95.9915
188.965	95.7551
196.289	95.726
203.613	95.5243
210.938	95.3357
218.262	95.1801
225.586	95.0609
232.91	94.8862
241.699	94.7586
250.488	94.4967
259.277	94.7408
268.066	94.4034
276.855	94.3714
287.109	94.5566
297.363	94.3894
307.617	94.5163
319.336	94.2258
329.59	94.2177
341.309	94.2539
353.027	93.937
366.211	94.0483
379.395	94.4258
392.578	94.1425
405.762	93.8933
420.41	93.9623
435.059	93.7511
451.172	93.9712
465.82	94.354
483.398	94.7902
499.512	94.9702
517.09	94.9866
536.133	94.4779
555.176	94.8557
574.219	94.867
594.727	94.5944
615.234	94.8986
637.207	94.8673
659.18	94.5439
682.617	94.5215
707.52	94.6734
732.422	94.6695
757.324	94.7248
785.156	95.0525
811.523	94.7037
840.82	94.6034
870.117	94.2679
900.879	94.2001
933.105	93.7847
965.332	94.0085
1,000.49	94.1927
1,035.64	93.7724
1,072.27	93.5373
1,108.89	93.3547
1,148.44	93.354
1,189.45	93.3212
1,230.47	93.5921
1,274.41	93.6364
1,319.82	93.6106
1,366.7	93.3802
1,413.57	93.1948
1,463.38	93.3519
1,516.11	93.1952
1,568.85	92.4262
1,624.51	91.4792
1,681.64	91.6599
1,741.7	92.2697
1,803.22	92.4022
1,866.21	92.1787
1,932.13	92.9119
1,999.51	93.3207
2,069.82	93.2981
2,143.07	93.4964
2,219.24	93.4768
2,296.88	93.1929
2,378.91	93.4843
2,462.4	93.612
2,548.83	92.6449
2,639.65	93.0556
2,731.93	92.8203
2,828.61	92.676
2,928.22	92.8781
3,030.76	92.8185
3,137.7	92.8867
3,249.02	92.8459
3,363.28	92.6416
3,481.93	92.4461
3,604.98	92.6799
3,732.42	92.3086
3,864.26	92.6692
4,000.49	92.2917
4,141.11	92.4033
4,287.6	92.4309
4,438.48	92.5054
4,595.21	92.1993
4,756.35	92.4169
4,924.8	92.1637
5,097.66	92.0409
5,277.83	92.1326
5,463.87	92.0437
5,657.23	92.1621
5,856.45	92.1653
6,062.99	92.1855
6,276.86	92.1827
6,498.05	92.1913
6,726.56	92.0707
6,963.87	92.0061
7,209.96	92.0683
7,464.84	91.983
7,727.05	91.9495
7,999.51	92.0036
8,282.23	91.8624
8,573.73	91.6926
8,876.95	91.6635
9,188.96	91.6972
9,514.16	91.6966
9,849.61	91.5821
10,196.8	91.5909
10,555.7	91.4432
10,927.7	91.257
11,313	91.0687
11,712.9	91.0214
12,126	91.0627
12,553.7	91.0549
12,996.1	90.9541
13,454.6	90.8146
13,929.2	90.7013
14,419.9	90.8392
14,928.2	91.0077
15,455.6	90.9019
16,000.5	90.4373
16,564.5	89.814
17,148.9	89.0375
17,752.4	88.2329
18,379.4	87.3989
19,026.9	86.2844
19,697.8	84.8377
19,999.5	84.1451
