"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.7806	20.5078	42.8042	20.5078	49.7186	20.5078	47.7384
21.9727	52.7246	21.9727	55.1042	21.9727	60.1937	21.9727	58.3138
23.4375	49.4642	23.4375	48.898	23.4375	56.0865	23.4375	54.0325
24.9023	56.3957	24.9023	57.1356	24.9023	61.4995	24.9023	59.8849
26.3672	57.2331	26.3672	57.0626	26.3672	61.1289	26.3672	59.6779
27.832	59.2934	27.832	59.4407	27.832	63.5103	27.832	62.0244
29.2969	61.6919	29.2969	62.1102	29.2969	65.9061	29.2969	64.4635
30.7617	64.0619	30.7617	64.4539	30.7617	67.8694	30.7617	66.5336
32.2266	66.4481	32.2266	66.8624	32.2266	69.8722	32.2266	68.6521
33.6914	68.6247	33.6914	69.0954	33.6914	71.9001	33.6914	70.7359
35.1563	70.6205	35.1563	71.1014	35.1563	73.6594	35.1563	72.572
36.6211	72.486	36.6211	72.9466	36.6211	75.2555	36.6211	74.2525
38.0859	74.0967	38.0859	74.5244	38.0859	76.619	38.0859	75.6934
39.5508	75.5315	39.5508	75.9473	39.5508	77.8843	39.5508	77.0157
41.0156	77.2384	41.0156	77.6527	41.0156	79.4198	41.0156	78.6125
42.4805	78.3774	42.4805	78.7722	42.4805	80.4119	42.4805	79.6543
43.9453	79.66	43.9453	80.0249	43.9453	81.4934	43.9453	80.8046
45.4102	80.844	45.4102	81.1966	45.4102	82.567	45.4102	81.9178
46.875	82.0461	46.875	82.3881	46.875	83.6643	46.875	83.0534
48.3398	83.1262	48.3398	83.4467	48.3398	84.6139	48.3398	84.0495
