"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.04	20.5078	39.1272	20.5078	43.8344
21.9727	52.2637	21.9727	55.3721	21.9727	54.0903
23.4375	50.3578	23.4375	49.7799	23.4375	50.0785
24.9023	56.468	24.9023	57.4831	24.9023	57.0051
26.3672	57.7826	26.3672	57.1864	26.3672	57.4948
27.832	59.6397	27.832	59.753	27.832	59.6967
29.2969	61.9171	29.2969	62.4223	29.2969	62.1771
30.7617	64.249	30.7617	64.7175	30.7617	64.4896
32.2266	66.56	32.2266	67.0937	32.2266	66.835
33.6914	68.6886	33.6914	69.2888	33.6914	68.999
35.1563	70.6596	35.1563	71.2558	35.1563	70.9679
36.6211	72.5562	36.6211	73.0255	36.6211	72.7972
38.0859	74.1507	38.0859	74.5929	38.0859	74.3774
39.5508	75.5683	39.5508	76.0124	39.5508	75.796
41.0156	77.2759	41.0156	77.6768	41.0156	77.481
42.4805	78.425	42.4805	78.7703	42.4805	78.6011
43.9453	79.7065	43.9453	80.0161	43.9453	79.864
45.4102	80.8758	45.4102	81.1935	45.4102	81.0376
46.875	82.069	46.875	82.3822	46.875	82.2284
48.3398	83.1603	48.3398	83.4171	48.3398	83.2906
51.2695	85.1467	51.2695	85.3593	51.2695	85.2543
52.7344	86.023	52.7344	86.2048	52.7344	86.1148
54.1992	86.8804	54.1992	87.0452	54.1992	86.9636
55.6641	87.6989	55.6641	87.8327	55.6641	87.7663
58.5938	89.1818	58.5938	89.2695	58.5938	89.2259
60.0586	89.8323	60.0586	89.9086	60.0586	89.8706
62.9883	91.091	62.9883	91.1226	62.9883	91.1068
64.4531	91.6374	64.4531	91.6574	64.4531	91.6474
67.3828	92.6409	67.3828	92.6274	67.3828	92.6342
68.8477	93.0906	68.8477	93.0571	68.8477	93.0739
71.7773	93.9285	71.7773	93.8722	71.7773	93.9004
74.707	94.6932	74.707	94.6144	74.707	94.654
77.6367	95.4009	77.6367	95.2984	77.6367	95.3499
79.1016	95.686	79.1016	95.5715	79.1016	95.6291
82.0313	96.1642	82.0313	96.0265	82.0313	96.0959
84.9609	96.5282	84.9609	96.3789	84.9609	96.4542
87.8906	96.9058	87.8906	96.7408	87.8906	96.8241
90.8203	97.2395	90.8203	97.0694	90.8203	97.1553
95.2148	97.4972	95.2148	97.3063	95.2148	97.4028
98.1445	97.5873	98.1445	97.4018	98.1445	97.4956
101.074	97.7512	101.074	97.5339	101.074	97.6439
105.469	97.8801	105.469	97.6489	105.469	97.766
108.398	97.9396	108.398	97.6956	108.398	97.8193
112.793	98.0388	112.793	97.769	112.793	97.906
117.188	98.0041	117.188	97.713	117.188	97.861
120.117	98.0668	120.117	97.7563	120.117	97.9143
124.512	98.0896	124.512	97.7564	124.512	97.9262
128.906	97.9615	128.906	97.5984	128.906	97.7838
133.301	97.81	133.301	97.4379	133.301	97.6279
139.16	97.6069	139.16	97.2155	139.16	97.4156
143.555	97.5148	143.555	97.078	143.555	97.3019
147.949	97.4149	147.949	96.9176	147.949	97.1733
153.809	97.2398	153.809	96.7194	153.809	96.9874
159.668	97.073	159.668	96.5805	159.668	96.8337
165.527	97.024	165.527	96.5214	165.527	96.78
171.387	96.8377	171.387	96.2961	171.387	96.5753
177.246	96.7531	177.246	96.1757	177.246	96.474
183.105	96.4791	183.105	95.8169	183.105	96.1606
188.965	96.2982	188.965	95.6288	188.965	95.9764
196.289	96.2655	196.289	95.6835	196.289	95.9842
203.613	96.0508	203.613	95.4665	203.613	95.7685
210.938	95.9301	210.938	95.2555	210.938	95.6059
218.262	95.7997	218.262	95.1115	218.262	95.4692
225.586	95.6748	225.586	94.9797	225.586	95.3412
232.91	95.6044	232.91	94.8382	232.91	95.2382
241.699	95.5034	241.699	94.7345	241.699	95.1359
250.488	95.4012	250.488	94.403	250.488	94.9307
259.277	95.6692	259.277	94.666	259.277	95.1965
268.066	95.3407	268.066	94.2513	268.066	94.8301
276.855	95.4229	276.855	94.1998	276.855	94.8543
287.109	95.5548	287.109	94.444	287.109	95.0349
297.363	95.4093	297.363	94.3505	297.363	94.9121
307.617	95.5644	307.617	94.5069	307.617	95.0678
319.336	95.3287	319.336	94.1393	319.336	94.7746
329.59	95.3936	329.59	94.1375	329.59	94.8108
341.309	95.3581	341.309	94.1502	341.309	94.796
353.027	95.27	353.027	93.78	353.027	94.5886
366.211	95.4582	366.211	93.8077	366.211	94.7109
379.395	95.8565	379.395	94.2703	379.395	95.1354
392.578	95.5195	392.578	93.9106	392.578	94.7891
405.762	95.1856	405.762	93.7552	405.762	94.529
420.41	95.4285	420.41	93.9456	420.41	94.75
435.059	95.0892	435.059	93.6719	435.059	94.4381
451.172	95.595	451.172	93.7843	451.172	94.7833
465.82	95.9162	465.82	94.2267	465.82	95.1531
483.398	96.4286	483.398	94.6267	483.398	95.6204
499.512	96.4488	499.512	94.9071	499.512	95.746
517.09	96.5544	517.09	94.9861	517.09	95.8407
536.133	96.0588	536.133	94.2726	536.133	95.2569
555.176	96.5991	555.176	94.3163	555.176	95.606
574.219	96.629	574.219	94.4585	574.219	95.6779
594.727	96.4175	594.727	94.1336	594.727	95.424
615.234	96.8238	615.234	94.2991	615.234	95.7424
637.207	96.6455	637.207	94.0772	637.207	95.5485
659.18	96.4251	659.18	94.1065	659.18	95.4187
682.617	96.4177	682.617	93.7211	682.617	95.2754
707.52	96.1308	707.52	93.5317	707.52	95.0228
732.422	96.1365	732.422	94.0208	732.422	95.2062
757.324	96.1432	757.324	93.9998	757.324	95.2024
785.156	96.6457	785.156	94.3469	785.156	95.6467
811.523	96.3237	811.523	94.3344	811.523	95.442
840.82	96.6432	840.82	94.2423	840.82	95.6066
870.117	96.3027	870.117	94.1299	870.117	95.3508
900.879	96.242	900.879	93.4976	900.879	95.0831
933.105	95.0133	933.105	92.8976	933.105	94.083
965.332	95.3951	965.332	92.3445	965.332	94.1324
1,000.49	95.1033	1,000.49	92.6189	1,000.49	94.0364
1,035.64	94.1308	1,035.64	92.4666	1,035.64	93.378
1,072.27	93.3529	1,072.27	92.608	1,072.27	92.9964
1,108.89	93.0087	1,108.89	93.4344	1,108.89	93.2268
1,148.44	93.6127	1,148.44	94.1733	1,148.44	93.902
1,189.45	93.8669	1,189.45	94.4775	1,189.45	94.183
1,230.47	94.2344	1,230.47	94.8146	1,230.47	94.5342
1,274.41	94.2081	1,274.41	94.7176	1,274.41	94.4703
1,319.82	94.0427	1,319.82	95.0018	1,319.82	94.5487
1,366.7	93.8279	1,366.7	94.9218	1,366.7	94.4092
1,413.57	93.4972	1,413.57	95.2359	1,413.57	94.453
1,463.38	93.4273	1,463.38	94.9048	1,463.38	94.2286
1,516.11	92.6189	1,516.11	94.1864	1,516.11	93.473
1,568.85	92.1799	1,568.85	93.0083	1,568.85	92.6138
1,624.51	92.3909	1,624.51	93.0762	1,624.51	92.7471
1,681.64	92.6521	1,681.64	93.3826	1,681.64	93.0327
1,741.7	93.3898	1,741.7	94.4637	1,741.7	93.9599
1,803.22	93.8117	1,803.22	94.4823	1,803.22	94.1599
1,866.21	94.1131	1,866.21	93.9112	1,866.21	94.0133
1,932.13	95.2959	1,932.13	93.7082	1,932.13	94.5742
1,999.51	95.4898	1,999.51	94.2648	1,999.51	94.9203
2,069.82	95.1213	2,069.82	95.4583	2,069.82	95.2931
2,143.07	94.8539	2,143.07	94.7565	2,143.07	94.8055
2,219.24	94.8479	2,219.24	94.1864	2,219.24	94.5297
2,296.88	95.4834	2,296.88	94.0597	2,296.88	94.8296
2,378.91	95.6055	2,378.91	94.5012	2,378.91	95.0884
2,462.4	95.8246	2,462.4	94.2522	2,462.4	95.1092
