"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.60574	20.5078	-0.556036
21.9727	-5.38759	21.9727	-2.53583
23.4375	-4.0814	23.4375	-0.994002
24.9023	-3.23336	24.9023	-1.12833
26.3672	-2.17837	26.3672	-0.452486
27.832	-2.48215	27.832	-0.669092
29.2969	-2.57092	29.2969	-0.80073
30.7617	-2.29453	30.7617	-0.710111
32.2266	-2.05236	32.2266	-0.652307
33.6914	-1.97427	33.6914	-0.653256
35.1563	-1.83089	35.1563	-0.619228
36.6211	-1.666	36.6211	-0.566132
38.0859	-1.50767	38.0859	-0.513044
39.5508	-1.40456	39.5508	-0.483263
41.0156	-1.3049	41.0156	-0.457258
42.4805	-1.21623	42.4805	-0.427339
43.9453	-1.09472	43.9453	-0.386687
45.4102	-1.02851	45.4102	-0.366776
46.875	-0.966384	46.875	-0.348174
48.3398	-0.888146	48.3398	-0.320693
51.2695	-0.74331	51.2695	-0.272416
52.7344	-0.71217	52.7344	-0.262387
54.1992	-0.671046	54.1992	-0.250333
55.6641	-0.615501	55.6641	-0.231552
58.5938	-0.514024	58.5938	-0.196471
60.0586	-0.480507	60.0586	-0.186068
62.9883	-0.396656	62.9883	-0.156677
64.4531	-0.381669	64.4531	-0.152261
67.3828	-0.337174	67.3828	-0.1377
68.8477	-0.310835	68.8477	-0.128408
71.7773	-0.255771	71.7773	-0.10889
74.707	-0.217164	74.707	-0.0954303
77.6367	-0.181218	77.6367	-0.083439
79.1016	-0.153358	79.1016	-0.0729647
82.0313	-0.120965	82.0313	-0.0610211
84.9609	-0.120135	84.9609	-0.0615519
87.8906	-0.071894	87.8906	-0.0423799
90.8203	-0.00696972	90.8203	-0.0184534
95.2148	0.00751861	95.2148	-0.0144143
98.1445	-0.016639	98.1445	-0.0222173
101.074	0.0531784	101.074	0.00483094
105.469	0.056277	105.469	0.00786225
108.398	0.0949308	108.398	0.0231979
112.793	0.109714	112.793	0.0328631
117.188	0.147258	117.188	0.0479179
120.117	0.1992	120.117	0.071871
124.512	0.215774	124.512	0.077512
128.906	0.233862	128.906	0.0859034
133.301	0.256134	133.301	0.0964149
139.16	0.299346	139.16	0.116861
143.555	0.338774	143.555	0.134142
147.949	0.354473	147.949	0.145883
153.809	0.41558	153.809	0.173429
159.668	0.458875	159.668	0.188893
165.527	0.480764	165.527	0.200246
171.387	0.473498	171.387	0.206308
177.246	0.55238	177.246	0.241622
