"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"
20.5078	62.8406
21.9727	55.5111
23.4375	53.7069
24.9023	53.3308
26.3672	50.6971
27.832	53.5905
29.2969	51.9937
30.7617	50.625
32.2266	50.8013
33.6914	53.398
35.1562	54.2216
36.6211	55.5029
38.0859	56.9357
39.5508	58.7387
41.0156	59.9692
42.4805	62.2295
43.9453	64.0389
45.4102	65.4746
46.875	68.4708
48.3398	70.135
51.2695	73.9803
52.7344	75.6267
54.1992	77.3615
55.6641	78.9644
58.5938	82.1525
60.0586	83.7215
62.9883	86.5561
64.4531	87.7572
67.3828	90.0237
68.8477	91.116
71.7773	93.2809
74.707	95.1967
77.6367	96.8543
79.1016	97.5818
82.0312	98.8092
84.9609	99.7727
87.8906	100.459
90.8203	100.931
95.2148	101.364
98.1445	101.521
101.074	101.576
105.469	101.557
108.398	101.481
112.793	101.307
117.188	101.09
120.117	100.973
124.512	100.797
128.906	100.642
133.301	100.529
139.16	100.201
143.555	99.8658
147.949	99.598
153.809	99.242
159.668	98.8377
165.527	98.413
171.387	98.2849
177.246	98.0072
183.105	97.8171
188.965	97.5319
196.289	97.264
203.613	96.8925
210.938	96.7281
218.262	96.563
225.586	96.1882
232.91	95.9885
241.699	95.7508
250.488	95.4205
259.277	95.5082
268.066	95.5435
276.855	95.1602
287.109	95.051
297.363	95.2416
307.617	94.9472
319.336	94.6054
329.59	94.3089
341.309	94.289
353.027	94.1254
366.211	93.923
379.395	93.7138
392.578	93.1877
405.762	93.1554
420.41	93.0749
435.059	93.2932
451.172	93.0652
465.82	92.9285
483.398	93.0056
499.512	93.1388
517.09	93.1432
536.133	92.9911
555.176	92.9402
574.219	92.788
594.727	93.3334
615.234	93.1165
637.207	93.4107
659.18	93.1031
682.617	93.0513
707.52	93.1126
732.422	92.91
757.324	92.6622
785.156	92.8948
811.523	92.5638
840.82	92.5878
870.117	92.78
900.879	92.9489
933.105	93.09
965.332	92.8717
1000.49	92.873
1035.64	92.9909
1072.27	93.0089
1108.89	92.3655
1148.44	91.8416
1189.45	90.6601
1230.47	90.116
1274.41	92.6616
1319.82	93.2313
1366.7	93.604
1413.57	93.6102
1463.38	94.0294
1516.11	94.8616
1568.85	95.1507
1624.51	95.2941
1681.64	95.9124
1741.7	95.8957
1803.22	96.1309
1866.21	96.9671
1932.13	96.9828
1999.51	96.8139
2069.82	97.0402
2143.07	96.9177
2219.24	96.5649
2296.88	95.8209
2378.91	95.5368
2462.4	96.0295
2548.83	96.6837
2639.65	96.7463
2731.93	96.0977
2828.61	95.9873
2928.22	96.1591
3030.76	96.0507
3137.7	95.783
3249.02	95.6766
3363.28	95.7412
3481.93	95.8798
3604.98	96.1265
3732.42	96.2954
3864.26	95.1189
4000.49	94.7542
4141.11	94.2768
4287.6	93.9791
4438.48	93.5969
4595.21	93.4553
4756.35	93.4568
4924.8	93.3298
5097.66	93.5311
5277.83	94.1213
5463.87	94.2875
5657.23	94.339
5856.45	94.3955
6062.99	94.2345
6276.86	93.9274
6498.05	93.7071
6726.56	93.6577
6963.87	93.6195
7209.96	93.586
7464.84	93.7531
7727.05	93.9573
7999.51	94.2318
8282.23	94.6531
8573.73	95.0787
8876.95	95.1599
9188.96	95.39
9514.16	95.2382
9849.61	94.7675
10196.8	94.4722
10555.7	94.1856
10927.7	94.1722
11313	94.5075
11712.9	94.6712
12126	94.8776
12553.7	94.9194
12996.1	94.723
13454.6	95.0063
13929.2	95.3293
14419.9	95.5863
14928.2	95.7458
15455.6	95.7935
16000.5	95.7548
16564.5	95.6154
17148.9	95.1222
17752.4	94.4064
18379.4	93.6513
19026.9	93.0126
19697.8	92.353
19999.5	92.0682
