"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"
20.5078	62.6345	20.5078	62.6482	20.5078	62.7698	20.5078	62.9604	20.5078	60.1945	20.5078	60.3851	20.5078	60.5067
21.9727	55.9657	21.9727	55.932	21.9727	55.6128	21.9727	55.2818	21.9727	61.1569	21.9727	60.826	21.9727	60.5067
23.4375	53.3513	23.4375	53.3581	23.4375	53.5543	23.4375	53.9419	23.4375	59.9229	23.4375	60.3105	23.4375	60.5067
24.9023	52.6757	24.9023	52.7062	24.9023	53.1226	24.9023	53.6785	24.9023	59.5344	24.9023	60.0903	24.9023	60.5067
26.3672	49.8197	26.3672	49.8354	26.3672	50.3923	26.3672	51.1771	26.3672	59.1651	26.3672	59.9498	26.3672	60.5067
27.832	53.0074	27.832	53.0105	27.832	53.3579	27.832	53.9497	27.832	59.5675	27.832	60.1592	27.832	60.5067
29.2969	51.4078	29.2969	51.394	29.2969	51.7566	29.2969	52.3612	29.2969	59.5395	29.2969	60.1441	29.2969	60.5067
30.7617	49.7962	30.7617	49.738	30.7617	50.2248	30.7617	51.1879	30.7617	59.0568	30.7617	60.0199	30.7617	60.5067
32.2266	50.2492	32.2266	50.1316	32.2266	50.4064	32.2266	51.3163	32.2266	59.3221	32.2266	60.2319	32.2266	60.5067
33.6914	50.6295	33.6914	50.6412	33.6914	52.547	33.6914	54.5579	33.6914	56.59	33.6914	58.6009	33.6914	60.5067
35.1562	52.2242	35.1562	52.1682	35.1562	53.4894	35.1562	55.218	35.1562	57.4569	35.1562	59.1855	35.1562	60.5067
36.6211	53.42	36.6211	53.3579	36.6211	54.7479	36.6211	56.5268	36.6211	57.3378	36.6211	59.1166	36.6211	60.5067
38.0859	55.7549	38.0859	55.6165	38.0859	56.3324	38.0859	57.7317	38.0859	58.3915	38.0859	59.7908	38.0859	60.5067
39.5508	56.62	39.5508	56.5769	39.5508	57.9885	39.5508	59.7616	39.5508	57.322	39.5508	59.0951	39.5508	60.5067
41.0156	58.9395	41.0156	58.8328	41.0156	59.4592	41.0156	60.6643	41.0156	58.6752	41.0156	59.8803	41.0156	60.5067
42.4805	61.147	42.4805	61.0547	42.4805	61.7255	42.4805	62.927	42.4805	58.6345	42.4805	59.8359	42.4805	60.5067
43.9453	63.4958	43.9453	63.3756	43.9453	63.6581	43.9453	64.5411	43.9453	59.3411	43.9453	60.2242	43.9453	60.5067
45.4102	63.9812	45.4102	63.8979	45.4102	64.8684	45.4102	66.3143	45.4102	58.0902	45.4102	59.5362	45.4102	60.5067
46.875	67.5268	46.875	67.4707	46.875	68.0538	46.875	69.0688	46.875	58.9086	46.875	59.9236	46.875	60.5067
48.3398	69.5501	48.3398	69.4846	48.3398	69.8207	48.3398	70.5795	48.3398	59.4118	48.3398	60.1706	48.3398	60.5067
51.2695	73.4872	51.2695	73.4311	51.2695	73.706	51.2695	74.3689	51.2695	59.5689	51.2695	60.2318	51.2695	60.5067
52.7344	75.2924	52.7344	75.2294	52.7344	75.3974	52.7344	75.9419	52.7344	59.7943	52.7344	60.3387	52.7344	60.5067
