"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	62.6501	20.5078	62.7742	20.5078	63.0874	20.5078	62.9194
21.9727	55.9242	21.9727	55.5925	21.9727	54.7349	21.9727	55.2344
23.4375	53.3587	23.4375	53.4916	23.4375	54.3703	23.4375	53.9546
24.9023	52.7119	24.9023	53.0605	24.9023	54.3124	24.9023	53.7101
26.3672	49.8384	26.3672	50.1785	26.3672	52.1699	26.3672	51.2924
27.832	53.0101	27.832	53.1909	27.832	54.6972	27.832	54.0219
29.2969	51.3917	29.2969	51.499	29.2969	53.2799	29.2969	52.5124
30.7617	49.7262	30.7617	49.6699	30.7617	52.5734	30.7617	51.4443
32.2266	50.1068	32.2266	49.6036	32.2266	52.8102	32.2266	51.6461
33.6914	50.643	33.6914	51.6614	33.6914	56.6473	33.6914	54.8735
35.1562	52.1559	35.1562	52.5567	35.1562	57.2077	35.1562	55.5565
36.6211	53.3436	36.6211	53.7463	36.6211	58.5561	36.6211	56.8691
38.0859	55.5864	38.0859	55.1921	38.0859	59.6596	38.0859	58.1304
39.5508	56.5665	39.5508	57.0775	39.5508	61.7466	39.5508	60.0817
41.0156	58.8086	41.0156	58.5286	41.0156	62.3619	41.0156	60.9861
42.4805	61.0336	42.4805	60.8583	42.4805	64.5856	42.4805	63.2269
43.9453	63.3485	43.9453	62.8001	43.9453	65.9979	43.9453	64.8427
45.4102	63.8782	45.4102	63.9124	45.4102	68.1484	45.4102	66.6318
46.875	67.4581	46.875	67.4447	46.875	70.4913	46.875	69.3121
48.3398	69.47	48.3398	69.2789	48.3398	71.7856	48.3398	70.8047
51.2695	73.4187	51.2695	73.2505	51.2695	75.4435	51.2695	74.5679
52.7344	75.2156	52.7344	74.9549	52.7344	76.9118	52.7344	76.1358
54.1992	76.8505	54.1992	76.672	54.1992	78.7432	54.1992	77.9128
55.6641	78.3614	55.6641	78.2957	55.6641	80.3905	55.6641	79.5346
