Frequency Spectrum for Input Signal

Data Shown:    DBR15 (YAMAHA)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 100°  

Freq [Hz]	Signal Level [dBSPL]
22.4	38.8
23	40.3
23.6	41.9
24	43.4
25	44.9
25.8	46.4
26.5	47.9
27.2	49.4
28	51
29	52.5
30	54.1
30.7	55.6
31.5	57.2
32.5	58.8
33.5	60.3
34.5	61.9
35.5	63.4
36.5	65
37.5	66.5
38.7	68
40	69.6
41.2	71
42.5	72.5
43.7	74
45	75.4
46.2	76.8
47.5	78.1
48.7	79.4
50	80.8
51.5	82
53	83.2
54.5	84.4
56	85.5
58	86.5
60	87.4
61.5	88.3
63	89
65	89.7
67	90.3
69	90.7
71	91.1
73	91.3
75	91.4
77.5	91.4
80	91.4
82.5	91.2
85	91.1
87.5	90.9
90	90.8
92.5	90.6
95	90.5
97.5	90.4
100	90.3
103	90.2
106	90
109	90
112	90
115	89.9
118	89.9
122	89.8
125	89.6
128	89.3
132	89.1
136	88.9
140	88.7
145	88.4
150	88
155	87.6
160	87.2
165	86.9
170	86.6
175	86.1
180	85.4
185	84.7
190	84.2
195	84
200	83.6
206	83.3
212	83
218	82.8
224	83.1
230	84
236	84.6
240	84.6
250	84.2
258	84
265	83.9
272	83.6
280	83.6
290	83.3
300	83
307	82.9
315	82.4
325	81.8
335	81.2
345	80.2
355	79.6
365	79.4
375	78.8
387	78.5
400	78.9
412	79.9
425	80.2
437	80.1
450	79.8
462	78.9
475	78.3
487	78.6
500	79.3
515	79.2
530	79.1
545	78.6
560	78.1
580	77.7
600	78.8
615	79.4
630	78.4
650	76.3
670	74.3
690	72.4
710	69.7
730	65.1
750	64.6
775	71.5
800	75.2
825	76.5
850	76.6
875	76.1
900	74.7
925	72.5
950	72.4
975	72.9
1000	73
1030	73.1
1060	72.2
1090	72.5
1120	73.6
1150	73.4
1180	69
1220	68.2
1250	66.6
1280	65.4
1320	61.8
1360	63.1
1400	58.6
1450	50.7
1500	54.7
1550	60.3
1600	57.6
1650	61
1700	60.4
1750	60.4
1800	56.4
1850	60.5
1900	61.7
1950	61.5
2000	66.6
2060	69.2
2120	70.5
2180	70.6
2240	69.7
2300	69.1
2360	68.6
2400	65.9
2500	62.7
2580	61.5
2650	63.7
2720	66
2800	63.8
2900	64.2
3000	71.9
3070	71.5
3150	64.2
3250	61.2
3350	63.9
3450	60.1
3550	64.1
3650	65.5
3750	65.5
3870	64.9
4000	64.6
4120	63.1
4250	57.2
4370	62
4500	56.8
4620	63.2
4750	63.6
4870	66.4
5000	64.6
5150	59.4
5300	62.4
5450	64
5600	62.8
5800	61.1
6000	62
6150	58.2
6300	61.6
6500	59.3
6700	60.4
6900	58.3
7100	54.3
7300	55.1
7500	61.9
7750	64.8
8000	63.2
8250	57.4
8500	63
8750	60.8
9000	58.2
9250	56.2
9500	63.2
9750	64.8
10000	59.7
10300	58.4
10600	60.8
10900	56.9
11200	61.8
11500	61.6
11800	60.5
12200	59.3
12500	52.3
12800	63.1
13200	64.3
13600	59
14000	64.7
14500	58.7
15000	69.3
15500	59.6
16000	63.4
16500	61.4
17000	57.3
17500	54.2
18000	57.6
18500	54.5
19000	48.8
19500	54.5
20000	57.1
20600	49.4
21200	52.2
21800	48.6
22400	41.2
