Param_Coord_x1 = 2
Param_Coord_x2 = 140
Param_Coord_x3 = 90
Param_Coord_Type = Spherical
Param_Coord_AngularFormat = degree
Param_Coord_Front = '0,0'
Param_Coord_Top = '90,0'
Data_Domain=Frequency
Data_Phase_AngularFormat=degree
Data_Format = LeveldB_Phase
Data_LevelType=SoundPressure

Curve=[
2.0600000e+01 5.9128122e+01 -9.1385407e+00 
2.1200000e+01 6.0086928e+01 -9.7482331e+00 
2.1800000e+01 6.1018973e+01 -1.0341551e+01 
2.2400000e+01 6.1764779e+01 -1.2261760e+01 
2.3000000e+01 6.2426702e+01 -1.4667053e+01 
2.3600000e+01 6.3162621e+01 -1.7084578e+01 
2.4300000e+01 6.4279716e+01 -2.0057021e+01 
2.5000000e+01 6.5268086e+01 -2.3319940e+01 
2.5800000e+01 6.5691265e+01 -2.9535880e+01 
2.6500000e+01 6.6093577e+01 -3.4546032e+01 
2.7200000e+01 6.6665214e+01 -3.8273598e+01 
2.8000000e+01 6.7310029e+01 -4.2620202e+01 
2.9000000e+01 6.8133412e+01 -4.8814046e+01 
3.0000000e+01 6.8998225e+01 -5.5836310e+01 
3.0700000e+01 6.9606872e+01 -6.0917758e+01 
3.1500000e+01 6.9922145e+01 -6.4825411e+01 
3.2500000e+01 7.0389809e+01 -7.0004195e+01 
3.3500000e+01 7.1162714e+01 -7.6627585e+01 
3.4500000e+01 7.1883475e+01 -8.3172709e+01 
3.5500000e+01 7.2575209e+01 -8.9613112e+01 
3.6500000e+01 7.3244771e+01 -9.5977839e+01 
3.7500000e+01 7.3868802e+01 -1.0226782e+02 
3.8700000e+01 7.4593937e+01 -1.0970451e+02 
4.0000000e+01 7.5346921e+01 -1.1774177e+02 
4.1200000e+01 7.5995045e+01 -1.2513499e+02 
4.2500000e+01 7.6627246e+01 -1.3262946e+02 
4.3700000e+01 7.7159527e+01 -1.3927045e+02 
4.5000000e+01 7.7681587e+01 -1.4624450e+02 
4.6200000e+01 7.8118655e+01 -1.5242235e+02 
4.7500000e+01 7.8541885e+01 -1.5887832e+02 
4.8700000e+01 7.8896148e+01 -1.6467649e+02 
5.0000000e+01 7.9265134e+01 -1.7081810e+02 
5.1500000e+01 7.9679309e+01 -1.7762293e+02 
5.3000000e+01 8.0070692e+01 1.7628029e+02 
5.4500000e+01 8.0388256e+01 1.7049964e+02 
5.6000000e+01 8.0634629e+01 1.6480644e+02 
5.8000000e+01 8.0829054e+01 1.5755892e+02 
6.0000000e+01 8.1049252e+01 1.5017848e+02 
6.1500000e+01 8.1277040e+01 1.4507012e+02 
6.3000000e+01 8.1501166e+01 1.4010350e+02 
6.5000000e+01 8.1678226e+01 1.3439181e+02 
6.7000000e+01 8.1758963e+01 1.2880513e+02 
6.9000000e+01 8.1789761e+01 1.2246697e+02 
7.1000000e+01 8.2010426e+01 1.1609676e+02 
7.3000000e+01 8.2159370e+01 1.1090342e+02 
7.5000000e+01 8.2220514e+01 1.0647529e+02 
7.7500000e+01 8.1989257e+01 1.0108878e+02 
8.0000000e+01 8.1948219e+01 9.3913248e+01 
