Frequency Spectrum for Input Signal

Data Shown:    Vantec 15A (D.A.S. Audio S.A.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 30°

Freq [Hz]	Signal Level [dBSPL]
22.4	48.2
23	48.8
23.6	49.4
24	49.8
25	50.1
25.8	50.4
26.5	50.6
27.2	51
28	51.4
29	51.8
30	53.2
30.7	55.8
31.5	57.6
32.5	59.2
33.5	61.9
34.5	58
35.5	59.8
36.5	60.7
37.5	61.3
38.7	62.2
40	64.1
41.2	65.7
42.5	68.5
43.7	71
45	73.8
46.2	77.2
47.5	79.8
48.7	83.4
50	86
51.5	89.3
53	91.7
54.5	93.3
56	94.4
58	94.6
60	94.5
61.5	93.7
63	93.2
65	93.3
67	94.4
69	95.8
71	96.7
73	97.2
75	98
77.5	98.9
80	99.5
82.5	100.2
85	100.9
87.5	101.5
90	101.9
92.5	101.8
95	101.1
97.5	100.1
100	99.1
103	98.9
106	99.2
109	99.6
112	99.9
115	100
118	99.9
122	99.9
125	99.6
128	99.2
132	98.7
136	98.1
140	97.9
145	97.7
150	97.5
155	97.2
160	96.8
165	96.5
170	96.4
175	96.7
180	97.5
185	98.4
190	99
195	99.3
200	98.9
206	97.7
212	95.9
218	95
224	94.7
230	94.1
236	95.4
240	97.7
250	97.6
258	97.2
265	97.5
272	97.8
280	97.6
290	97.2
300	97.3
307	97.9
315	97.9
325	97.2
335	96.3
345	96.6
355	97.9
365	98.8
375	98.9
387	97.7
400	97.2
412	97.4
425	96.1
437	94.1
450	93.3
462	93.9
475	93.8
487	92.8
500	92.6
515	92.1
530	93.7
545	95.7
560	94.9
580	96
600	96.6
615	96
630	96
650	96.3
670	94.9
690	93.3
710	92.7
730	91.5
750	88.2
775	86
800	89.2
825	94
850	96.9
875	98.1
900	97.2
925	98.6
950	95.5
975	95.1
1000	95.5
1030	93.1
1060	89.1
1090	91.4
1120	91
1150	91.6
1180	93.1
1220	88.8
1250	90.7
1280	89.1
1320	92.3
1360	92.7
1400	90.4
1450	91
1500	90.1
1550	92.1
1600	89.3
1650	85.7
1700	86.9
1750	88.6
1800	89.2
1850	89.3
1900	87.4
1950	83.1
2000	85.2
2060	88.6
2120	88.5
2180	88.1
2240	85.7
2300	86
2360	87
2400	87.6
2500	87.1
2580	85.7
2650	85.6
2720	86.9
2800	87.7
2900	87.6
3000	89.5
3070	90.8
3150	90.6
3250	90.6
3350	88.6
3450	89.9
3550	88.4
3650	84.6
3750	87.8
3870	88.5
4000	88.4
4120	89.4
4250	90
4370	90.7
4500	89.7
4620	89.4
4750	88
4870	86.9
5000	86
5150	84.5
5300	85.3
5450	87.8
5600	85.9
5800	87.9
6000	88.8
6150	88.4
6300	88.4
6500	90
6700	87.1
6900	86.4
7100	86.4
7300	89.3
7500	91.9
7750	90.4
8000	87.9
8250	85.3
8500	84.3
8750	86.6
9000	88.4
9250	87.2
9500	88.4
9750	87.9
10000	88.2
10300	89.3
10600	90.4
10900	93.2
11200	90.5
11500	88.8
11800	85.9
12200	89.2
12500	89.2
12800	84.4
13200	91.7
13600	94.3
14000	101
14500	103
15000	101.1
15500	104
16000	99.6
16500	97.9
17000	91
17500	82.2
18000	80.2
18500	80.6
19000	77.6
19500	70.2
20000	67.7
20600	74.5
21200	69.3
21800	70.7
22400	61.4
