"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	41.6172	20.5078	38.7433	20.5078	37.5701	20.5078	42.6927	20.5078	52.7709	20.5078	46.7316
21.9727	47.5878	21.9727	39.821	21.9727	45.4398	21.9727	43.3387	21.9727	54.4781	21.9727	49.0737
23.4375	52.4592	23.4375	53.2425	23.4375	51.8811	23.4375	54.0605	23.4375	59.8025	23.4375	55.4447
24.9023	56.904	24.9023	54.6178	24.9023	55.9381	24.9023	55.7065	24.9023	58.9951	24.9023	56.6984
26.3672	57.0024	26.3672	55.4697	26.3672	56.4664	26.3672	55.5315	26.3672	58.9806	26.3672	56.8935
27.832	63.2405	27.832	61.5707	27.832	62.9425	27.832	61.8071	27.832	64.4687	27.832	62.9349
29.2969	56.7178	29.2969	57.4342	29.2969	55.3434	29.2969	58.6502	29.2969	67.0303	29.2969	61.5507
30.7617	65.216	30.7617	65.4406	30.7617	65.0518	30.7617	65.4565	30.7617	67.9829	30.7617	65.9816
32.2266	67.1837	32.2266	67.8363	32.2266	67.1427	32.2266	67.7016	32.2266	70.3287	32.2266	68.2165
33.6914	70.0317	33.6914	70.4155	33.6914	70.0031	33.6914	70.3991	33.6914	72.6547	33.6914	70.826
35.1562	72.4805	35.1562	72.5638	35.1562	72.415	35.1562	72.5962	35.1562	74.4069	35.1562	72.9647
36.6211	74.3635	36.6211	74.4542	36.6211	74.3406	36.6211	74.5402	36.6211	76.6701	36.6211	74.9767
38.0859	75.7731	38.0859	75.8613	38.0859	75.6215	38.0859	76.0591	38.0859	78.1986	38.0859	76.4194
39.5508	77.5374	39.5508	77.5517	39.5508	77.3253	39.5508	77.827	39.5508	79.9425	39.5508	78.1553
41.0156	79.6429	41.0156	79.6951	41.0156	79.499	41.0156	79.8721	41.0156	81.4113	41.0156	80.0854
42.4805	81.0682	42.4805	81.1123	42.4805	80.9218	42.4805	81.3107	42.4805	82.9356	42.4805	81.5384
43.9453	82.5486	43.9453	82.621	43.9453	82.4239	43.9453	82.8066	43.9453	84.3298	43.9453	83.0071
45.4102	84.3044	45.4102	84.3081	45.4102	84.166	45.4102	84.5177	45.4102	85.8673	45.4102	84.681
46.875	85.6831	46.875	85.7403	46.875	85.5589	46.875	85.9348	46.875	87.2206	46.875	86.0729
48.3398	86.9624	48.3398	86.9208	48.3398	86.8189	48.3398	87.153	48.3398	88.3161	48.3398	87.2713
51.2695	88.8075	51.2695	88.8234	51.2695	88.6655	51.2695	89.0586	51.2695	90.2056	51.2695	89.1504
52.7344	89.5766	52.7344	89.5818	52.7344	89.4265	52.7344	89.8279	52.7344	90.9025	52.7344	89.8978
54.1992	90.2057	54.1992	90.2056	54.1992	90.0643	54.1992	90.4446	54.1992	91.3984	54.1992	90.4918
55.6641	90.7306	55.6641	90.6973	55.6641	90.6012	55.6641	90.9202	55.6641	91.6956	55.6641	90.9478
58.5938	91.4065	58.5938	91.3076	58.5938	91.2637	58.5938	91.551	58.5938	92.2174	58.5938	91.5637
60.0586	91.5431	60.0586	91.4324	60.0586	91.3967	60.0586	91.6805	60.0586	92.3081	60.0586	91.6853
62.9883	91.7959	62.9883	91.6238	62.9883	91.6371	62.9883	91.9008	62.9883	92.4175	62.9883	91.8849
64.4531	91.8096	64.4531	91.6071	64.4531	91.6515	64.4531	91.9013	64.4531	92.3538	64.4531	91.873
67.3828	91.8178	67.3828	91.7037	67.3828	91.6896	67.3828	91.9276	67.3828	92.2946	67.3828	91.8924
68.8477	91.822	68.8477	91.6887	68.8477	91.6825	68.8477	91.9206	68.8477	92.2709	68.8477	91.8824
71.7773	91.7879	71.7773	91.6092	71.7773	91.6341	71.7773	91.87	71.7773	92.1775	71.7773	91.8206
74.707	91.7707	74.707	91.5807	74.707	91.6192	74.707	91.8381	74.707	92.0765	74.707	91.7807
77.6367	91.7256	77.6367	91.4993	77.6367	91.5672	77.6367	91.7731	77.6367	91.9556	77.6367	91.7072
79.1016	91.6913	79.1016	91.4502	79.1016	91.5267	79.1016	91.7371	79.1016	91.9135	79.1016	91.6668
82.0312	91.6193	82.0312	91.3565	82.0312	91.4516	82.0312	91.6696	82.0312	91.8405	82.0312	91.5908
84.9609	91.6214	84.9609	91.3673	84.9609	91.4674	84.9609	91.6657	84.9609	91.8084	84.9609	91.5888
87.8906	91.4797	87.8906	91.253	87.8906	91.3309	87.8906	91.5312	87.8906	91.6933	87.8906	91.4604
90.8203	91.5505	90.8203	91.3173	90.8203	91.3907	90.8203	91.5609	90.8203	91.6424	90.8203	91.494
95.2148	91.6114	95.2148	91.3298	95.2148	91.4441	95.2148	91.5912	95.2148	91.6156	95.2148	91.5199
