"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.4584
21.9727	60.4033
23.4375	60.7122
24.9023	60.087
26.3672	61.687
27.832	62.4685
29.2969	63.0001
30.7617	63.9936
32.2266	64.6797
33.6914	65.0604
35.1562	65.8144
36.6211	66.4773
38.0859	67.1954
39.5508	67.9626
41.0156	67.9471
42.4805	68.8385
43.9453	69.3513
45.4102	70.0949
46.875	70.5694
48.3398	71.3046
51.2695	72.2252
52.7344	72.7832
54.1992	73.1032
55.6641	73.5016
58.5938	74.7437
60.0586	75.1392
62.9883	76.0089
64.4531	76.4967
67.3828	77.3499
68.8477	77.6936
71.7773	78.5373
74.707	79.3831
77.6367	80.1307
79.1016	80.5042
82.0312	81.2559
84.9609	81.6881
87.8906	82.3378
90.8203	82.8794
95.2148	83.8793
98.1445	84.4485
101.074	84.8349
105.469	85.2073
108.398	85.6325
112.793	85.9486
117.188	86.2623
120.117	86.1691
124.512	86.3683
128.906	86.4949
133.301	86.3059
139.16	86.5516
143.555	86.5485
147.949	86.4393
153.809	86.1692
159.668	86.2156
165.527	86.1635
171.387	85.8991
177.246	85.6304
183.105	85.3641
188.965	85.1687
196.289	85.065
203.613	84.772
210.938	84.5111
218.262	84.2436
225.586	83.9716
232.91	83.8133
241.699	84.1418
250.488	84.2236
259.277	83.9417
268.066	83.6014
276.855	83.674
287.109	83.6862
297.363	83.2211
307.617	83.1506
319.336	83.3091
329.59	83.5361
341.309	83.2725
353.027	83.176
366.211	83.0765
379.395	83.4337
392.578	82.5796
405.762	82.7811
420.41	83.2873
435.059	82.877
451.172	83.2667
465.82	82.9182
483.398	83.2056
499.512	82.6102
517.09	82.7547
536.133	82.782
555.176	83.9867
574.219	83.7527
594.727	83.493
615.234	83.6046
637.207	84.4123
659.18	83.8467
682.617	83.7578
707.52	83.6301
732.422	83.4718
757.324	83.6176
785.156	83.4756
811.523	83.2541
840.82	83.2765
870.117	82.7307
900.879	82.5633
933.105	81.6288
965.332	81.6138
1,000.49	81.2612
1,035.64	81.3078
1,072.27	81.001
1,108.89	80.8158
1,148.44	80.6678
1,189.45	79.7728
1,230.47	81.2439
1,274.41	80.613
1,319.82	80.3636
1,366.7	80.2894
1,413.57	80.1613
1,463.38	80.6415
1,516.11	80.4688
1,568.85	81.0801
1,624.51	81.0887
1,681.64	81.3423
1,741.7	81.7346
1,803.22	81.9126
1,866.21	81.7615
1,932.13	81.6715
1,999.51	81.5824
2,069.82	81.3268
2,143.07	82.1816
2,219.24	82.7893
2,296.88	81.9577
2,378.91	81.1643
2,462.4	81.0747
2,548.83	81.9006
2,639.65	81.6463
2,731.93	81.3465
2,828.61	81.3868
2,928.22	81.8651
3,030.76	82.8793
3,137.7	83.2719
3,249.02	83.3801
3,363.28	83.4751
3,481.93	83.5956
3,604.98	84.4113
3,732.42	84.3036
3,864.26	83.7505
4,000.49	84.772
4,141.11	84.7655
4,287.6	84.6804
4,438.48	84.4079
4,595.21	85.1455
4,756.35	84.4603
4,924.8	84.4426
5,097.66	84.6252
5,277.83	84.1882
5,463.87	83.9771
5,657.23	84.7171
5,856.45	84.4057
6,062.99	85.0807
6,276.86	84.7061
6,498.05	84.4107
6,726.56	84.6629
6,963.87	84.0342
7,209.96	84.4793
7,464.84	83.6148
7,727.05	83.8555
7,999.51	83.4938
8,282.23	84.0179
8,573.73	84.0184
8,876.95	83.974
9,188.96	84.1322
9,514.16	84.1196
9,849.61	83.8521
10,196.8	83.4745
10,555.7	83.5112
10,927.7	84.0948
11,313	84.6984
11,712.9	85.1824
12,126	85.9667
12,553.7	86.5124
12,996.1	86.4033
13,454.6	85.8833
13,929.2	84.9148
14,419.9	83.3394
14,928.2	82.723
15,455.6	82.0795
16,000.5	80.674
16,564.5	78.7389
17,148.9	76.0485
17,752.4	74.0037
18,379.4	72.7189
19,026.9	71.731
19,697.8	70.5245
19,999.5	69.9361
