"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.5396	20.5078	58.5296	20.5078	58.4598	20.5078	58.4373	20.5078	50.0717	20.5078	50.0492	20.5078	49.9794
21.9727	60.5796	21.9727	60.5676	21.9727	60.4543	21.9727	60.3053	21.9727	50.2417	21.9727	50.0927	21.9727	49.9794
23.4375	60.824	23.4375	60.8187	23.4375	60.7473	23.4375	60.6472	23.4375	50.1509	23.4375	50.0509	23.4375	49.9794
24.9023	60.1417	24.9023	60.1418	24.9023	60.1063	24.9023	60.0525	24.9023	50.0687	24.9023	50.0149	24.9023	49.9794
26.3672	61.7745	26.3672	61.7715	26.3672	61.7145	26.3672	61.6359	26.3672	50.115	26.3672	50.0364	26.3672	49.9794
27.832	62.6038	27.832	62.5955	27.832	62.5067	27.832	62.3944	27.832	50.1805	27.832	50.0682	27.832	49.9794
29.2969	63.1778	29.2969	63.1661	29.2969	63.0521	29.2969	62.9005	29.2969	50.245	29.2969	50.0935	29.2969	49.9794
30.7617	64.1978	30.7617	64.1829	30.7617	64.0497	30.7617	63.8829	30.7617	50.2793	30.7617	50.1126	30.7617	49.9794
32.2266	64.8631	32.2266	64.8488	32.2266	64.7265	32.2266	64.5845	32.2266	50.2437	32.2266	50.1017	32.2266	49.9794
33.6914	65.215	33.6914	65.2025	33.6914	65.0966	33.6914	64.984	33.6914	50.1979	33.6914	50.0853	33.6914	49.9794
35.1562	66.0123	35.1562	65.9969	35.1562	65.8662	35.1562	65.7103	35.1562	50.266	35.1562	50.1101	35.1562	49.9794
36.6211	66.6386	36.6211	66.6268	36.6211	66.5183	36.6211	66.3939	36.6211	50.2124	36.6211	50.0879	36.6211	49.9794
38.0859	67.3568	38.0859	67.3445	38.0859	67.2352	38.0859	67.1133	38.0859	50.2106	38.0859	50.0888	38.0859	49.9794
39.5508	68.161	39.5508	68.1455	39.5508	68.0156	39.5508	67.8571	39.5508	50.2678	39.5508	50.1093	39.5508	49.9794
41.0156	68.1301	41.0156	68.1125	41.0156	67.9811	41.0156	67.8663	41.0156	50.2257	41.0156	50.1109	41.0156	49.9794
42.4805	69.0635	42.4805	69.0462	42.4805	68.8976	42.4805	68.7194	42.4805	50.3061	42.4805	50.1279	42.4805	49.9794
