Frequency Spectrum for Input Signal

Data Shown:    ICS5 (K.M.E.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 110°

Freq [Hz]	Signal Level [dBSPL]
22.4	61.4
23	59.1
23.6	56.9
24	56.5
25	51.3
25.8	52
26.5	57.7
27.2	57.5
28	53.7
29	55.3
30	52.3
30.7	52.3
31.5	49.5
32.5	47.7
33.5	54.2
34.5	52.7
35.5	49.2
36.5	50.2
37.5	52
38.7	51.6
40	53.3
41.2	54.6
42.5	56.5
43.7	58.9
45	58.4
46.2	59.4
47.5	59
48.7	57.2
50	65.7
51.5	57.7
53	57.2
54.5	56.5
56	55
58	59.8
60	58.1
61.5	59
63	60.9
65	66.2
67	69.5
69	72.2
71	75
73	77
75	78.7
77.5	80.3
80	81.6
82.5	83
85	84
87.5	85
90	85.5
92.5	85.9
95	86.5
97.5	86.8
100	87.4
103	87.8
106	88
109	88.7
112	89.6
115	90.1
118	90.4
122	90.3
125	90.2
128	90
132	89.7
136	89.6
140	89.6
145	89.7
150	89.6
155	89.6
160	89.4
165	89.3
170	89.2
175	89
180	88.8
185	88.5
190	88
195	87.1
200	86
206	85.4
212	85.6
218	86.1
224	86.4
230	85.5
236	84
240	83.2
250	83.2
258	83.4
265	83.4
272	83
280	82.7
290	82.6
300	82.8
307	83
315	83
325	82.6
335	81.9
345	81.4
355	81.1
365	80.5
375	79.9
387	79.6
400	80.4
412	80.6
425	79.4
437	77.1
450	74.1
462	67
475	75.8
487	78.9
500	77.5
515	76.1
530	72.1
545	65.6
560	61.8
580	57.8
600	57.5
615	66.7
630	70
650	69.5
670	65.5
690	69.6
710	74
730	74.4
750	75.6
775	77.5
800	77.7
825	77.6
850	78.4
875	78.9
900	79.6
925	80.9
950	81.4
975	81.2
1000	80.2
1030	78
1060	73.9
1090	73.4
1120	73.3
1150	73.3
1180	74.9
1220	75
1250	76.4
1280	75.7
1320	71.8
1360	70.4
1400	71.5
1450	71.5
1500	73.3
1550	77.1
1600	75.3
1650	74.2
1700	75.1
1750	77
1800	76.3
1850	72.6
1900	74.2
1950	75
2000	74
2060	72.5
2120	68
2180	71.6
2240	71
2300	71.4
2360	70.7
2400	68
2500	66.3
2580	68.3
2650	66.9
2720	69.2
2800	70.3
2900	69.7
3000	66.7
3070	63.2
3150	57.5
3250	51.4
3350	53
3450	53.3
3550	61.5
3650	66.5
3750	69
3870	69.8
4000	68.1
4120	66.4
4250	66.8
4370	65
4500	64.6
4620	65.5
4750	67.3
4870	68.3
5000	69.9
5150	70.5
5300	70.8
5450	68.4
5600	64.5
5800	62.5
6000	64.1
6150	63.6
6300	58.4
6500	62.6
6700	63.1
6900	61.7
7100	60.5
7300	61
7500	60.2
7750	52.6
8000	55.1
8250	55.3
8500	57.2
8750	55.5
9000	53.1
9250	53.5
9500	56.7
9750	54.1
10000	53.2
10300	52.6
10600	57.8
10900	54.5
11200	55.1
11500	57.6
11800	54.7
12200	49.8
12500	51.5
12800	46.7
13200	49.3
13600	51.4
14000	50.2
14500	51.3
15000	47.8
15500	46.8
16000	47.3
16500	44.3
17000	47.9
17500	45.4
18000	38.8
18500	42.1
19000	43.8
19500	44.4
20000	42.7
20600	40.1
21200	40.3
21800	38.2
22400	37.9
