"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.812011	20.5078	0.322837
23.4375	0.649317	23.4375	0.269476
26.3672	0.584577	26.3672	0.249664
29.2969	0.480687	29.2969	0.217209
32.2266	0.392693	32.2266	0.189307
35.1563	0.312458	35.1563	0.164048
38.0859	0.246135	38.0859	0.143196
41.0156	0.197328	41.0156	0.127401
43.9453	0.175879	43.9453	0.121882
46.875	0.121712	46.875	0.102883
49.8047	0.112116	49.8047	0.100881
52.7344	0.0920434	52.7344	0.0937136
55.6641	0.0679091	55.6641	0.085433
58.5938	0.0609118	58.5938	0.0846828
61.5234	0.0832353	61.5234	0.0948151
64.4531	0.0632201	64.4531	0.0877305
67.3828	0.0322642	67.3828	0.0788506
70.3125	0.0266708	70.3125	0.0782929
73.2422	0.0495415	73.2422	0.0872686
76.1719	0.0337157	76.1719	0.081673
79.1016	0.00529059	79.1016	0.0721399
82.0313	0.00791239	82.0313	0.0759323
84.9609	0.00620686	84.9609	0.0760665
87.8906	-0.0117782	87.8906	0.0708116
90.8203	0.0160659	90.8203	0.0847956
93.75	0.0157125	93.75	0.0880716
96.6797	0.0483256	96.6797	0.10021
102.539	0.0378453	102.539	0.105698
105.469	0.0897344	105.469	0.129155
108.398	0.123269	108.398	0.141677
111.328	0.131255	111.328	0.142843
117.188	0.145084	117.188	0.148868
120.117	0.156919	120.117	0.154088
125.977	0.186634	125.977	0.169038
128.906	0.202401	128.906	0.178652
134.766	0.168853	134.766	0.170316
137.695	0.192667	137.695	0.182875
143.555	0.270672	143.555	0.221244
149.414	0.353745	149.414	0.263556
155.273	0.51357	155.273	0.325591
158.203	0.485989	158.203	0.312771
164.063	0.446515	164.063	0.297903
169.922	0.410709	169.922	0.284925
175.781	0.444701	175.781	0.31679
181.641	0.605722	181.641	0.393699
190.43	0.951111	190.43	0.520429
196.289	0.941082	196.289	0.522366
202.148	1.18288	202.148	0.625442
210.938	1.55016	210.938	0.693214
216.797	1.37131	216.797	0.630465
225.586	1.68125	225.586	0.821865
234.375	2.1952	234.375	0.903202
240.234	1.97143	240.234	0.820771
249.023	2.29375	249.023	0.941397
