Frequency Spectrum for Input Signal

Data Shown:    J1 v er3 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 130°  

Freq [Hz]	Signal Level [dBSPL]
22.4	83.1
23	85
23.6	86.4
24	87.9
25	89.7
25.8	91.1
26.5	92.8
27.2	94.4
28	95.8
29	96.7
30	97.5
30.7	98.1
31.5	98.8
32.5	99.5
33.5	100.2
34.5	100.6
35.5	101.1
36.5	101.5
37.5	101.9
38.7	102.2
40	102.5
41.2	102.8
42.5	103
43.7	103.2
45	103.5
46.2	103.8
47.5	104.1
48.7	104.6
50	105
51.5	105.5
53	106
54.5	106.5
56	107
58	107.5
60	107.9
61.5	108.4
63	108.9
65	109.3
67	109.7
69	110.1
71	110.4
73	110.6
75	110.8
77.5	110.8
80	110.8
82.5	110.8
85	110.7
87.5	110.6
90	110.4
92.5	110.4
95	110.3
97.5	110.2
100	110.1
103	110
106	109.8
109	109.7
112	109.6
115	109.4
118	109.2
122	109
125	108.7
128	108.4
132	108.1
136	107.8
140	107.6
145	107.7
150	108
155	108.3
160	108.7
165	109
170	109.2
175	109.4
180	109.6
185	109.8
190	109.9
195	110
200	109.9
206	109.8
212	109.7
218	109.6
224	109.6
230	109.5
236	109.3
240	109.1
250	109
258	108.8
265	108.5
272	108.3
280	108
290	107.6
300	107.1
307	106.6
315	106
325	105.5
335	104.8
345	104.3
355	103.6
365	102.5
375	101.3
387	99
400	96.4
412	99
425	99.1
437	92.7
450	76
462	93.4
475	97.1
487	96.9
500	96
515	94
530	95.4
545	94.6
560	93.6
580	94.6
600	94.5
615	93.7
630	94.1
650	93.2
670	92.7
690	93.9
710	94.5
730	93.5
750	94
775	93.2
800	93.3
825	92
850	91.7
875	90.6
900	91
925	91.1
950	89.9
975	90.4
1000	89.7
1030	89
1060	88.8
1090	87.6
1120	87.1
1150	85.3
1180	83.5
1220	82.1
1250	81.9
1280	81.9
1320	81.9
1360	82.8
1400	84.6
1450	86.1
1500	87.3
1550	88.9
1600	89.2
1650	88.4
1700	88.5
1750	89.2
1800	89.6
1850	89.3
1900	88.3
1950	86.4
2000	84
2060	81.5
2120	81.6
2180	82.1
2240	82.9
2300	83.1
2360	82.5
2400	82.9
2500	84.3
2580	84.9
2650	84.2
2720	83.1
2800	80.6
2900	77.8
3000	75.2
3070	74.9
3150	75.3
3250	75
3350	74.5
3450	74.5
3550	75.7
3650	76.3
3750	75.6
3870	75.9
4000	77.4
4120	77.2
4250	76.4
4370	77.5
4500	81.4
4620	80.8
4750	76
4870	74.4
5000	80.7
5150	81.6
5300	79.6
5450	81.1
5600	82.1
5800	79.2
6000	75
6150	73.9
6300	70
6500	70
6700	69.4
6900	69.4
7100	68.4
7300	66
7500	63.4
7750	66.2
8000	64.3
8250	63.4
8500	63.2
8750	64.1
9000	62.6
9250	60.5
9500	59.3
9750	60.1
10000	58
10300	59.5
10600	59.3
10900	58.8
11200	60.2
11500	59.7
11800	59.4
12200	61
12500	60
12800	59.5
13200	57.1
13600	58.3
14000	59.3
14500	61
15000	62
15500	62.4
16000	60.4
16500	59.3
17000	57.7
17500	55
18000	50.8
18500	51.5
19000	50.7
19500	52.8
20000	48.2
20600	46.6
21200	42.3
21800	41.2
22400	36.3
