Frequency Spectrum for Input Signal

Data Shown:    J1 v er3 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	85
23	86.7
23.6	88.1
24	89.4
25	91
25.8	92.4
26.5	94
27.2	95.5
28	96.8
29	97.6
30	98.4
30.7	99
31.5	99.7
32.5	100.3
33.5	101
34.5	101.4
35.5	101.9
36.5	102.3
37.5	102.6
38.7	102.9
40	103.2
41.2	103.4
42.5	103.6
43.7	103.9
45	104.2
46.2	104.5
47.5	104.9
48.7	105.4
50	105.9
51.5	106.4
53	107
54.5	107.7
56	108.2
58	108.8
60	109.3
61.5	109.9
63	110.3
65	110.8
67	111.2
69	111.5
71	111.8
73	112.1
75	112.4
77.5	112.6
80	112.8
82.5	113
85	113.2
87.5	113.4
90	113.4
92.5	113.5
95	113.5
97.5	113.4
100	113.3
103	113.2
106	113
109	112.9
112	112.8
115	112.6
118	112.6
122	112.5
125	112.4
128	112.4
132	112.3
136	112.2
140	112.3
145	112.4
150	112.5
155	112.6
160	112.6
165	112.6
170	112.6
175	112.5
180	112.5
185	112.6
190	112.6
195	112.6
200	112.6
206	112.5
212	112.5
218	112.4
224	112.3
230	112.2
236	112
240	111.9
250	111.7
258	111.5
265	111.3
272	111
280	110.6
290	110.1
300	109.5
307	108.9
315	108.2
325	107.3
335	106.6
345	106.5
355	107.2
365	107.7
375	107.7
387	106.9
400	107.4
412	107.9
425	108.1
437	107.2
450	102.7
462	104.5
475	107.6
487	109.8
500	108.7
515	110.3
530	110.6
545	110.6
560	110.6
580	110.1
600	110.2
615	110.3
630	110.6
650	110
670	110.2
690	110.4
710	110.2
730	109.2
750	108.8
775	109
800	107.6
825	106.8
850	106.4
875	105.6
900	105.5
925	106
950	105.4
975	106.2
1000	106.6
1030	106.4
1060	106.2
1090	105.2
1120	105.4
1150	105
1180	105.1
1220	105.1
1250	105.8
1280	105.7
1320	105.8
1360	106
1400	106.7
1450	107.3
1500	107.8
1550	108.6
1600	108.4
1650	107.5
1700	107.7
1750	109
1800	110
1850	110.5
1900	110.2
1950	109.4
2000	108.4
2060	106.9
2120	106.9
2180	106.8
2240	106.7
2300	105.9
2360	104.8
2400	105.6
2500	107.8
2580	109
2650	108.8
2720	108.3
2800	107
2900	106.3
3000	106.6
3070	107.9
3150	108.9
3250	109.2
3350	109.2
3450	109
3550	109.3
3650	108.6
3750	106.6
3870	105.9
4000	105.7
4120	103.4
4250	100.9
4370	100.9
4500	104.5
4620	105.4
4750	102
4870	101.1
5000	107.9
5150	108.8
5300	107.2
5450	109.1
5600	110.7
5800	107.5
6000	102.9
6150	101.7
6300	98.1
6500	100.4
6700	102.9
6900	104.4
7100	104.6
7300	103.2
7500	101.1
7750	104.9
8000	104.1
8250	103.8
8500	104.2
8750	106.1
9000	104.8
9250	103
9500	101.9
9750	102.7
10000	100.7
10300	102.5
10600	102.1
10900	101.4
11200	102.6
11500	102
11800	101.8
12200	103.3
12500	102.5
12800	102.4
13200	100.4
13600	102
14000	103.5
14500	105.2
15000	106.4
15500	107
16000	105.1
16500	103.9
17000	102.7
17500	99.5
18000	94.7
18500	95.2
19000	93.8
19500	95.6
20000	90.9
20600	88.8
21200	84.2
21800	82.2
22400	77
