"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	3.46961	20.5078	1.89075
21.9727	3.00796	21.9727	1.91191
23.4375	1.51028	23.4375	1.87914
24.9023	-1.33156	24.9023	0.98036
26.3672	-1.32656	26.3672	0.808749
27.832	-1.62877	27.832	0.583532
29.2969	-2.02992	29.2969	0.254646
30.7617	-1.72474	30.7617	0.224629
32.2266	-2.10216	32.2266	-0.01794
33.6914	-2.1826	33.6914	-0.207482
35.1563	-2.07332	35.1563	-0.263226
36.6211	-2.00814	36.6211	-0.320655
38.0859	-2.03269	38.0859	-0.396083
39.5508	-1.96572	39.5508	-0.43918
41.0156	-1.79786	41.0156	-0.429269
42.4805	-1.71823	42.4805	-0.426166
43.9453	-1.66552	43.9453	-0.44501
45.4102	-1.60961	45.4102	-0.455572
46.875	-1.44753	46.875	-0.406789
48.3398	-1.56509	48.3398	-0.478323
51.2695	-1.39751	51.2695	-0.445883
52.7344	-1.336	52.7344	-0.435979
54.1992	-1.283	54.1992	-0.426748
55.6641	-1.23087	55.6641	-0.417765
58.5938	-1.12291	58.5938	-0.391985
60.0586	-1.07859	60.0586	-0.382175
62.9883	-0.984744	62.9883	-0.35831
64.4531	-0.948154	64.4531	-0.349835
67.3828	-0.887164	67.3828	-0.336254
68.8477	-0.857416	68.8477	-0.328934
71.7773	-0.810665	71.7773	-0.32119
74.707	-0.76338	74.707	-0.309088
77.6367	-0.72689	77.6367	-0.301214
79.1016	-0.669528	79.1016	-0.28173
82.0313	-0.544432	82.0313	-0.237757
84.9609	-0.503722	84.9609	-0.224025
87.8906	-0.511561	87.8906	-0.227698
90.8203	-0.795999	90.8203	-0.345475
95.2148	-0.224622	95.2148	-0.126173
98.1445	-0.341441	98.1445	-0.173164
101.074	-0.350201	101.074	-0.176375
105.469	-0.375304	105.469	-0.19058
108.398	-0.328185	108.398	-0.175977
112.793	-0.262235	112.793	-0.142359
117.188	-0.222807	117.188	-0.120657
120.117	-0.113024	120.117	-0.0780584
124.512	-0.0121066	124.512	-0.0534083
128.906	0.0360596	128.906	-0.040786
133.301	-0.103464	133.301	-0.0862649
139.16	-0.179637	139.16	-0.106332
143.555	-0.113375	143.555	-0.0692633
147.949	0.00414838	147.949	-0.0187683
153.809	0.207834	153.809	0.0553879
159.668	0.250042	159.668	0.068936
165.527	0.22604	165.527	0.0644856
171.387	0.212771	171.387	0.0619862
177.246	0.202904	177.246	0.0630429
183.105	0.276893	183.105	0.11404
188.965	0.470628	188.965	0.186055
196.289	0.500149	196.289	0.186389
203.613	0.57059	203.613	0.225762
210.938	0.642451	210.938	0.250635
218.262	0.686956	218.262	0.261553
