Freq[Hz]     dBSPL  Phase[Deg]
5.00000     17.746  -152.408
5.07273     17.781  -151.817
5.14651     17.820  -151.311
5.22137     17.873  -151.039
5.29732     17.927  -150.768
5.37437     17.980  -150.496
5.45254     18.034  -150.224
5.53185     18.067  -150.111
5.61231     18.080  -150.166
5.69394     18.092  -150.221
5.77676     18.105  -150.276
5.86079     18.116  -150.330
5.94604     18.045  -150.340
6.03252     17.975  -150.349
6.12027     17.904  -150.359
6.20929     17.834  -150.368
6.29961     17.716  -149.866
6.39124     17.588  -149.250
6.48420     17.459  -148.634
6.57851     17.331  -148.019
6.67420     17.259  -146.667
6.77128     17.196  -145.196
6.86977     17.133  -143.725
6.96969     17.090  -142.256
7.07107     17.204  -140.797
7.17392     17.317  -139.338
7.27827     17.431  -137.879
7.38413     17.592  -137.079
7.49154     17.790  -136.789
7.60050     17.988  -136.498
7.71105     18.166  -136.429
7.82321     18.250  -137.337
7.93701     18.335  -138.246
8.05245     18.420  -139.154
8.16958     18.262  -140.280
8.28841     18.094  -141.413
8.40896     17.927  -142.547
8.53128     17.522  -142.267
8.65537     17.087  -141.806
8.78126     16.652  -141.345
8.90899     16.322  -137.379
9.03857     15.999  -133.183
9.17004     15.767  -128.906
9.30342     16.256  -123.986
9.43874     16.746  -119.065
9.57603     17.396  -116.053
9.71532     18.289  -115.959
9.85663     19.183  -115.864
10.0000     19.849  -119.032
10.1455     20.451  -123.108
10.2930     20.931  -127.842
10.4427     21.069  -134.413
10.5946     21.208  -140.984
10.7487     20.935  -148.979
10.9051     20.580  -157.257
11.0637     19.913  -166.293
11.2246     18.916  -176.129
11.3879     17.691   173.531
11.5535     15.637   161.350
11.7216     13.536   148.972
11.8921      8.693   125.005
12.0650      3.850   101.038
12.2405      4.828    36.815
12.4186      6.555   -32.598
12.5992      9.318   -61.708
12.7825     12.310   -81.880
12.9684     13.792  -100.056
13.1570     14.922  -117.768
13.3484     15.476  -137.234
13.5426     15.936  -156.986
13.7395     16.363  -178.812
13.9394     16.822   159.357
14.1421     17.538   138.096
14.3478     18.290   117.924
14.5565     19.120   100.091
14.7683     19.862    84.528
14.9831     20.536    70.718
15.2010     21.016    60.111
15.4221     21.442    50.675
15.6464     21.771    43.981
15.8740     22.138    38.635
16.1049     22.535    34.365
16.3392     23.085    30.806
16.5768     23.663    26.982
16.8179     24.272    22.734
17.0626     24.770    17.510
17.3107     25.146    11.877
17.5625     25.360     5.811
17.8180     25.242    -0.310
18.0771     24.888    -6.053
18.3401     24.272   -11.212
18.6068     23.210   -14.622
18.8775     21.734   -14.634
19.1521     20.066    -9.389
19.4306     18.477     2.810
19.7133     18.727    23.980
20.0000     20.609    37.815
20.2909     22.890    43.981
20.5860     24.939    43.428
20.8855     26.460    39.048
21.1893     27.314    32.782
21.4975     27.607    26.479
21.8102     27.363    21.421
22.1274     26.646    19.349
22.4492     25.722    22.318
22.7758     25.170    31.180
23.1071     25.713    42.703
23.4432     27.194    49.633
23.7841     28.637    50.346
24.1301     29.593    48.285
24.4811     30.047    46.143
24.8372     30.160    45.942
25.1984     30.258    48.653
25.5649     30.704    53.202
25.9368     31.560    57.008
26.3141     32.563    58.485
26.6968     33.416    58.065
27.0851     34.007    57.203
27.4791     34.414    57.286
27.8788     34.848    58.718
28.2843     35.459    60.540
28.6957     36.204    61.538
29.1131     36.916    61.346
29.5365     37.468    60.594
29.9661     37.851    60.291
30.4020     38.177    61.143
30.8442     38.628    62.985
31.2929     39.232    64.673
31.7480     39.894    65.572
32.2098     40.497    65.852
32.6783     40.992    66.281
33.1536     41.478    67.354
33.6359     42.050    68.804
34.1251     42.725    69.893
34.6215     43.405    70.228
35.1250     44.004    70.193
35.6359     44.513    70.461
36.1543     45.028    71.278
36.6802     45.620    72.291
37.2137     46.269    72.952
37.7550     46.902    73.219
38.3041     47.483    73.434
38.8613     48.053    73.869
39.4265     48.653    74.414
40.0000     49.276    74.811
40.5818     49.893    75.041
41.1721     50.498    75.244
41.7710     51.108    75.433
42.3785     51.718    75.510
42.9949     52.312    75.516
43.6203     52.891    75.571
44.2548     53.479    75.694
