"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.1354
21.9727	55.9537
23.4375	58.0285
24.9023	58.2632
26.3672	59.2324
27.832	59.8863
29.2969	60.5099
30.7617	61.1184
32.2266	62.0735
33.6914	62.7317
35.1562	63.1837
36.6211	63.7924
38.0859	64.3386
39.5508	65.2532
41.0156	65.5905
42.4805	65.8958
43.9453	66.84
45.4102	67.6176
46.875	68.0195
48.3398	68.598
51.2695	69.5301
52.7344	69.9603
54.1992	70.2648
55.6641	70.8223
58.5938	71.9629
60.0586	72.2056
62.9883	73.0702
64.4531	73.4507
67.3828	74.3598
68.8477	74.6966
71.7773	75.4077
74.707	76.0683
77.6367	76.8368
79.1016	77.1936
82.0312	77.9294
84.9609	78.5695
87.8906	78.8648
90.8203	79.8116
95.2148	80.7064
98.1445	81.376
101.074	81.8494
105.469	82.5073
108.398	83.0514
112.793	83.7743
117.188	84.44
120.117	84.8338
124.512	85.4582
128.906	85.8238
133.301	86.1282
139.16	86.533
143.555	86.9004
147.949	87.2177
153.809	87.2173
159.668	87.1862
165.527	87.392
171.387	87.4185
177.246	87.3855
183.105	87.3067
188.965	87.0954
196.289	87.0915
203.613	86.9366
210.938	86.9671
218.262	86.8227
225.586	86.6449
232.91	86.4375
241.699	86.2279
250.488	86.0626
259.277	85.9619
268.066	85.6794
276.855	85.4814
287.109	85.3371
297.363	85.2195
307.617	85.1451
319.336	84.8458
329.59	84.4811
341.309	84.4493
353.027	84.312
366.211	84.2489
379.395	84.2344
392.578	84.0379
405.762	84.0626
420.41	84.2111
435.059	84.1362
451.172	84.3028
465.82	84.1293
483.398	84.298
499.512	84.2804
517.09	84.2832
536.133	83.9106
555.176	84.1136
574.219	84.1343
594.727	84.5452
615.234	84.4904
637.207	83.9633
659.18	83.3023
682.617	83.3482
707.52	83.4561
732.422	84.2129
757.324	85.1662
785.156	85.5758
811.523	85.6335
840.82	85.4077
870.117	85.4067
900.879	85.6479
933.105	85.5166
965.332	85.6883
1,000.49	85.4862
1,035.64	85.4119
1,072.27	84.999
1,108.89	84.7297
1,148.44	84.4344
1,189.45	84.1222
1,230.47	85.5508
1,274.41	86.6437
1,319.82	86.416
1,366.7	86.6739
1,413.57	85.8115
1,463.38	84.5867
1,516.11	83.3994
1,568.85	83.2114
1,624.51	83.3162
1,681.64	83.6617
1,741.7	83.8859
1,803.22	83.6586
1,866.21	82.7417
1,932.13	82.5893
1,999.51	82.972
2,069.82	83.3708
2,143.07	83.233
2,219.24	82.9274
2,296.88	82.4773
2,378.91	83.438
2,462.4	84.7668
2,548.83	84.5109
2,639.65	83.7038
2,731.93	83.4041
2,828.61	84.0426
2,928.22	84.4288
3,030.76	84.4127
3,137.7	84.1146
3,249.02	83.6854
3,363.28	83.7659
3,481.93	83.9494
3,604.98	84.3448
3,732.42	84.7633
3,864.26	84.2456
4,000.49	84.3375
4,141.11	84.6515
4,287.6	84.5052
4,438.48	84.5602
4,595.21	84.6285
4,756.35	85.1547
4,924.8	84.8119
5,097.66	85.0586
5,277.83	85.4965
5,463.87	85.2845
5,657.23	85.289
5,856.45	84.99
6,062.99	84.8427
6,276.86	83.9964
6,498.05	84.3635
6,726.56	84.1583
6,963.87	83.7452
7,209.96	83.8975
7,464.84	83.2863
7,727.05	82.7144
7,999.51	82.5228
8,282.23	82.3915
8,573.73	82.0561
8,876.95	82.403
9,188.96	82.7372
9,514.16	83.2593
9,849.61	83.5176
10,196.8	84.5272
10,555.7	84.8583
10,927.7	85.3787
11,313	85.8348
11,712.9	86.0983
12,126	86.3823
12,553.7	86.5244
12,996.1	86.2861
13,454.6	86.1875
13,929.2	85.9568
14,419.9	85.4043
14,928.2	84.8223
15,455.6	83.7646
16,000.5	82.1002
16,564.5	81.2409
17,148.9	83.0344
17,752.4	81.7605
18,379.4	80.8866
19,026.9	80.0598
19,697.8	78.9696
19,999.5	78.2695
