"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
188.965	0.550466	188.965	0.314481
196.289	0.682859	196.289	0.355347
203.613	0.80506	203.613	0.403266
210.938	0.75899	210.938	0.375471
218.262	0.550087	218.262	0.315739
225.586	0.622054	225.586	0.355497
232.91	0.814058	232.91	0.442655
241.699	0.825069	241.699	0.423253
250.488	1.05863	250.488	0.549367
259.277	1.05348	259.277	0.524842
268.066	1.03805	268.066	0.540313
276.855	1.04661	276.855	0.578451
287.109	1.09599	287.109	0.557184
297.363	1.28248	297.363	0.700613
307.617	1.37013	307.617	0.672349
319.336	1.51161	319.336	0.775455
329.59	1.46125	329.59	0.646553
341.309	1.61135	341.309	0.868027
353.027	1.88211	353.027	0.876881
366.211	1.85	366.211	0.891379
379.395	2.02731	379.395	0.958212
392.578	2.19627	392.578	0.993859
405.762	2.36511	405.762	1.12112
420.41	2.63313	420.41	1.22714
435.059	2.2918	435.059	1.05818
451.172	2.9503	451.172	1.30597
465.82	2.72755	465.82	1.21309
483.398	2.94088	483.398	1.25585
499.512	2.92384	499.512	1.27632
517.09	3.10957	517.09	1.35661
536.133	3.04112	536.133	1.3226
555.176	3.26796	555.176	1.30398
574.219	3.64719	574.219	1.53305
594.727	4.10143	594.727	1.60494
615.234	3.7682	615.234	1.35518
637.207	3.51871	637.207	1.26343
659.18	3.36155	659.18	1.27253
682.617	3.58119	682.617	1.37072
707.52	3.51534	707.52	1.20049
732.422	3.72581	732.422	1.37149
757.324	3.94903	757.324	1.44638
785.156	4.00916	785.156	1.34511
811.523	3.8831	811.523	1.27004
840.82	3.55322	840.82	1.13113
870.117	3.89435	870.117	1.38211
900.879	4.21227	900.879	1.44569
933.105	4.2788	933.105	1.56947
965.332	4.64052	965.332	1.70973
1,000.49	4.41804	1,000.49	1.6471
1,035.64	4.98873	1,035.64	1.95858
1,072.27	4.79064	1,072.27	1.95087
1,108.89	5.42294	1,108.89	2.29036
1,148.44	5.48308	1,148.44	2.33173
1,189.45	5.44815	1,189.45	2.39869
1,230.47	5.92879	1,230.47	2.72524
1,274.41	6.00001	1,274.41	2.67251
1,319.82	6.04482	1,319.82	2.67827
1,366.7	6.52961	1,366.7	3.03339
1,413.57	6.36511	1,413.57	3.05972
1,463.38	6.39927	1,463.38	3.08282
1,516.11	5.86313	1,516.11	2.91311
1,568.85	5.73377	1,568.85	2.75524
1,624.51	6.32775	1,624.51	3.11295
1,681.64	6.62244	1,681.64	3.22709
1,741.7	6.8234	1,741.7	3.24246
1,803.22	6.48153	1,803.22	3.20652
1,866.21	6.59867	1,866.21	3.44196
1,932.13	6.24436	1,932.13	3.19666
1,999.51	7.27105	1,999.51	3.58095
2,069.82	7.72735	2,069.82	3.76864
2,143.07	7.72627	2,143.07	3.96037
2,219.24	7.15188	2,219.24	3.6478
2,296.88	7.39783	2,296.88	3.64287
2,378.91	7.28793	2,378.91	3.73831
2,462.4	8.19638	2,462.4	3.81645
2,548.83	8.0286	2,548.83	3.80685
2,639.65	7.39046	2,639.65	3.54265
2,731.93	7.10818	2,731.93	3.28413
2,828.61	7.02839	2,828.61	3.13115
2,928.22	6.88251	2,928.22	3.0249
3,030.76	6.67577	3,030.76	2.84706
3,137.7	6.1896	3,137.7	2.55361
3,249.02	5.80812	3,249.02	2.39714
3,363.28	5.73635	3,363.28	2.32081
3,481.93	5.2325	3,481.93	2.03611
3,604.98	5.16513	3,604.98	2.0372
3,732.42	5.61597	3,732.42	2.24604
3,864.26	5.41859	3,864.26	2.29947
4,000.49	5.00453	4,000.49	2.27769
4,141.11	4.58371	4,141.11	1.94586
4,287.6	3.62329	4,287.6	1.17826
4,438.48	3.89315	4,438.48	1.35007
4,595.21	3.84654	4,595.21	1.39041
4,756.35	3.31496	4,756.35	1.06751
4,924.8	3.42726	4,924.8	1.10207
5,097.66	4.62943	5,097.66	1.59646
5,277.83	4.92476	5,277.83	1.44824
5,463.87	4.30491	5,463.87	0.947257
5,657.23	4.88363	5,657.23	1.58585
5,856.45	4.96637	5,856.45	1.43812
6,062.99	5.55921	6,062.99	1.70755
6,276.86	6.11831	6,276.86	2.20253
6,498.05	6.69791	6,498.05	2.56286
6,726.56	6.60822	6,726.56	2.59151
6,963.87	5.87311	6,963.87	2.2946
7,209.96	5.93131	7,209.96	2.26798
7,464.84	5.65353	7,464.84	2.28574
7,727.05	4.10441	7,727.05	1.24821
7,999.51	4.77902	7,999.51	1.33702
8,282.23	4.25089	8,282.23	1.02475
8,573.73	4.66134	8,573.73	1.58768
8,876.95	4.85641	8,876.95	1.51255
9,188.96	5.11211	9,188.96	1.52595
9,514.16	6.12969	9,514.16	2.09541
9,849.61	7.10073	9,849.61	2.73979
10,196.8	8.1847	10,196.8	3.36193
10,555.7	8.858	10,555.7	3.84233
10,927.7	9.53019	10,927.7	4.32654
11,313	10.1571	11,313	4.70803
11,712.9	10.5863	11,712.9	4.93334
12,126	10.8137	12,126	4.9581
12,553.7	10.953	12,553.7	4.87589
12,996.1	10.7728	12,996.1	4.83678
13,454.6	10.3924	13,454.6	4.70921
13,929.2	10.0086	13,929.2	4.49967
14,419.9	9.75946	14,419.9	4.49878
14,928.2	9.23211	14,928.2	4.17595
15,455.6	8.63186	15,455.6	3.80304
16,000.5	7.82709	16,000.5	3.24201
16,564.5	7.06029	16,564.5	2.58425
17,148.9	9.52977	17,148.9	4.20093
17,752.4	10.0986	17,752.4	4.56086
18,379.4	10.4968	18,379.4	4.71651
19,026.9	11.1661	19,026.9	5.05811
19,697.8	11.8973	19,697.8	5.32887
19,999.5	12.1852	19,999.5	5.44484
