"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	3.62336	20.5078	1.7322
21.9727	-4.15851	21.9727	-2.29574
23.4375	-2.15334	23.4375	-1.05004
24.9023	-1.87893	24.9023	-0.876278
26.3672	-0.727431	26.3672	-0.252734
27.832	-0.528956	27.832	-0.125737
29.2969	-0.800784	29.2969	-0.312109
30.7617	-0.456286	30.7617	-0.107244
32.2266	-1.25553	32.2266	-0.601184
33.6914	-1.03962	33.6914	-0.490124
35.1562	-0.940322	35.1562	-0.433559
36.6211	-1.00811	36.6211	-0.484624
38.0859	-1.09012	38.0859	-0.540787
39.5508	-1.11399	39.5508	-0.560236
41.0156	-1.09185	41.0156	-0.554858
42.4805	-0.790213	42.4805	-0.389119
43.9453	-0.738121	43.9453	-0.35985
45.4102	-0.722169	45.4102	-0.353309
46.875	-0.598025	46.875	-0.28482
48.3398	-0.687695	48.3398	-0.333153
51.2695	-0.740152	51.2695	-0.372625
52.7344	-0.608692	52.7344	-0.302163
54.1992	-0.610372	54.1992	-0.303272
55.6641	-0.591865	55.6641	-0.293613
58.5938	-0.564048	58.5938	-0.280779
60.0586	-0.537954	60.0586	-0.267629
62.9883	-0.455337	62.9883	-0.224204
64.4531	-0.44055	64.4531	-0.216713
67.3828	-0.417893	67.3828	-0.205404
68.8477	-0.397982	68.8477	-0.194798
71.7773	-0.353434	71.7773	-0.171284
74.707	-0.316847	74.707	-0.152974
77.6367	-0.267243	77.6367	-0.12725
79.1016	-0.254668	79.1016	-0.12095
82.0312	-0.242689	82.0312	-0.114769
84.9609	-0.236	84.9609	-0.111599
87.8906	-0.123548	87.8906	-0.0535445
90.8203	-0.0815068	90.8203	-0.0299472
95.2148	-0.142826	95.2148	-0.0619156
98.1445	-0.13604	98.1445	-0.0593025
101.074	-0.0736474	101.074	-0.0272111
105.469	-0.0411134	105.469	-0.00893765
108.398	-0.00749138	108.398	0.00711089
112.793	0.0253573	112.793	0.025276
117.188	0.0222848	117.188	0.0247707
120.117	0.0217609	120.117	0.0235254
124.512	0.014856	124.512	0.0207948
128.906	0.0467056	128.906	0.0372865
133.301	0.054744	133.301	0.0420484
139.16	0.076206	139.16	0.0547404
143.555	0.0892303	143.555	0.0629853
147.949	0.114127	147.949	0.0765433
153.809	0.144105	153.809	0.0932368
159.668	0.136346	159.668	0.09045
165.527	0.132799	165.527	0.0873702
171.387	0.180019	171.387	0.111044
177.246	0.216956	177.246	0.13169
183.105	0.232142	183.105	0.144103
188.965	0.247357	188.965	0.152731
196.289	0.294743	196.289	0.173439
203.613	0.384712	203.613	0.221667
210.938	0.466894	210.938	0.265132
218.262	0.36969	218.262	0.21361
