"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	46.8964	20.5078	43.1408	20.5078	43.6035	20.5078	44.3681
21.9727	42.6606	21.9727	36.7581	21.9727	50.316	21.9727	47.9005
23.4375	47.6601	23.4375	45.7471	23.4375	52.404	23.4375	50.553
24.9023	48.9527	24.9023	46.9935	24.9023	53.3499	24.9023	51.5631
26.3672	52.7679	26.3672	51.4404	26.3672	55.2719	26.3672	54.0339
27.832	53.4856	27.832	51.8944	27.832	55.8103	27.832	54.5861
29.2969	55.5461	29.2969	54.57	29.2969	57.9454	29.2969	56.7955
30.7617	56.1238	30.7617	54.8367	30.7617	58.1422	30.7617	57.0616
32.2266	57.6263	32.2266	57.1705	32.2266	60.4242	32.2266	59.2392
33.6914	59.4666	33.6914	59.1271	33.6914	61.825	33.6914	60.8012
35.1562	60.5178	35.1562	60.1707	35.1562	62.712	35.1562	61.742
36.6211	61.7506	36.6211	61.5718	36.6211	63.9346	36.6211	63.0012
38.0859	62.9492	38.0859	62.9062	38.0859	65.1668	38.0859	64.2491
39.5508	63.9555	39.5508	64.003	39.5508	66.1416	39.5508	65.2536
41.0156	64.9584	41.0156	65.0695	41.0156	67.045	41.0156	66.2058
42.4805	66.5149	42.4805	66.5732	42.4805	68.0959	42.4805	67.4334
43.9453	67.4664	43.9453	67.5154	43.9453	68.9565	43.9453	68.3271
45.4102	68.3308	45.4102	68.4087	45.4102	69.7635	45.4102	69.1633
46.875	69.1971	46.875	69.2434	46.875	70.4236	46.875	69.8982
48.3398	69.6998	48.3398	69.7877	48.3398	71.0473	48.3398	70.4832
51.2695	71.3278	51.2695	71.5275	51.2695	72.658	51.2695	72.1276
52.7344	72.1482	52.7344	72.305	52.7344	73.2651	52.7344	72.8114
54.1992	72.6789	54.1992	72.8435	54.1992	73.7933	54.1992	73.3426
55.6641	73.2795	55.6641	73.451	55.6641	74.3458	55.6641	73.9168
58.5938	74.2867	58.5938	74.4733	58.5938	75.2774	58.5938	74.884
60.0586	74.7886	60.0586	74.9767	60.0586	75.7225	60.0586	75.3535
62.9883	75.8885	62.9883	76.0578	62.9883	76.6714	62.9883	76.3624
64.4531	76.3082	64.4531	76.4795	64.4531	77.058	64.4531	76.7639
67.3828	76.9886	67.3828	77.1647	67.3828	77.6824	67.3828	77.414
68.8477	77.2092	68.8477	77.3809	68.8477	77.8645	68.8477	77.6119
71.7773	77.9888	71.7773	78.1515	71.7773	78.5568	71.7773	78.3405
74.707	78.7668	74.707	78.9249	74.707	79.2609	74.707	79.0764
77.6367	79.1043	77.6367	79.2487	77.6367	79.5075	77.6367	79.3603
79.1016	79.2109	79.1016	79.3535	79.1016	79.5891	79.1016	79.4528
82.0312	79.7469	82.0312	79.8898	82.0312	80.0969	82.0312	79.9736
84.9609	80.2131	84.9609	80.3605	84.9609	80.5403	84.9609	80.4286
87.8906	80.4714	87.8906	80.5754	87.8906	80.6031	87.8906	80.57
90.8203	80.7351	90.8203	80.8198	90.8203	80.8007	90.8203	80.7934
95.2148	81.0537	95.2148	81.1751	95.2148	81.2034	95.2148	81.1668
98.1445	81.1801	98.1445	81.304	98.1445	81.3133	98.1445	81.2851
