"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	47.6199	20.5078	41.7851	20.5078	45.6165
21.9727	43.8683	21.9727	34.8598	21.9727	41.372
23.4375	48.2618	23.4375	45.3876	23.4375	47.0583
24.9023	49.6515	24.9023	46.4244	24.9023	48.331
26.3672	53.2667	26.3672	50.9969	26.3672	52.2784
27.832	54.0413	27.832	51.3945	27.832	52.9165
29.2969	55.9917	29.2969	54.1704	29.2969	55.1758
30.7617	56.6058	30.7617	54.4491	30.7617	55.66
32.2266	57.9362	32.2266	56.9385	32.2266	57.4659
33.6914	59.7515	33.6914	58.8846	33.6914	59.3396
35.1562	60.8045	35.1562	59.9073	35.1562	60.379
36.6211	62.0027	36.6211	61.3245	36.6211	61.6768
38.0859	63.1644	38.0859	62.691	38.0859	62.9341
39.5508	64.1616	39.5508	63.7741	39.5508	63.9721
41.0156	65.1409	41.0156	64.867	41.0156	65.0061
42.4805	66.6731	42.4805	66.3719	42.4805	66.5251
43.9453	67.6283	43.9453	67.3017	43.9453	67.468
45.4102	68.4919	45.4102	68.1819	45.4102	68.3397
46.875	69.362	46.875	68.9946	46.875	69.1822
48.3398	69.8668	48.3398	69.5452	48.3398	69.709
51.2695	71.4962	51.2695	71.287	51.2695	71.3929
52.7344	72.299	52.7344	72.0822	52.7344	72.192
54.1992	72.8214	54.1992	72.6219	54.1992	72.7228
55.6641	73.4267	55.6641	73.2222	55.6641	73.3256
58.5938	74.4287	58.5938	74.2467	58.5938	74.3387
60.0586	74.9332	60.0586	74.7469	60.0586	74.8411
62.9883	76.0303	62.9883	75.8293	62.9883	75.931
64.4531	76.4505	64.4531	76.2472	64.4531	76.35
67.3828	77.132	67.3828	76.9294	67.3828	77.0319
68.8477	77.3507	68.8477	77.1474	68.8477	77.2502
71.7773	78.1347	71.7773	77.9131	71.7773	78.0253
74.707	78.9119	74.707	78.6872	74.707	78.801
77.6367	79.2492	77.6367	79.0103	77.6367	79.1314
79.1016	79.3542	79.1016	79.1162	79.1016	79.2368
82.0312	79.8886	82.0312	79.6532	82.0312	79.7725
84.9609	80.3572	84.9609	80.1211	84.9609	80.2407
87.8906	80.6132	87.8906	80.3445	87.8906	80.4809
90.8203	80.8798	90.8203	80.5754	90.8203	80.7303
95.2148	81.2132	95.2148	80.9122	95.2148	81.0653
98.1445	81.3381	98.1445	81.0412	98.1445	81.1922
101.074	81.4945	101.074	81.1906	101.074	81.3452
105.469	81.7195	105.469	81.3859	105.469	81.5559
108.398	81.8315	108.398	81.5114	108.398	81.6744
112.793	81.9335	112.793	81.5935	112.793	81.7668
117.188	81.9541	117.188	81.6068	117.188	81.7839
120.117	81.9441	120.117	81.6166	120.117	81.7834
124.512	81.962	124.512	81.6237	124.512	81.7961
128.906	82.0187	128.906	81.6525	128.906	81.8395
133.301	81.995	133.301	81.6205	133.301	81.8118
139.16	81.9549	139.16	81.544	139.16	81.7543
143.555	81.8945	143.555	81.4561	143.555	81.6808
147.949	81.8785	147.949	81.4225	147.949	81.6565
153.809	81.8135	153.809	81.3462	153.809	81.5862
159.668	81.7287	159.668	81.2525	159.668	81.4971
165.527	81.8203	165.527	81.3843	165.527	81.6078
171.387	81.6873	171.387	81.2517	171.387	81.475
177.246	81.5939	177.246	81.1071	177.246	81.3573
183.105	81.4498	183.105	80.9315	183.105	81.1984
188.965	81.343	188.965	80.8141	188.965	81.0866
196.289	81.2677	196.289	80.7823	196.289	81.0318
203.613	81.1197	203.613	80.5849	203.613	80.8606
210.938	81.2243	210.938	80.6359	210.938	80.9401
