"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce (full horizontal rear)"		"Total Early Reflection"
45.4102	68.4919	45.4102	68.1819	45.4102	68.3308	45.4102	68.4087	45.4102	69.8044	45.4102	68.686
46.875	69.362	46.875	68.9946	46.875	69.1971	46.875	69.2434	46.875	70.4604	46.875	69.484
48.3398	69.8668	48.3398	69.5452	48.3398	69.6998	48.3398	69.7877	48.3398	71.0848	48.3398	70.0343
51.2695	71.4962	51.2695	71.287	51.2695	71.3278	51.2695	71.5275	51.2695	72.6884	51.2695	71.6982
52.7344	72.299	52.7344	72.0822	52.7344	72.1482	52.7344	72.305	52.7344	73.2919	52.7344	72.4488
54.1992	72.8214	54.1992	72.6219	54.1992	72.6789	54.1992	72.8435	54.1992	73.8194	54.1992	72.9802
55.6641	73.4267	55.6641	73.2222	55.6641	73.2795	55.6641	73.451	55.6641	74.3698	55.6641	73.5709
58.5938	74.4287	58.5938	74.2467	58.5938	74.2867	58.5938	74.4733	58.5938	75.2981	58.5938	74.5644
60.0586	74.9332	60.0586	74.7469	60.0586	74.7886	60.0586	74.9767	60.0586	75.7412	60.0586	75.053
62.9883	76.0303	62.9883	75.8293	62.9883	75.8885	62.9883	76.0578	62.9883	76.6866	62.9883	76.1096
64.4531	76.4505	64.4531	76.2472	64.4531	76.3082	64.4531	76.4795	64.4531	77.0719	64.4531	76.5216
67.3828	77.132	67.3828	76.9294	67.3828	76.9886	67.3828	77.1647	67.3828	77.694	67.3828	77.1904
68.8477	77.3507	68.8477	77.1474	68.8477	77.2092	68.8477	77.3809	68.8477	77.8752	68.8477	77.4004
71.7773	78.1347	71.7773	77.9131	71.7773	77.9888	71.7773	78.1515	71.7773	78.5651	71.7773	78.1566
74.707	78.9119	74.707	78.6872	74.707	78.7668	74.707	78.9249	74.707	79.267	74.707	78.9162
77.6367	79.2492	77.6367	79.0103	77.6367	79.1043	77.6367	79.2487	77.6367	79.5113	77.6367	79.2281
79.1016	79.3542	79.1016	79.1162	79.1016	79.2109	79.1016	79.3535	79.1016	79.5922	79.1016	79.3284
82.0312	79.8886	82.0312	79.6532	82.0312	79.7469	82.0312	79.8898	82.0312	80.0989	82.0312	79.8581
84.9609	80.3572	84.9609	80.1211	84.9609	80.2131	84.9609	80.3605	84.9609	80.541	84.9609	80.3209
87.8906	80.6132	87.8906	80.3445	87.8906	80.4714	87.8906	80.5754	87.8906	80.6001	87.8906	80.5221
90.8203	80.8798	90.8203	80.5754	90.8203	80.7351	90.8203	80.8198	90.8203	80.7968	90.8203	80.7626
95.2148	81.2132	95.2148	80.9122	95.2148	81.0537	95.2148	81.1751	95.2148	81.1997	95.2148	81.1123
98.1445	81.3381	98.1445	81.0412	98.1445	81.1801	98.1445	81.304	98.1445	81.3088	98.1445	81.2359
101.074	81.4945	101.074	81.1906	101.074	81.344	101.074	81.4416	101.074	81.3647	101.074	81.3683
105.469	81.7195	105.469	81.3859	105.469	81.5628	105.469	81.6451	105.469	81.5253	105.469	81.5692
108.398	81.8315	108.398	81.5114	108.398	81.6854	108.398	81.756	108.398	81.5876	108.398	81.6759
112.793	81.9335	112.793	81.5935	112.793	81.7887	112.793	81.844	112.793	81.6378	112.793	81.7613
117.188	81.9541	117.188	81.6068	117.188	81.8069	117.188	81.8659	117.188	81.6562	117.188	81.7799
120.117	81.9441	120.117	81.6166	120.117	81.8032	120.117	81.8626	120.117	81.6521	120.117	81.7775
124.512	81.962	124.512	81.6237	124.512	81.8133	124.512	81.877	124.512	81.6657	124.512	81.7902
128.906	82.0187	128.906	81.6525	128.906	81.8601	128.906	81.9074	128.906	81.6544	128.906	81.821
133.301	81.995	133.301	81.6205	133.301	81.8392	133.301	81.8827	133.301	81.6269	133.301	81.7954
139.16	81.9549	139.16	81.544	139.16	81.7926	139.16	81.8266	139.16	81.5483	139.16	81.7363
143.555	81.8945	143.555	81.4561	143.555	81.7239	143.555	81.7493	143.555	81.457	143.555	81.6596
147.949	81.8785	147.949	81.4225	147.949	81.7061	147.949	81.7184	147.949	81.3972	147.949	81.6285
153.809	81.8135	153.809	81.3462	153.809	81.6437	153.809	81.6367	153.809	81.2872	153.809	81.55
159.668	81.7287	159.668	81.2525	159.668	81.5509	159.668	81.5396	159.668	81.2071	159.668	81.4602
165.527	81.8203	165.527	81.3843	165.527	81.6496	165.527	81.6353	165.527	81.3015	165.527	81.5623
171.387	81.6873	171.387	81.2517	171.387	81.5372	171.387	81.5015	171.387	81.1324	171.387	81.4267
177.246	81.5939	177.246	81.1071	177.246	81.4327	177.246	81.3788	177.246	80.9671	177.246	81.3018
183.105	81.4498	183.105	80.9315	183.105	81.2869	183.105	81.2097	183.105	80.8125	183.105	81.1444
188.965	81.343	188.965	80.8141	188.965	81.1814	188.965	81.092	188.965	80.6895	188.965	81.0306
196.289	81.2677	196.289	80.7823	196.289	81.1316	196.289	81.024	196.289	80.5597	196.289	80.9604
203.613	81.1197	203.613	80.5849	203.613	80.9966	203.613	80.8269	203.613	80.3176	203.613	80.7786
210.938	81.2243	210.938	80.6359	210.938	81.0785	210.938	80.8575	210.938	80.2261	210.938	80.8185
218.262	81.0162	218.262	80.5058	218.262	80.878	218.262	80.7124	218.262	80.1777	218.262	80.6679
225.586	80.869	225.586	80.3274	225.586	80.7372	225.586	80.5508	225.586	80.0632	225.586	80.519
232.91	80.7616	232.91	80.1711	232.91	80.6366	232.91	80.4124	232.91	79.9034	232.91	80.3881
241.699	80.6483	241.699	80.0199	241.699	80.5246	241.699	80.2203	241.699	79.56	241.699	80.2116
250.488	80.5505	250.488	79.7482	250.488	80.3745	250.488	80.0434	250.488	79.3587	250.488	80.036
259.277	80.7649	259.277	79.9652	259.277	80.5865	259.277	80.1555	259.277	79.4103	259.277	80.2025
268.066	80.5962	268.066	79.7241	268.066	80.3989	268.066	79.9304	268.066	79.2107	268.066	79.9998
276.855	80.5936	276.855	79.5777	276.855	80.3881	276.855	79.8338	276.855	78.9608	276.855	79.9095
287.109	80.5207	287.109	79.7291	287.109	80.3877	287.109	79.9535	287.109	78.9145	287.109	79.9374
297.363	80.2754	297.363	79.4441	297.363	80.1603	297.363	79.6539	297.363	78.7941	297.363	79.6977
307.617	80.3448	307.617	79.5733	307.617	80.2628	307.617	79.7256	307.617	78.7715	307.617	79.7716
319.336	80.2123	319.336	79.2126	319.336	80.0503	319.336	79.3748	319.336	78.4917	319.336	79.5119
329.59	80.1067	329.59	79.0406	329.59	79.9826	329.59	79.2602	329.59	78.1751	329.59	79.3681
341.309	79.9572	341.309	78.9376	341.309	79.8396	341.309	79.106	341.309	78.0467	341.309	79.231
353.027	79.9743	353.027	78.7966	353.027	79.9532	353.027	79.0093	353.027	77.6482	353.027	79.1585
366.211	79.8231	366.211	78.8474	366.211	79.699	366.211	79.0808	366.211	77.4625	366.211	79.0599
379.395	80.0085	379.395	78.8497	379.395	79.88	379.395	79.1142	379.395	77.5786	379.395	79.1699
392.578	79.5041	392.578	78.3398	392.578	79.3238	392.578	78.8627	392.578	77.5777	392.578	78.7764
405.762	78.7763	405.762	77.6937	405.762	78.6804	405.762	78.1616	405.762	77.8815	405.762	78.2598
420.41	79.7133	420.41	77.861	420.41	79.6338	420.41	77.321	420.41	78.8782	420.41	78.7833
435.059	81.355	435.059	78.5626	435.059	81.0905	435.059	78.7338	435.059	78.5483	435.059	79.8522
451.172	81.4785	451.172	78.9669	451.172	81.2906	451.172	79.123	451.172	77.6718	451.172	79.9494
465.82	81.375	465.82	78.9241	465.82	81.1748	465.82	79.3655	465.82	77.2694	465.82	79.8775
483.398	81.4556	483.398	79.3282	483.398	81.3662	483.398	79.5671	483.398	77.4444	483.398	80.0731
499.512	81.0874	499.512	79.2691	499.512	81.0365	499.512	79.5018	499.512	77.0239	499.512	79.818
517.09	81.5325	517.09	79.496	517.09	81.4407	517.09	80.1765	517.09	77.4322	517.09	80.2548
536.133	80.8776	536.133	78.7637	536.133	80.831	536.133	79.8034	536.133	77.1465	536.133	79.6953
555.176	81.6976	555.176	79.3542	555.176	81.7561	555.176	80.3565	555.176	76.7188	555.176	80.3292
574.219	81.6601	574.219	79.344	574.219	81.5162	574.219	80.1764	574.219	77.3032	574.219	80.2711
594.727	81.7118	594.727	79.2705	594.727	81.6897	594.727	79.9314	594.727	77.1939	594.727	80.2633
615.234	81.6495	615.234	79.4119	615.234	81.8927	615.234	80.4859	615.234	76.2323	615.234	80.3503
637.207	81.7157	637.207	79.2138	637.207	81.6399	637.207	80.3242	637.207	76.7096	637.207	80.2726
659.18	81.1282	659.18	78.074	659.18	81.0003	659.18	79.9768	659.18	76.2288	659.18	79.649
682.617	80.6139	682.617	78.8665	682.617	80.8262	682.617	79.5837	682.617	75.8165	682.617	79.4664
707.52	81.5584	707.52	78.9243	707.52	81.6763	707.52	80.4257	707.52	75.6723	707.52	80.133
732.422	81.3571	732.422	78.4741	732.422	81.4403	732.422	80.2705	732.422	75.8432	732.422	79.9229
757.324	81.7254	757.324	78.1529	757.324	81.4383	757.324	80.2361	757.324	76.0334	757.324	79.9922
785.156	82.1999	785.156	79.7595	785.156	81.4022	785.156	80.4242	785.156	76.419	785.156	80.4358
811.523	81.5872	811.523	80.3471	811.523	81.0802	811.523	79.8201	811.523	76.1668	811.523	80.1535
840.82	81.3636	840.82	78.9655	840.82	81.8327	840.82	80.7686	840.82	76.9937	840.82	80.3149
870.117	84.0177	870.117	83.8917	870.117	77.3917	870.117	74.0398	870.117	71.9899	870.117	80.7425
900.879	81.9545	900.879	80.8004	900.879	81.5068	900.879	80.369	900.879	74.6973	900.879	80.4682
933.105	81.1392	933.105	78.7648	933.105	81.2952	933.105	80.227	933.105	73.7228	933.105	79.7213
965.332	80.5855	965.332	80.7717	965.332	81.7078	965.332	79.8145	965.332	76.8367	965.332	80.2214
1,000.49	79.3081	1,000.49	78.8655	1,000.49	81.5813	1,000.49	79.987	1,000.49	77.3759	1,000.49	79.6431
1,035.64	81.8345	1,035.64	78.6554	1,035.64	80.565	1,035.64	79.5601	1,035.64	79.3633	1,035.64	80.1415
1,072.27	82.9252	1,072.27	78.2517	1,072.27	82.9266	1,072.27	81.1258	1,072.27	82.162	1,072.27	81.7798
1,108.89	85.1777	1,108.89	77.8283	1,108.89	82.3937	1,108.89	79.9729	1,108.89	81.9637	1,108.89	82.1493
1,148.44	86.1633	1,148.44	78.431	1,148.44	81.9615	1,148.44	77.5659	1,148.44	83.4418	1,148.44	82.6393
1,189.45	81.999	1,189.45	83.5989	1,189.45	84.1018	1,189.45	80.077	1,189.45	82.0423	1,189.45	82.5838
1,230.47	80.1684	1,230.47	83.5901	1,230.47	81.2953	1,230.47	78.3373	1,230.47	77.626	1,230.47	80.7434
1,274.41	78.8382	1,274.41	82.1554	1,274.41	83.1618	1,274.41	80.3487	1,274.41	75.4967	1,274.41	80.7313
1,319.82	79.3464	1,319.82	81.7865	1,319.82	83.6707	1,319.82	79.9328	1,319.82	72.6242	1,319.82	80.6932
1,366.7	81.6265	1,366.7	78.2988	1,366.7	83.4083	1,366.7	80.4068	1,366.7	73.9331	1,366.7	80.5443
1,413.57	80.4375	1,413.57	78.9889	1,413.57	82.8649	1,413.57	80.2898	1,413.57	73.7964	1,413.57	80.1209
1,463.38	80.218	1,463.38	78.9196	1,463.38	82.9156	1,463.38	79.8239	1,463.38	73.0837	1,463.38	79.9579
1,516.11	79.2004	1,516.11	79.8787	1,516.11	82.7166	1,516.11	78.6573	1,516.11	73.0641	1,516.11	79.6474
1,568.85	78.3394	1,568.85	81.049	1,568.85	82.7037	1,568.85	79.0415	1,568.85	72.6708	1,568.85	79.8282
1,624.51	77.5715	1,624.51	79.6709	1,624.51	82.0898	1,624.51	78.2229	1,624.51	71.106	1,624.51	78.9319
1,681.64	77.3185	1,681.64	81.6537	1,681.64	83.1172	1,681.64	79.0981	1,681.64	71.3171	1,681.64	80.0004
1,741.7	78.1907	1,741.7	82.6649	1,741.7	83.9743	1,741.7	79.3175	1,741.7	71.1052	1,741.7	80.7824
1,803.22	77.493	1,803.22	81.0878	1,803.22	83.9889	1,803.22	79.9904	1,803.22	71.9745	1,803.22	80.4194
1,866.21	78.4766	1,866.21	80.589	1,866.21	83.9596	1,866.21	80.0065	1,866.21	72.4082	1,866.21	80.4246
1,932.13	77.9423	1,932.13	80.3128	1,932.13	83.4596	1,932.13	78.8087	1,932.13	71.2305	1,932.13	79.8301
1,999.51	75.7535	1,999.51	79.8167	1,999.51	83.2583	1,999.51	78.395	1,999.51	70.6165	1,999.51	79.303
2,069.82	73.6488	2,069.82	78.7101	2,069.82	82.7977	2,069.82	77.528	2,069.82	69.3188	2,069.82	78.4888
2,143.07	71.2256	2,143.07	77.6604	2,143.07	82.217	2,143.07	76.836	2,143.07	69.326	2,143.07	77.7092
2,219.24	72.5022	2,219.24	76.7097	2,219.24	81.221	2,219.24	75.7456	2,219.24	68.0921	2,219.24	76.8327
2,296.88	74.9161	2,296.88	76.6563	2,296.88	79.871	2,296.88	75.3069	2,296.88	68.2141	2,296.88	76.334
2,378.91	76.457	2,378.91	78.8146	2,378.91	78.9983	2,378.91	74.6908	2,378.91	67.74	2,378.91	76.7235
2,462.4	78.1046	2,462.4	79.2419	2,462.4	80.5516	2,462.4	75.6663	2,462.4	68.0031	2,462.4	77.8581
2,548.83	77.5138	2,548.83	78.2375	2,548.83	81.4155	2,548.83	76.8701	2,548.83	68.5617	2,548.83	78.0265
2,639.65	78.4303	2,639.65	77.3242	2,639.65	81.3201	2,639.65	76.3111	2,639.65	68.8608	2,639.65	77.9191
2,731.93	79.2553	2,731.93	75.6152	2,731.93	79.8111	2,731.93	75.5018	2,731.93	67.2077	2,731.93	77.1126
2,828.61	78.9079	2,828.61	75.6066	2,828.61	79.4778	2,828.61	75.6995	2,828.61	67.2748	2,828.61	76.9071
2,928.22	79.5395	2,928.22	75.4541	2,928.22	80.111	2,928.22	76.7996	2,928.22	67.4965	2,928.22	77.4991
3,030.76	79.642	3,030.76	75.468	3,030.76	80.6783	3,030.76	77.3874	3,030.76	68.7875	3,030.76	77.8756
3,137.7	79.6979	3,137.7	75.7072	3,137.7	80.7538	3,137.7	77.5792	3,137.7	68.8914	3,137.7	77.986
3,249.02	80.1146	3,249.02	75.5126	3,249.02	80.6551	3,249.02	77.4998	3,249.02	68.6089	3,249.02	78.035
3,363.28	80.4664	3,363.28	74.2298	3,363.28	80.6509	3,363.28	77.2639	3,363.28	68.5593	3,363.28	77.9855
3,481.93	79.6896	3,481.93	74.7669	3,481.93	80.8479	3,481.93	78.0191	3,481.93	68.6454	3,481.93	77.9979
3,604.98	80.1572	3,604.98	74.7917	3,604.98	80.6807	3,604.98	78.1049	3,604.98	68.8566	3,604.98	78.1039
3,732.42	79.5983	3,732.42	75.6973	3,732.42	80.4255	3,732.42	78.713	3,732.42	69.2848	3,732.42	78.0811
3,864.26	79.0668	3,864.26	76.1345	3,864.26	80.2733	3,864.26	78.7782	3,864.26	68.6503	3,864.26	77.9383
4,000.49	79.3258	4,000.49	75.8051	4,000.49	79.4417	4,000.49	78.1747	4,000.49	68.1561	4,000.49	77.5411
4,141.11	78.8989	4,141.11	76.469	4,141.11	79.7206	4,141.11	78.7083	4,141.11	68.2585	4,141.11	77.7334
4,287.6	79.4969	4,287.6	77.0907	4,287.6	81.0073	4,287.6	78.8603	4,287.6	68.5228	4,287.6	78.4557
4,438.48	80.4095	4,438.48	77.5495	4,438.48	81.5982	4,438.48	78.65	4,438.48	68.1195	4,438.48	78.9323
4,595.21	81.7013	4,595.21	78.6042	4,595.21	81.4287	4,595.21	78.6002	4,595.21	67.8451	4,595.21	79.4246
4,756.35	81.8607	4,756.35	79.0329	4,756.35	81.5584	4,756.35	79.0399	4,756.35	68.1938	4,756.35	79.6703
4,924.8	81.4415	4,924.8	79.2286	4,924.8	82.584	4,924.8	79.5787	4,924.8	68.1022	4,924.8	80.0139
5,097.66	81.6842	5,097.66	78.8539	5,097.66	82.7922	5,097.66	79.8272	5,097.66	69.0552	5,097.66	80.158
5,277.83	82.4228	5,277.83	78.551	5,277.83	81.8164	5,277.83	79.1322	5,277.83	68.5836	5,277.83	79.8888
5,463.87	82.4591	5,463.87	77.5026	5,463.87	82.1653	5,463.87	79.6193	5,463.87	69.286	5,463.87	79.9753
5,657.23	82.0822	5,657.23	77.9847	5,657.23	82.6358	5,657.23	78.8857	5,657.23	68.9072	5,657.23	79.9389
5,856.45	81.2361	5,856.45	78.1948	5,856.45	82.5616	5,856.45	78.9487	5,856.45	67.059	5,856.45	79.6648
6,062.99	80.8883	6,062.99	78.1115	6,062.99	82.8012	6,062.99	78.7051	6,062.99	67.4696	6,062.99	79.6174
6,276.86	81.8723	6,276.86	78.8044	6,276.86	82.8698	6,276.86	78.2925	6,276.86	67.4091	6,276.86	79.9692
6,498.05	82.8087	6,498.05	78.4372	6,498.05	82.9293	6,498.05	78.181	6,498.05	66.636	6,498.05	80.2317
6,726.56	83.1895	6,726.56	78.7063	6,726.56	83.3319	6,726.56	78.7639	6,726.56	66.8442	6,726.56	80.6303
6,963.87	82.2092	6,963.87	79.2199	6,963.87	83.0087	6,963.87	78.0894	6,963.87	65.2947	6,963.87	80.1502
7,209.96	82.1362	7,209.96	79.9563	7,209.96	83.7879	7,209.96	78.7084	7,209.96	63.0907	7,209.96	80.6301
7,464.84	82.782	7,464.84	79.7568	7,464.84	83.8904	7,464.84	78.639	7,464.84	64.1732	7,464.84	80.8275
7,727.05	83.0456	7,727.05	79.2451	7,727.05	83.7154	7,727.05	78.8575	7,727.05	65.6589	7,727.05	80.8026
7,999.51	82.7118	7,999.51	79.006	7,999.51	84.3317	7,999.51	79.6503	7,999.51	65.7592	7,999.51	81.0272
8,282.23	82.6341	8,282.23	78.7211	8,282.23	83.9538	8,282.23	78.996	8,282.23	66.3948	8,282.23	80.7199
8,573.73	82.778	8,573.73	78.7494	8,573.73	83.9074	8,573.73	79.1831	8,573.73	66.918	8,573.73	80.7789
8,876.95	83.3372	8,876.95	78.6464	8,876.95	83.1953	8,876.95	79.1345	8,876.95	66.3015	8,876.95	80.6726
9,188.96	83.0437	9,188.96	78.5338	9,188.96	83.5486	9,188.96	79.3223	9,188.96	65.8786	9,188.96	80.7093
9,514.16	82.1255	9,514.16	78.2517	9,514.16	82.5056	9,514.16	79.1828	9,514.16	65.8606	9,514.16	79.9542
9,849.61	81.1857	9,849.61	78.6732	9,849.61	83.0558	9,849.61	79.0828	9,849.61	64.8078	9,849.61	79.9225
10,196.8	81.1402	10,196.8	78.7807	10,196.8	83.3563	10,196.8	78.7986	10,196.8	63.7534	10,196.8	80.0029
10,555.7	81.8425	10,555.7	78.1565	10,555.7	83.9139	10,555.7	78.6647	10,555.7	64.0363	10,555.7	80.3389
10,927.7	82.5855	10,927.7	77.9583	10,927.7	84.1062	10,927.7	78.6156	10,927.7	64.448	10,927.7	80.6202
11,313	82.8019	11,313	78.3881	11,313	84.143	11,313	78.5882	11,313	63.6525	11,313	80.7466
11,712.9	82.4264	11,712.9	78.4115	11,712.9	84.3006	11,712.9	78.1816	11,712.9	63.3288	11,712.9	80.6546
12,126	82.9838	12,126	78.7314	12,126	84.4763	12,126	77.9771	12,126	61.7725	12,126	80.9204
12,553.7	83.268	12,553.7	79.276	12,553.7	84.5083	12,553.7	77.3606	12,553.7	60.7711	12,553.7	81.0373
12,996.1	83.663	12,996.1	79.1716	12,996.1	84.6904	12,996.1	77.7015	12,996.1	60.1747	12,996.1	81.2677
13,454.6	84.011	13,454.6	78.7722	13,454.6	84.9732	13,454.6	77.8675	13,454.6	59.5456	13,454.6	81.4835
13,929.2	83.6541	13,929.2	78.5216	13,929.2	85.1346	13,929.2	77.849	13,929.2	59.9563	13,929.2	81.4065
14,419.9	83.282	14,419.9	77.5636	14,419.9	85.0742	14,419.9	77.8165	14,419.9	59.4866	14,419.9	81.1596
14,928.2	83.8951	14,928.2	76.7835	14,928.2	85.0516	14,928.2	77.3449	14,928.2	59.2571	14,928.2	81.258
15,455.6	83.2099	15,455.6	76.1267	15,455.6	85.1352	15,455.6	77.1491	15,455.6	59.5766	15,455.6	80.9996
16,000.5	83.5112	16,000.5	75.7178	16,000.5	85.2442	16,000.5	77.2249	16,000.5	60.1732	16,000.5	81.1401
16,564.5	82.5064	16,564.5	74.9642	16,564.5	85.1962	16,564.5	77.5834	16,564.5	61.4232	16,564.5	80.7846
17,148.9	81.7952	17,148.9	72.6874	17,148.9	84.774	17,148.9	77.1845	17,148.9	60.5071	17,148.9	80.1984
17,752.4	80.1631	17,752.4	70.0439	17,752.4	84.2481	17,752.4	75.8812	17,752.4	56.6906	17,752.4	79.2334
18,379.4	79.6466	18,379.4	68.9562	18,379.4	83.6901	18,379.4	73.6868	18,379.4	51.0271	18,379.4	78.5423
19,026.9	79.1992	19,026.9	68.0333	19,026.9	83.1513	19,026.9	71.4498	19,026.9	46.4393	19,026.9	77.9257
19,697.8	78.3238	19,697.8	65.9246	19,697.8	82.3809	19,697.8	69.7113	19,697.8	45.1869	19,697.8	77.0638
19,999.5	77.9153	19,999.5	64.7008	19,999.5	81.8196	19,999.5	68.8059	19,999.5	48.9738	19,999.5	76.5234
