Frequency Spectrum for Input Signal

Data Shown:    X SERIES X12 (L-ACOUSTICS)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	15.9
23	18.3
23.6	20.7
24	23
25	25.4
25.8	27.7
26.5	30
27.2	32.3
28	34.6
29	36.9
30	39.2
30.7	41.4
31.5	43.7
32.5	46
33.5	48.3
34.5	50.6
35.5	52.9
36.5	55.1
37.5	57.3
38.7	59.5
40	61.6
41.2	63.6
42.5	65.6
43.7	67.5
45	69.3
46.2	71.1
47.5	72.9
48.7	74.5
50	76.2
51.5	77.8
53	79.4
54.5	80.9
56	82.3
58	83.7
60	85
61.5	86.2
63	87.3
65	88.4
67	89.3
69	90.1
71	90.9
73	91.6
75	92.2
77.5	92.8
80	93.2
82.5	93.7
85	94.1
87.5	94.5
90	94.8
92.5	95
95	95.2
97.5	95.4
100	95.5
103	95.5
106	95.5
109	95.5
112	95.5
115	95.4
118	95.4
122	95.4
125	95.4
128	95.5
132	95.6
136	95.8
140	95.9
145	96
150	96.2
155	96.2
160	96.3
165	96.2
170	96.1
175	96
180	95.8
185	95.7
190	95.5
195	95.4
200	95.2
206	95.2
212	95.1
218	95.1
224	95.2
230	95.2
236	95.2
240	95.3
250	95.3
258	95.3
265	95.3
272	95.2
280	95.2
290	95.2
300	95.1
307	95.1
315	95.1
325	95.1
335	95.2
345	95.2
355	95.2
365	95.3
375	95.3
387	95.3
400	95.3
412	95.3
425	95.2
437	95.1
450	95
462	94.9
475	94.9
487	94.8
500	94.8
515	94.8
530	94.9
545	94.9
560	95
580	95.1
600	95.2
615	95.3
630	95.3
650	95.4
670	95.4
690	95.4
710	95.4
730	95.3
750	95.3
775	95.2
800	95.2
825	95.1
850	95
875	95
900	94.9
925	94.9
950	94.8
975	94.7
1000	94.7
1030	94.6
1060	94.6
1090	94.5
1120	94.5
1150	94.5
1180	94.5
1220	94.5
1250	94.5
1280	94.6
1320	94.6
1360	94.7
1400	94.8
1450	94.9
1500	95
1550	95
1600	95.1
1650	95.1
1700	95.1
1750	95.1
1800	95
1850	95
1900	95
1950	95
2000	95
2060	95
2120	95
2180	95.1
2240	95.2
2300	95.3
2360	95.4
2400	95.5
2500	95.6
2580	95.7
2650	95.9
2720	96
2800	96.1
2900	96.1
3000	96.2
3070	96.2
3150	96.2
3250	96.1
3350	96
3450	95.9
3550	95.8
3650	95.7
3750	95.6
3870	95.5
4000	95.5
4120	95.6
4250	95.6
4370	95.7
4500	95.8
4620	96
4750	96.1
4870	96.2
5000	96.2
5150	96.3
5300	96.2
5450	96.2
5600	96.1
5800	95.9
6000	95.8
6150	95.5
6300	95.3
6500	95
6700	94.7
6900	94.4
7100	94.2
7300	94
7500	93.8
7750	93.8
8000	93.9
8250	94.1
8500	94.4
8750	94.8
9000	95.1
9250	95.5
9500	95.7
9750	95.8
10000	95.8
10300	95.5
10600	95.1
10900	94.6
11200	94.1
11500	93.6
11800	93.3
12200	93.1
12500	93.1
12800	93.4
13200	93.9
13600	94.4
14000	94.9
14500	95.2
15000	95.3
15500	94.9
16000	94
16500	92.6
17000	90.6
17500	88.2
18000	85.5
18500	82.7
19000	79.8
19500	76.9
20000	74.2
20600	71.7
21200	69.1
21800	66.5
22400	63.9
