"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.6033	20.5078	54.522	20.5078	54.508	20.5078	55.07	20.5078	55.6674	20.5078	54.8877
21.9727	48.5732	21.9727	47.5108	21.9727	48.1296	21.9727	48.7856	21.9727	49.2962	21.9727	48.5251
23.4375	51.8974	23.4375	51.8814	23.4375	52.016	23.4375	52.1685	23.4375	51.8981	23.4375	52.0334
24.9023	51.1627	24.9023	50.8271	24.9023	51.204	24.9023	50.9141	24.9023	49.8805	24.9023	50.9083
26.3672	51.5307	26.3672	51.3636	26.3672	51.6439	26.3672	51.4034	26.3672	50.3575	26.3672	51.373
27.832	55.5417	27.832	55.451	27.832	55.6174	27.832	55.2746	27.832	54.5145	27.832	55.3422
29.2969	55.9225	29.2969	55.2835	29.2969	55.7398	29.2969	55.4529	29.2969	54.7831	29.2969	55.4989
30.7617	57.0575	30.7617	56.7638	30.7617	57.017	30.7617	56.7716	30.7617	56.2222	30.7617	56.813
32.2266	59.0766	32.2266	58.678	32.2266	58.9587	32.2266	58.8444	32.2266	58.629	32.2266	58.86
33.6914	60.7388	33.6914	60.397	33.6914	60.677	33.6914	60.4245	33.6914	59.911	33.6914	60.4728
35.1562	62.2318	35.1562	61.7925	35.1562	62.1008	35.1562	61.9025	35.1562	61.4408	35.1562	61.9335
36.6211	63.7543	36.6211	63.2538	36.6211	63.6449	36.6211	63.3607	36.6211	62.7276	36.6211	63.4069
38.0859	64.9837	38.0859	64.5924	38.0859	64.9366	38.0859	64.5594	38.0859	63.7132	38.0859	64.6314
