"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.508	20.5078	55.07	20.5078	55.7921	20.5078	55.3714
21.9727	48.1296	21.9727	48.7856	21.9727	49.3641	21.9727	48.989
23.4375	52.016	23.4375	52.1685	23.4375	51.7607	23.4375	51.9274
24.9023	51.204	24.9023	50.9141	24.9023	49.4053	24.9023	50.2516
26.3672	51.6439	26.3672	51.4034	26.3672	49.8856	26.3672	50.7251
27.832	55.6174	27.832	55.2746	27.832	54.2192	27.832	54.8272
29.2969	55.7398	29.2969	55.4529	29.2969	54.5214	29.2969	55.0499
30.7617	57.017	30.7617	56.7716	30.7617	56.0282	30.7617	56.4484
32.2266	58.9587	32.2266	58.8444	32.2266	58.5631	32.2266	58.7214
33.6914	60.677	33.6914	60.4245	33.6914	59.7264	33.6914	60.1246
35.1562	62.1008	35.1562	61.9025	35.1562	61.2807	35.1562	61.6277
36.6211	63.6449	36.6211	63.3607	36.6211	62.4946	36.6211	62.9878
38.0859	64.9366	38.0859	64.5594	38.0859	63.3847	38.0859	64.0658
39.5508	65.9821	39.5508	65.553	39.5508	64.0599	39.5508	64.9314
41.0156	70.3384	41.0156	70.3867	41.0156	70.423	41.0156	70.3966
42.4805	69.0059	42.4805	68.7789	42.4805	68.0672	42.4805	68.4668
43.9453	70.3857	43.9453	70.3443	43.9453	70.4256	43.9453	70.3954
45.4102	71.8342	45.4102	71.7544	45.4102	71.6994	45.4102	71.7412
46.875	73.2175	46.875	73.078	46.875	72.7511	46.875	72.9371
48.3398	74.232	48.3398	74.1244	48.3398	73.9033	48.3398	74.0308
51.2695	76.7287	51.2695	76.6043	51.2695	76.3305	51.2695	76.4872
52.7344	77.909	52.7344	77.7905	52.7344	77.5293	52.7344	77.6786
54.1992	78.9589	54.1992	78.8539	54.1992	78.6367	54.1992	78.7618
55.6641	79.9163	55.6641	79.8135	55.6641	79.6286	55.6641	79.7375
58.5938	81.8802	58.5938	81.7559	58.5938	81.5197	58.5938	81.658
60.0586	82.7905	60.0586	82.6564	60.0586	82.3842	60.0586	82.5421
62.9883	84.2484	62.9883	84.1219	62.9883	83.8833	62.9883	84.0232
64.4531	84.8356	64.4531	84.7117	64.4531	84.4851	64.4531	84.6186
67.3828	85.7155	67.3828	85.5991	67.3828	85.4068	67.3828	85.5221
68.8477	86.1099	68.8477	85.9825	68.8477	85.7686	68.8477	85.8966
71.7773	86.6145	71.7773	86.469	71.7773	86.2262	71.7773	86.3721
74.707	86.9731	74.707	86.8054	74.707	86.5061	74.707	86.6843
77.6367	87.2175	77.6367	87.0612	77.6367	86.8151	77.6367	86.9648
79.1016	87.2839	79.1016	87.1285	79.1016	86.9007	79.1016	87.0413
82.0312	87.4342	82.0312	87.264	82.0312	87.0213	82.0312	87.1722
84.9609	87.5124	84.9609	87.3322	84.9609	87.0514	84.9609	87.2231
87.8906	87.559	87.8906	87.393	87.8906	87.1945	87.8906	87.3229
90.8203	87.6895	90.8203	87.515	90.8203	87.3879	90.8203	87.4834
95.2148	87.9979	95.2148	87.7526	95.2148	87.4554	95.2148	87.6488
98.1445	88.1228	98.1445	87.8841	98.1445	87.5726	98.1445	87.7717
101.074	88.0849	101.074	87.8694	101.074	87.6388	101.074	87.7931
105.469	88.439	105.469	88.2512	105.469	88.0641	105.469	88.1914
108.398	88.6493	108.398	88.3745	108.398	88.115	108.398	88.296
112.793	88.8594	112.793	88.5653	112.793	88.162	112.793	88.4187
117.188	89.0281	117.188	88.7466	117.188	88.4401	117.188	88.6458
120.117	89.2545	120.117	88.9462	120.117	88.5837	120.117	88.8231
124.512	89.6345	124.512	89.3249	124.512	88.8141	124.512	89.1286
128.906	89.7208	128.906	89.4644	128.906	89.1823	128.906	89.3706
133.301	90.0694	133.301	89.7279	133.301	89.4566	133.301	89.6576
139.16	90.5814	139.16	90.1561	139.16	89.6415	139.16	89.9835
143.555	90.8901	143.555	90.4519	143.555	89.8698	143.555	90.2494
147.949	90.9643	147.949	90.5757	147.949	90.1152	147.949	90.4214
153.809	91.0212	153.809	90.5975	153.809	90.2646	153.809	90.5141
159.668	91.3757	159.668	90.9083	159.668	90.6054	159.668	90.8494
165.527	91.6804	165.527	91.1319	165.527	90.6876	165.527	91.0213
171.387	91.9035	171.387	91.3103	171.387	90.729	171.387	91.1436
177.246	91.8888	177.246	91.2313	177.246	90.4915	177.246	91.0045
183.105	91.7274	183.105	91.0744	183.105	90.2941	183.105	90.8276
188.965	91.6319	188.965	90.9273	188.965	90.0808	188.965	90.6622
196.289	91.9574	196.289	91.2599	196.289	90.3092	196.289	90.9453
203.613	92.2669	203.613	91.3278	203.613	90.2047	203.613	90.997
210.938	91.7186	210.938	90.84	210.938	88.9203	210.938	90.1599
218.262	91.5396	218.262	90.9834	218.262	90.1523	218.262	90.6899
225.586	91.9314	225.586	91.1075	225.586	90.1351	225.586	90.8145
232.91	91.8886	232.91	90.9249	232.91	89.8036	232.91	90.6014
241.699	91.5002	241.699	90.7428	241.699	89.3715	241.699	90.2569
250.488	91.2074	250.488	90.4377	250.488	89.3637	250.488	90.0854
259.277	91.4274	259.277	90.3418	259.277	88.8889	259.277	89.909
268.066	91.0165	268.066	89.949	268.066	88.334	268.066	89.4442
276.855	90.6426	276.855	89.5682	276.855	88.04	276.855	89.1011
287.109	90.4696	287.109	89.2904	287.109	87.7635	287.109	88.8531
297.363	90.3884	297.363	89.1307	297.363	86.8312	297.363	88.4164
307.617	90.2041	307.617	89.0868	307.617	87.0279	307.617	88.4206
319.336	89.9337	319.336	88.707	319.336	86.6803	319.336	88.0854
329.59	89.3331	329.59	88.3816	329.59	86.3969	329.59	87.6963
341.309	90.2039	341.309	88.5302	341.309	87.215	341.309	88.3235
353.027	90.7191	353.027	88.7894	353.027	86.5712	353.027	88.3207
366.211	90.7913	366.211	88.7519	366.211	86.187	366.211	88.2024
379.395	90.8686	379.395	88.9199	379.395	86.2939	379.395	88.3182
392.578	91.1186	392.578	89.2787	392.578	86.4802	392.578	88.5825
405.762	91.1001	405.762	89.2418	405.762	87.0545	405.762	88.7601
420.41	91.8639	420.41	89.7658	420.41	86.1809	420.41	88.926
435.059	91.4878	435.059	89.6888	435.059	86.7826	435.059	88.9435
451.172	90.3919	451.172	88.984	451.172	85.3884	451.172	87.8898
465.82	90.5456	465.82	88.769	465.82	85.1999	465.82	87.8136
483.398	91.0562	483.398	89.4748	483.398	84.7677	483.398	88.1446
499.512	90.6919	499.512	89.3213	499.512	86.0454	499.512	88.3119
517.09	90.3096	517.09	89.0238	517.09	85.2599	517.09	87.8381
536.133	90.6541	536.133	89.2552	536.133	85.031	536.133	87.9806
555.176	90.4802	555.176	89.0028	555.176	84.7539	555.176	87.7501
574.219	90.7557	574.219	89.2724	574.219	84.2161	574.219	87.8223
594.727	91.1191	594.727	89.634	594.727	84.8882	594.727	88.258
615.234	92.0671	615.234	90.4417	615.234	86.1601	615.234	89.2349
637.207	92.6471	637.207	91.3115	637.207	86.438	637.207	89.8489
659.18	93.169	659.18	91.0789	659.18	85.8532	659.18	89.8344
682.617	93.177	682.617	91.3852	682.617	86.2505	682.617	90.0382
707.52	93.6961	707.52	91.4125	707.52	85.5342	707.52	90.1229
732.422	94.0559	732.422	91.6431	732.422	86.1963	732.422	90.4925
757.324	94.7383	757.324	91.8778	757.324	85.0537	757.324	90.7038
785.156	93.8592	785.156	90.8071	785.156	83.1274	785.156	89.6179
811.523	93.3874	811.523	90.0613	811.523	83.2396	811.523	89.1231
840.82	94.2434	840.82	90.2903	840.82	82.1147	840.82	89.5397
870.117	94.1142	870.117	89.8832	870.117	81.4961	870.117	89.2754
900.879	95.2099	900.879	90.5005	900.879	80.9793	900.879	90.0995
933.105	95.5752	933.105	90.8536	933.105	79.9261	933.105	90.382
965.332	95.3256	965.332	90.3707	965.332	77.5214	965.332	89.9787
1,000.49	94.7645	1,000.49	89.8353	1,000.49	74.2915	1,000.49	89.3654
1,035.64	94.1388	1,035.64	89.2019	1,035.64	73.6977	1,035.64	88.7378
1,072.27	93.2192	1,072.27	88.7167	1,072.27	74.7702	1,072.27	87.9975
1,108.89	92.206	1,108.89	88.3018	1,108.89	75.7224	1,108.89	87.2488
1,148.44	91.3656	1,148.44	87.8978	1,148.44	77.9938	1,148.44	86.7278
1,189.45	90.2445	1,189.45	86.7884	1,189.45	79.0581	1,189.45	85.8069
1,230.47	92.3929	1,230.47	88.5861	1,230.47	78.9622	1,230.47	87.6306
1,274.41	91.9554	1,274.41	88.8249	1,274.41	81.0996	1,274.41	87.6711
1,319.82	92.2943	1,319.82	89.4065	1,319.82	81.9413	1,319.82	88.1598
1,366.7	91.7112	1,366.7	89.5953	1,366.7	82.8099	1,366.7	88.0767
1,413.57	89.6585	1,413.57	88.7221	1,413.57	83.9884	1,413.57	87.1511
1,463.38	89.9765	1,463.38	87.8723	1,463.38	83.4327	1,463.38	86.8117
1,516.11	91.0464	1,516.11	87.9315	1,516.11	81.4569	1,516.11	86.9352
1,568.85	91.2583	1,568.85	87.9933	1,568.85	81.0107	1,568.85	87.0018
1,624.51	91.7161	1,624.51	88.4294	1,624.51	81.4276	1,624.51	87.4466
1,681.64	92.1128	1,681.64	88.8939	1,681.64	81.8099	1,681.64	87.8652
1,741.7	92.1237	1,741.7	89.0267	1,741.7	82.0003	1,741.7	87.943
1,803.22	91.4954	1,803.22	88.5483	1,803.22	81.7788	1,803.22	87.425
1,866.21	90.5083	1,866.21	88.1155	1,866.21	81.6745	1,866.21	86.7777
1,932.13	90.2394	1,932.13	88.1619	1,932.13	81.7166	1,932.13	86.6815
1,999.51	90.8802	1,999.51	88.5533	1,999.51	81.9905	1,999.51	87.1656
2,069.82	91.5113	2,069.82	89.0942	2,069.82	81.9935	2,069.82	87.6669
2,143.07	91.1682	2,143.07	89.2103	2,143.07	81.7611	2,143.07	87.5222
2,219.24	90.1102	2,219.24	88.4793	2,219.24	81.858	2,219.24	86.7771
2,296.88	90.0797	2,296.88	88.5789	2,296.88	82.1878	2,296.88	86.8632
2,378.91	91.2345	2,378.91	89.2978	2,378.91	82.741	2,378.91	87.737
2,462.4	92.8789	2,462.4	90.3318	2,462.4	83.6789	2,462.4	89.0322
2,548.83	92.5628	2,548.83	90.3365	2,548.83	83.8772	2,548.83	88.9201
2,639.65	91.5904	2,639.65	89.3597	2,639.65	83.2723	2,639.65	88.0089
2,731.93	91.5617	2,731.93	88.6114	2,731.93	82.5215	2,731.93	87.5942
2,828.61	92.0697	2,828.61	89.0906	2,828.61	82.5716	2,828.61	88.02
2,928.22	92.1933	2,928.22	89.6872	2,928.22	83.9181	2,928.22	88.5173
3,030.76	92.7407	3,030.76	89.0254	3,030.76	84.2587	3,030.76	88.6221
3,137.7	92.297	3,137.7	89.482	3,137.7	83.9718	3,137.7	88.5018
3,249.02	92.301	3,249.02	89.4507	3,249.02	82.5538	3,249.02	88.2613
3,363.28	92.4291	3,363.28	89.2303	3,363.28	80.3819	3,363.28	87.9966
3,481.93	92.16	3,481.93	89.6547	3,481.93	81.7275	3,481.93	88.1614
3,604.98	92.3442	3,604.98	90.19	3,604.98	83.1221	3,604.98	88.6457
3,732.42	92.8817	3,732.42	90.2022	3,732.42	82.9279	3,732.42	88.8769
3,864.26	91.6788	3,864.26	89.721	3,864.26	82.3586	3,864.26	88.0451
4,000.49	91.8029	4,000.49	89.6931	4,000.49	82.2448	4,000.49	88.0742
4,141.11	92.6196	4,141.11	89.6753	4,141.11	81.7266	4,141.11	88.3995
4,287.6	92.6614	4,287.6	89.6879	4,287.6	81.1871	4,287.6	88.368
4,438.48	92.6067	4,438.48	89.4499	4,438.48	80.6063	4,438.48	88.1941
4,595.21	92.2054	4,595.21	89.1527	4,595.21	81.0737	4,595.21	87.9185
4,756.35	92.9308	4,756.35	89.2728	4,756.35	81.3558	4,756.35	88.3816
4,924.8	92.8273	4,924.8	89.6746	4,924.8	81.1199	4,924.8	88.444
5,097.66	92.5026	5,097.66	89.0999	5,097.66	80.8827	5,097.66	88.0376
5,277.83	92.6243	5,277.83	89.4424	5,277.83	80.0982	5,277.83	88.1565
5,463.87	92.6012	5,463.87	89.3146	5,463.87	80.208	5,463.87	88.1058
5,657.23	92.6115	5,657.23	88.965	5,657.23	79.1705	5,657.23	87.9046
5,856.45	92.6832	5,856.45	88.3809	5,856.45	78.4775	5,856.45	87.7024
6,062.99	92.9786	6,062.99	88.6106	6,062.99	77.7291	6,062.99	87.9174
6,276.86	92.2624	6,276.86	88.3066	6,276.86	78.0114	6,276.86	87.3945
6,498.05	92.4642	6,498.05	88.1467	6,498.05	77.7699	6,498.05	87.4493
6,726.56	92.275	6,726.56	87.9152	6,726.56	76.816	6,726.56	87.2061
6,963.87	92.1203	6,963.87	87.3917	6,963.87	75.828	6,963.87	86.8965
7,209.96	92.3747	7,209.96	88.0382	7,209.96	75.8679	7,209.96	87.2684
7,464.84	91.6556	7,464.84	86.832	7,464.84	75.0201	7,464.84	86.3887
7,727.05	91.9803	7,727.05	86.9553	7,727.05	75.7999	7,727.05	86.6711
7,999.51	90.8491	7,999.51	86.4997	7,999.51	74.6161	7,999.51	85.7494
8,282.23	90.5004	8,282.23	85.5539	8,282.23	74.0491	8,282.23	85.2034
8,573.73	89.8942	8,573.73	84.4199	8,573.73	75.2344	8,573.73	84.5368
8,876.95	89.6902	8,876.95	83.7655	8,876.95	74.5068	8,876.95	84.1841
9,188.96	89.5399	9,188.96	84.0211	9,188.96	73.4413	9,188.96	84.0937
9,514.16	90.2475	9,514.16	84.321	9,514.16	72.6024	9,514.16	84.6327
9,849.61	90.8142	9,849.61	84.2816	9,849.61	71.2391	9,849.61	84.9969
10,196.8	91.5164	10,196.8	84.0354	10,196.8	70.5551	10,196.8	85.466
10,555.7	91.5835	10,555.7	83.096	10,555.7	70.5648	10,555.7	85.3487
10,927.7	90.9893	10,927.7	82.7038	10,927.7	71.454	10,927.7	84.8192
11,313	89.8784	11,313	83.0876	11,313	72.4911	11,313	84.0653
11,712.9	88.6889	11,712.9	83.8598	11,712.9	73.2282	11,712.9	83.472
12,126	88.1268	12,126	84.0971	12,126	72.7059	12,126	83.1705
12,553.7	87.8231	12,553.7	83.7217	12,553.7	71.6074	12,553.7	82.8075
12,996.1	88.103	12,996.1	83.3881	12,996.1	70.8127	12,996.1	82.8465
13,454.6	88.2816	13,454.6	83.5649	13,454.6	70.6005	13,454.6	83.0122
13,929.2	88.3366	13,929.2	83.6477	13,929.2	70.3153	13,929.2	83.0661
14,419.9	88.4369	14,419.9	83.5624	14,419.9	69.6749	14,419.9	83.0889
14,928.2	88.5524	14,928.2	83.1179	14,928.2	68.8112	14,928.2	83.0166
15,455.6	88.3379	15,455.6	82.3047	15,455.6	67.7114	15,455.6	82.6234
16,000.5	87.9823	16,000.5	82.3335	16,000.5	66.4377	16,000.5	82.3565
16,564.5	87.7246	16,564.5	82.2196	16,564.5	65.4052	16,564.5	82.1296
17,148.9	87.0726	17,148.9	81.9309	17,148.9	64.8095	17,148.9	81.5843
17,752.4	86.9884	17,752.4	81.6149	17,752.4	63.989	17,752.4	81.4241
18,379.4	87.5333	18,379.4	80.5651	18,379.4	63.3645	18,379.4	81.5524
19,026.9	88.0089	19,026.9	78.7538	19,026.9	62.5006	19,026.9	81.6055
19,697.8	87.7127	19,697.8	76.2003	19,697.8	62.2183	19,697.8	81.048
19,999.5	87.3	19,999.5	75.0564	19,999.5	61.5763	19,999.5	80.5721
