"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
353.027	4.07206	353.027	1.64642
366.211	4.27036	366.211	1.75715
379.395	4.32061	379.395	1.70748
392.578	4.39279	392.578	1.65969
405.762	4.4111	405.762	1.66664
420.41	4.99271	420.41	1.86821
435.059	4.66282	435.059	1.7737
451.172	4.63288	451.172	1.55845
465.82	4.98695	465.82	1.75948
483.398	5.19266	483.398	1.72656
499.512	4.76216	499.512	1.61927
517.09	4.80401	517.09	1.55146
536.133	5.03373	536.133	1.62627
555.176	5.16146	555.176	1.70413
574.219	5.37694	574.219	1.7659
594.727	5.30796	594.727	1.75451
615.234	5.34642	615.234	1.80826
637.207	5.24516	637.207	1.69432
659.18	5.89939	659.18	2.12813
682.617	5.60052	682.617	1.97954
707.52	6.15396	707.52	2.29242
732.422	6.20839	732.422	2.34503
757.324	6.73523	757.324	2.64915
785.156	7.06029	785.156	2.8195
811.523	6.956	811.523	2.8035
840.82	7.60832	840.82	3.101
870.117	7.77434	870.117	3.12783
900.879	8.22916	900.879	3.34927
933.105	8.46127	933.105	3.40422
965.332	8.6387	965.332	3.48619
1,000.49	8.68286	1,000.49	3.47155
1,035.64	8.69581	1,035.64	3.47219
1,072.27	8.46561	1,072.27	3.35885
1,108.89	8.06285	1,108.89	3.17908
1,148.44	7.5719	1,148.44	2.93738
1,189.45	7.29903	1,189.45	2.83203
1,230.47	7.85242	1,230.47	3.12383
1,274.41	7.16446	1,274.41	2.78036
1,319.82	6.90706	1,319.82	2.64877
1,366.7	6.21147	1,366.7	2.27281
1,413.57	4.69869	1,413.57	1.44423
1,463.38	5.56582	1,463.38	2.02326
1,516.11	6.85543	1,516.11	2.7311
1,568.85	6.99968	1,568.85	2.75603
1,624.51	7.01303	1,624.51	2.74727
1,681.64	7.0042	1,681.64	2.72289
1,741.7	6.88451	1,741.7	2.64749
1,803.22	6.61983	1,803.22	2.48711
1,866.21	6.08659	1,866.21	2.14929
1,932.13	5.93692	1,932.13	2.0901
1,999.51	6.2359	1,999.51	2.26319
2,069.82	6.43572	2,069.82	2.32677
2,143.07	6.1859	2,143.07	2.17939
2,219.24	5.64726	2,219.24	1.89294
2,296.88	5.4796	2,296.88	1.74481
2,378.91	5.98122	2,378.91	2.12532
2,462.4	6.50238	2,462.4	2.46609
2,548.83	6.18049	2,548.83	2.25139
2,639.65	5.97399	2,639.65	2.09142
2,731.93	6.38915	2,731.93	2.37661
2,828.61	6.7313	2,828.61	2.69441
2,928.22	6.25888	2,928.22	2.45031
3,030.76	6.68158	3,030.76	2.72054
3,137.7	6.22484	3,137.7	2.3226
3,249.02	6.57664	3,249.02	2.39067
3,363.28	6.98572	3,363.28	2.51376
3,481.93	6.49759	3,481.93	2.28293
3,604.98	6.23234	3,604.98	2.24655
3,732.42	6.62607	3,732.42	2.49929
3,864.26	5.95357	3,864.26	1.93685
4,000.49	6.11998	4,000.49	2.0116
4,141.11	6.96302	4,141.11	2.50854
4,287.6	7.10484	4,287.6	2.63722
4,438.48	7.1522	4,438.48	2.65661
4,595.21	7.06414	4,595.21	2.66886
4,756.35	7.43355	4,756.35	2.92893
4,924.8	7.29818	4,924.8	2.86129
5,097.66	7.33713	5,097.66	2.84617
5,277.83	7.31068	5,277.83	2.79535
5,463.87	7.27831	5,463.87	2.78242
5,657.23	7.53681	5,657.23	2.92772
5,856.45	7.85198	5,856.45	3.08594
6,062.99	7.83026	6,062.99	3.02216
6,276.86	7.50367	6,276.86	2.87061
6,498.05	7.83972	6,498.05	3.12288
6,726.56	7.94775	6,726.56	3.21918
6,963.87	8.10076	6,963.87	3.38702
7,209.96	7.88565	7,209.96	3.18068
7,464.84	8.16905	7,464.84	3.33743
7,727.05	8.28677	7,727.05	3.36206
7,999.51	8.00081	7,999.51	3.22144
8,282.23	8.09658	8,282.23	3.41805
8,573.73	7.81604	8,573.73	3.44032
8,876.95	7.70186	8,876.95	3.46344
9,188.96	7.65753	9,188.96	3.28211
9,514.16	7.70392	9,514.16	3.23372
9,849.61	8.01147	9,849.61	3.29665
10,196.8	8.60914	10,196.8	3.48319
10,555.7	9.17025	10,555.7	3.6713
10,927.7	9.0588	10,927.7	3.65795
11,313	8.20609	11,313	3.28906
11,712.9	7.61461	11,712.9	2.80506
12,126	7.36995	12,126	2.45855
12,553.7	7.47837	12,553.7	2.44398
12,996.1	7.86107	12,996.1	2.67091
13,454.6	7.89897	13,454.6	2.72513
13,929.2	7.93599	13,929.2	2.70093
14,419.9	8.02803	14,419.9	2.76269
14,928.2	8.22118	14,928.2	2.92545
15,455.6	8.46647	15,455.6	3.17655
16,000.5	8.2548	16,000.5	3.06542
16,564.5	8.29888	16,564.5	3.01156
17,148.9	8.07454	17,148.9	2.81354
17,752.4	8.12553	17,752.4	2.87398
18,379.4	8.90589	18,379.4	3.39154
19,026.9	9.95784	19,026.9	3.89106
19,697.8	10.7272	19,697.8	4.11113
19,999.5	10.8994	19,999.5	4.15512
