"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.5981
23.4375	52.6854
26.3672	56.038
29.2969	55.0088
32.2266	58.9201
35.1563	61.2831
38.0859	64.3836
41.0156	64.9957
43.9453	68.7339
46.875	70.5176
49.8047	72.491
52.7344	74.3368
55.6641	76.0684
58.5938	77.5587
61.5234	78.608
64.4531	79.8218
67.3828	80.9103
70.3125	82.2047
73.2422	83.1833
76.1719	84.0733
79.1016	84.755
82.0313	85.2777
84.9609	86.1434
87.8906	87.0048
90.8203	87.6201
93.75	88.249
96.6797	88.7094
102.539	89.6325
105.469	90.1824
108.398	90.6698
111.328	91.1011
117.188	91.8269
120.117	92.0912
125.977	92.7167
128.906	93.0852
134.766	93.6088
137.695	93.8261
143.555	94.0238
149.414	94.5121
155.273	94.6863
158.203	94.6489
164.063	94.7966
169.922	95.047
175.781	95.0526
181.641	94.9709
190.43	95.0546
196.289	95.0673
202.148	94.9953
210.938	94.9122
216.797	94.9147
225.586	94.7532
234.375	94.7765
240.234	94.5836
249.023	94.4843
257.813	94.4488
266.602	94.1981
278.32	94.116
287.109	94.2036
295.898	93.9859
307.617	93.8741
319.336	93.6517
331.055	93.5988
342.773	93.519
354.492	93.3554
366.211	93.3014
377.93	93.2933
392.578	93.0207
407.227	92.8764
421.875	92.8587
436.523	92.7344
451.172	92.7694
465.82	92.7319
483.398	92.6081
500.977	92.5565
518.555	92.4827
536.133	92.407
553.711	92.5606
574.219	92.5109
594.727	92.5368
615.234	92.6299
638.672	92.6227
659.18	92.7025
682.617	92.7001
706.055	92.6065
732.422	92.6319
758.789	92.7057
785.156	92.4373
811.523	92.3705
840.82	92.3329
870.117	92.1795
902.344	92.1548
931.641	92.378
966.797	92.3714
999.023	92.1107
1,034.18	91.6877
1,072.27	91.3961
1,110.35	91.1467
1,148.44	90.9932
1,189.45	91.0386
1,230.47	91.0941
1,274.41	91.3265
1,318.36	91.4935
1,365.23	91.1716
1,415.04	90.7008
1,464.84	90.5467
1,514.65	90.7616
1,570.31	90.8263
1,623.05	90.223
1,681.64	89.5179
1,740.23	89.329
1,801.76	89.5368
1,866.21	89.4439
1,930.66	88.9168
2,000.98	89.2533
2,071.29	89.4861
2,144.53	89.2082
2,217.77	89.2317
2,296.88	89.9529
2,378.91	90.6441
2,460.94	90.7071
2,548.83	90.9437
2,639.65	91.4258
2,733.4	91.4932
2,827.15	91.6012
2,926.76	91.8575
3,032.23	92.0393
3,137.7	92.2627
3,249.02	91.9997
3,363.28	91.8436
3,483.4	92.0231
3,606.45	91.9778
3,732.42	91.9097
3,864.26	92.0427
3,999.02	92.214
4,139.65	92.3245
4,286.13	92.2088
4,438.48	92.0144
4,593.75	92.133
4,757.81	91.9713
4,924.8	91.6263
5,097.66	91.6294
5,279.3	91.5968
5,463.87	91.6945
5,657.23	91.5469
5,856.45	91.3124
6,061.52	91.136
6,275.39	90.9627
6,498.05	90.8021
6,726.56	90.5122
6,963.87	90.288
7,209.96	89.8321
7,464.84	89.6852
7,728.52	89.7666
8,000.98	90.0841
8,282.23	90.2834
8,575.2	90.1903
8,876.95	89.7103
9,190.43	89.1526
9,512.7	88.6314
9,849.61	88.2385
10,195.3	88.1523
10,555.7	88.1921
10,927.7	88.0681
11,314.5	87.9315
11,712.9	87.782
12,126	87.7229
12,553.7	87.6898
12,996.1	87.2877
13,453.1	86.8426
13,927.7	86.2184
14,419.9	85.6301
14,929.7	85.3366
15,454.1	85.311
15,999	85.3329
16,564.5	85.3449
17,147.5	85.526
17,753.9	85.6545
18,377.9	85.1997
19,028.3	84.4203
19,699.2	83.6585
19,998	83.2908
